key_id,innings_no,team,bowler,non_striker,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,batter,runs_batter,over,n_ball
psl0056,2,Quetta Gladiators,Shadab Khan,KP Pietersen,0,0,0,,,,,,Mohammad Nawaz (3),0.0,11.0,4.0
psl0056,2,Quetta Gladiators,Shadab Khan,KP Pietersen,0,0,0,,,,,,Mohammad Nawaz (3),0.0,11.0,5.0
psl0056,2,Quetta Gladiators,Shadab Khan,KP Pietersen,1,0,1,,,,wides,1.0,Mohammad Nawaz (3),0.0,11.0,6.0
psl0056,2,Quetta Gladiators,Shadab Khan,KP Pietersen,0,0,0,,,,,,Mohammad Nawaz (3),0.0,11.0,6.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),1,0,1,,,,wides,1.0,KP Pietersen,0.0,12.0,1.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,12.0,1.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,12.0,2.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,12.0,3.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,1,,,,,,KP Pietersen,1.0,12.0,4.0
psl0056,2,Quetta Gladiators,Mohammad Sami,KP Pietersen,0,0,1,,,,,,Mohammad Nawaz (3),1.0,12.0,5.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,1,,,,,,KP Pietersen,1.0,12.0,6.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,2,,,,,,KP Pietersen,2.0,13.0,1.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,13.0,2.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,13.0,3.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,4,,,,,,KP Pietersen,4.0,13.0,4.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,1,,,,,,KP Pietersen,1.0,13.0,5.0
psl0056,2,Quetta Gladiators,Shadab Khan,KP Pietersen,0,0,6,,,,,,Mohammad Nawaz (3),6.0,13.0,6.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,0,,,,,,KP Pietersen,0.0,14.0,1.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,1,,,,,,KP Pietersen,1.0,14.0,2.0
psl0056,2,Quetta Gladiators,Mohammad Sami,KP Pietersen,0,0,0,,,,,,Mohammad Nawaz (3),0.0,14.0,3.0
psl0056,2,Quetta Gladiators,Mohammad Sami,KP Pietersen,0,0,0,,,,,,Mohammad Nawaz (3),0.0,14.0,4.0
psl0056,2,Quetta Gladiators,Mohammad Sami,KP Pietersen,0,0,1,,,,,,Mohammad Nawaz (3),1.0,14.0,5.0
psl0056,2,Quetta Gladiators,Mohammad Sami,Mohammad Nawaz (3),0,0,1,,,,,,KP Pietersen,1.0,14.0,6.0
psl0056,2,Quetta Gladiators,ST Finn,Mohammad Nawaz (3),0,0,6,,,,,,KP Pietersen,6.0,15.0,1.0
psl0056,2,Quetta Gladiators,ST Finn,Mohammad Nawaz (3),0,0,0,Asif Ali,caught,KP Pietersen,,,KP Pietersen,0.0,15.0,2.0
psl0056,2,Quetta Gladiators,ST Finn,Sarfraz Ahmed,0,0,1,,,,,,Mohammad Nawaz (3),1.0,15.0,3.0
psl0056,2,Quetta Gladiators,ST Finn,Mohammad Nawaz (3),0,0,0,,,,,,Sarfraz Ahmed,0.0,15.0,4.0
psl0056,2,Quetta Gladiators,ST Finn,Mohammad Nawaz (3),4,0,4,,,,legbyes,4.0,Sarfraz Ahmed,0.0,15.0,5.0
psl0056,2,Quetta Gladiators,ST Finn,Mohammad Nawaz (3),0,0,4,,,,,,Sarfraz Ahmed,4.0,15.0,6.0
psl0056,2,Quetta Gladiators,Hussain Talat,Sarfraz Ahmed,0,0,0,,,,,,Mohammad Nawaz (3),0.0,16.0,1.0
psl0056,2,Quetta Gladiators,Hussain Talat,Sarfraz Ahmed,1,0,1,,,,wides,1.0,Mohammad Nawaz (3),0.0,16.0,2.0
psl0056,2,Quetta Gladiators,Hussain Talat,Sarfraz Ahmed,0,0,1,,,,,,Mohammad Nawaz (3),1.0,16.0,2.0
psl0056,2,Quetta Gladiators,Hussain Talat,Mohammad Nawaz (3),1,0,1,,,,wides,1.0,Sarfraz Ahmed,0.0,16.0,3.0
psl0056,2,Quetta Gladiators,Hussain Talat,Mohammad Nawaz (3),1,0,1,,,,wides,1.0,Sarfraz Ahmed,0.0,16.0,3.0
psl0056,2,Quetta Gladiators,Hussain Talat,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,16.0,3.0
psl0056,2,Quetta Gladiators,Hussain Talat,Sarfraz Ahmed,1,0,1,,,,legbyes,1.0,Mohammad Nawaz (3),0.0,16.0,4.0
psl0056,2,Quetta Gladiators,Hussain Talat,Mohammad Nawaz (3),0,0,0,,,,,,Sarfraz Ahmed,0.0,16.0,5.0
psl0056,2,Quetta Gladiators,Hussain Talat,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,16.0,6.0
psl0056,2,Quetta Gladiators,Shadab Khan,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,17.0,1.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,1,,,,,,Asad Shafiq,1.0,0.0,1.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,0.0,2.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,0.0,3.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,0.0,4.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,0.0,5.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,0.0,6.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,0,,,,,,Asad Shafiq,0.0,1.0,1.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,4,,,,,,Asad Shafiq,4.0,1.0,2.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,0,,,,,,Asad Shafiq,0.0,1.0,3.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,0,,,,,,Asad Shafiq,0.0,1.0,4.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,1,,,,,,Asad Shafiq,1.0,1.0,5.0
psl0057,1,Quetta Gladiators,Umaid Asif,Asad Shafiq,0,0,0,,,,,,SR Watson,0.0,1.0,6.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,0,,,,,,Asad Shafiq,0.0,2.0,1.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,2,,,,,,Asad Shafiq,2.0,2.0,2.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,1,,,,,,Asad Shafiq,1.0,2.0,3.0
psl0057,1,Quetta Gladiators,Sameen Gul,Asad Shafiq,0,0,1,,,,,,SR Watson,1.0,2.0,4.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,0,Sabbir Rahman,caught,Asad Shafiq,,,Asad Shafiq,0.0,2.0,5.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,0,,,,,,Umar Amin,0.0,2.0,6.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,0,,,,,,SR Watson,0.0,3.0,1.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,6,,,,,,SR Watson,6.0,3.0,2.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,2,,,,,,SR Watson,2.0,3.0,3.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,1,,,,,,SR Watson,1.0,3.0,4.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,SR Watson,0,0,4,,,,,,Umar Amin,4.0,3.0,5.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,SR Watson,0,0,0,,,,,,Umar Amin,0.0,3.0,6.0
psl0057,1,Quetta Gladiators,Sameen Gul,Umar Amin,0,0,4,,,,,,SR Watson,4.0,4.0,1.0
psl0057,1,Quetta Gladiators,Sameen Gul,Umar Amin,0,0,0,,,,,,SR Watson,0.0,4.0,2.0
psl0057,1,Quetta Gladiators,Sameen Gul,Umar Amin,0,0,1,,,,,,SR Watson,1.0,4.0,3.0
psl0057,1,Quetta Gladiators,Sameen Gul,SR Watson,0,0,1,,,,,,Umar Amin,1.0,4.0,4.0
psl0057,1,Quetta Gladiators,Sameen Gul,Umar Amin,0,0,0,,,,,,SR Watson,0.0,4.0,5.0
psl0057,1,Quetta Gladiators,Sameen Gul,Umar Amin,0,0,0,,,,,,SR Watson,0.0,4.0,6.0
psl0057,1,Quetta Gladiators,Wahab Riaz,SR Watson,0,0,1,,,,,,Umar Amin,1.0,5.0,1.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Umar Amin,0,0,1,,,,,,SR Watson,1.0,5.0,2.0
psl0057,1,Quetta Gladiators,Wahab Riaz,SR Watson,0,0,0,,,,,,Umar Amin,0.0,5.0,3.0
psl0057,1,Quetta Gladiators,Wahab Riaz,SR Watson,0,0,0,,,,,,Umar Amin,0.0,5.0,4.0
psl0057,1,Quetta Gladiators,Wahab Riaz,SR Watson,0,0,0,,,,,,Umar Amin,0.0,5.0,5.0
psl0057,1,Quetta Gladiators,Wahab Riaz,SR Watson,0,0,0,,,,,,Umar Amin,0.0,5.0,6.0
psl0057,1,Quetta Gladiators,Umaid Asif,Umar Amin,0,0,1,,,,,,SR Watson,1.0,6.0,1.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,0,,,,,,Umar Amin,0.0,6.0,2.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,0,,,,,,Umar Amin,0.0,6.0,3.0
psl0057,1,Quetta Gladiators,Umaid Asif,SR Watson,0,0,1,,,,,,Umar Amin,1.0,6.0,4.0
psl0057,1,Quetta Gladiators,Umaid Asif,Umar Amin,0,0,0,,,,,,SR Watson,0.0,6.0,5.0
psl0057,1,Quetta Gladiators,Umaid Asif,Umar Amin,0,0,0,,,,,,SR Watson,0.0,6.0,6.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,SR Watson,0,0,2,,,,,,Umar Amin,2.0,7.0,1.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,SR Watson,0,0,1,,,,,,Umar Amin,1.0,7.0,2.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,6,,,,,,SR Watson,6.0,7.0,3.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,6,,,,,,SR Watson,6.0,7.0,4.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,6,,,,,,SR Watson,6.0,7.0,5.0
psl0057,1,Quetta Gladiators,Mohammad Asghar,Umar Amin,0,0,1,,,,,,SR Watson,1.0,7.0,6.0
psl0057,1,Quetta Gladiators,DJG Sammy,Umar Amin,0,0,2,,,,,,SR Watson,2.0,8.0,1.0
psl0057,1,Quetta Gladiators,DJG Sammy,Umar Amin,0,0,1,,,,,,SR Watson,1.0,8.0,2.0
psl0057,1,Quetta Gladiators,DJG Sammy,SR Watson,0,0,1,,,,,,Umar Amin,1.0,8.0,3.0
psl0057,1,Quetta Gladiators,DJG Sammy,Umar Amin,0,0,1,,,,,,SR Watson,1.0,8.0,4.0
psl0057,1,Quetta Gladiators,DJG Sammy,SR Watson,0,0,0,Wahab Riaz,caught,Umar Amin,,,Umar Amin,0.0,8.0,5.0
psl0057,1,Quetta Gladiators,DJG Sammy,KP Pietersen,0,0,1,,,,,,SR Watson,1.0,8.0,6.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,0,,,,,,SR Watson,0.0,9.0,1.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,6,,,,,,SR Watson,6.0,9.0,2.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,0,,,,,,SR Watson,0.0,9.0,3.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,0,,bowled,SR Watson,,,SR Watson,0.0,9.0,4.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,0,,,,,,RR Rossouw,0.0,9.0,5.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,1,,,,,,RR Rossouw,1.0,9.0,6.0
psl0057,1,Quetta Gladiators,Wahab Riaz,KP Pietersen,0,0,1,,,,,,RR Rossouw,1.0,10.0,1.0
psl0057,1,Quetta Gladiators,Wahab Riaz,RR Rossouw,0,0,1,,,,,,KP Pietersen,1.0,10.0,2.0
psl0057,1,Quetta Gladiators,Wahab Riaz,KP Pietersen,0,0,1,,,,,,RR Rossouw,1.0,10.0,3.0
psl0057,1,Quetta Gladiators,Wahab Riaz,RR Rossouw,0,0,1,,,,,,KP Pietersen,1.0,10.0,4.0
psl0057,1,Quetta Gladiators,Wahab Riaz,KP Pietersen,0,0,0,,,,,,RR Rossouw,0.0,10.0,5.0
psl0057,1,Quetta Gladiators,Wahab Riaz,KP Pietersen,0,0,0,,,,,,RR Rossouw,0.0,10.0,6.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,1,,,,,,KP Pietersen,1.0,11.0,1.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,1,,,,,,RR Rossouw,1.0,11.0,2.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,1,,,,,,KP Pietersen,1.0,11.0,3.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,6,,,,,,RR Rossouw,6.0,11.0,4.0
psl0057,1,Quetta Gladiators,Khalid Usman,KP Pietersen,0,0,1,,,,,,RR Rossouw,1.0,11.0,5.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,1,,,,,,KP Pietersen,1.0,11.0,6.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,0,0,0,Mohammad Asghar,caught,KP Pietersen,,,KP Pietersen,0.0,12.0,1.0
psl0057,1,Quetta Gladiators,DJG Sammy,Sarfraz Ahmed,0,0,4,,,,,,RR Rossouw,4.0,12.0,2.0
psl0057,1,Quetta Gladiators,DJG Sammy,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,12.0,3.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,0,0,0,,,,,,Sarfraz Ahmed,0.0,12.0,4.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,12.0,5.0
psl0057,1,Quetta Gladiators,DJG Sammy,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,12.0,6.0
psl0057,1,Quetta Gladiators,Khalid Usman,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,13.0,1.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,0,,,,,,Sarfraz Ahmed,0.0,13.0,2.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,4,,,,,,Sarfraz Ahmed,4.0,13.0,3.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,13.0,4.0
psl0057,1,Quetta Gladiators,Khalid Usman,Sarfraz Ahmed,1,0,1,,,,wides,1.0,RR Rossouw,0.0,13.0,5.0
psl0057,1,Quetta Gladiators,Khalid Usman,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,13.0,5.0
psl0057,1,Quetta Gladiators,Khalid Usman,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,13.0,6.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,1,0,2,,,,noballs,1.0,Sarfraz Ahmed,1.0,14.0,1.0
psl0057,1,Quetta Gladiators,DJG Sammy,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,14.0,1.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,14.0,2.0
psl0057,1,Quetta Gladiators,DJG Sammy,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,14.0,3.0
psl0057,1,Quetta Gladiators,DJG Sammy,RR Rossouw,0,0,3,,,,,,Sarfraz Ahmed,3.0,14.0,4.0
psl0057,1,Quetta Gladiators,DR Smith,Sarfraz Ahmed,0,0,2,,,,,,RR Rossouw,2.0,14.0,5.0
psl0057,1,Quetta Gladiators,DR Smith,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,14.0,6.0
psl0057,1,Quetta Gladiators,Sameen Gul,Sarfraz Ahmed,0,0,4,,,,,,RR Rossouw,4.0,15.0,1.0
psl0057,1,Quetta Gladiators,Sameen Gul,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,15.0,2.0
psl0057,1,Quetta Gladiators,Sameen Gul,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,15.0,3.0
psl0057,1,Quetta Gladiators,Sameen Gul,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,15.0,4.0
psl0057,1,Quetta Gladiators,Sameen Gul,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,15.0,5.0
psl0057,1,Quetta Gladiators,Sameen Gul,Sarfraz Ahmed,0,0,1,,,,,,RR Rossouw,1.0,15.0,6.0
psl0057,1,Quetta Gladiators,Umaid Asif,Sarfraz Ahmed,0,0,0,,,,,,RR Rossouw,0.0,16.0,1.0
psl0057,1,Quetta Gladiators,Umaid Asif,Sarfraz Ahmed,0,0,6,,,,,,RR Rossouw,6.0,16.0,2.0
psl0057,1,Quetta Gladiators,Umaid Asif,Sarfraz Ahmed,0,0,0,Sabbir Rahman,caught,RR Rossouw,,,RR Rossouw,0.0,16.0,3.0
psl0057,1,Quetta Gladiators,Umaid Asif,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,16.0,4.0
psl0057,1,Quetta Gladiators,Umaid Asif,Sarfraz Ahmed,0,0,1,,,,,,Mohammad Nawaz (3),1.0,16.0,5.0
psl0057,1,Quetta Gladiators,Umaid Asif,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,16.0,6.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Mohammad Nawaz (3),0,0,1,,,,,,Sarfraz Ahmed,1.0,17.0,1.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Sarfraz Ahmed,0,0,1,,,,,,Mohammad Nawaz (3),1.0,17.0,2.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Mohammad Nawaz (3),0,0,0,,bowled,Sarfraz Ahmed,,,Sarfraz Ahmed,0.0,17.0,3.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Mohammad Nawaz (3),0,0,1,,,,,,Anwar Ali,1.0,17.0,4.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Anwar Ali,0,0,0,,,,,,Mohammad Nawaz (3),0.0,17.0,5.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Anwar Ali,0,0,1,,,,,,Mohammad Nawaz (3),1.0,17.0,6.0
psl0057,1,Quetta Gladiators,Umaid Asif,Anwar Ali,0,0,0,Sabbir Rahman,caught,Mohammad Nawaz (3),,,Mohammad Nawaz (3),0.0,18.0,1.0
psl0057,1,Quetta Gladiators,Umaid Asif,JW Hastings,0,0,1,,,,,,Anwar Ali,1.0,18.0,2.0
psl0057,1,Quetta Gladiators,Umaid Asif,Anwar Ali,0,0,0,,,,,,JW Hastings,0.0,18.0,3.0
psl0057,1,Quetta Gladiators,Umaid Asif,Anwar Ali,1,0,1,,,,legbyes,1.0,JW Hastings,0.0,18.0,4.0
psl0057,1,Quetta Gladiators,Umaid Asif,JW Hastings,0,0,1,,,,,,Anwar Ali,1.0,18.0,5.0
psl0057,1,Quetta Gladiators,Umaid Asif,Anwar Ali,0,0,0,,,,,,JW Hastings,0.0,18.0,6.0
psl0057,1,Quetta Gladiators,Wahab Riaz,JW Hastings,0,0,0,,hit wicket,Anwar Ali,,,Anwar Ali,0.0,19.0,1.0
psl0057,1,Quetta Gladiators,Wahab Riaz,JW Hastings,0,0,1,,,,,,Hassan Khan,1.0,19.0,2.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Hassan Khan,0,0,0,,,,,,JW Hastings,0.0,19.0,3.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Hassan Khan,0,0,0,,,,,,JW Hastings,0.0,19.0,4.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Hassan Khan,0,0,4,,,,,,JW Hastings,4.0,19.0,5.0
psl0057,1,Quetta Gladiators,Wahab Riaz,Hassan Khan,0,0,1,,,,,,JW Hastings,1.0,19.0,6.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,1,0,1,,,,wides,1.0,Tamim Iqbal,0.0,0.0,1.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,0.0,1.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,0.0,2.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,1,0,1,,,,wides,1.0,Tamim Iqbal,0.0,0.0,3.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,0,0,4,,,,,,Tamim Iqbal,4.0,0.0,3.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,0.0,4.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Kamran Akmal,0,0,1,,,,,,Tamim Iqbal,1.0,0.0,5.0
psl0057,2,Peshawar Zalmi,Anwar Ali,Tamim Iqbal,0,0,4,,,,,,Kamran Akmal,4.0,0.0,6.0
psl0057,2,Peshawar Zalmi,SR Watson,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,1.0,1.0
psl0057,2,Peshawar Zalmi,SR Watson,Kamran Akmal,0,0,1,,,,,,Tamim Iqbal,1.0,1.0,2.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,1.0,3.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,1.0,4.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,1,,,,,,Kamran Akmal,1.0,1.0,5.0
psl0057,2,Peshawar Zalmi,SR Watson,Kamran Akmal,1,0,1,,,,wides,1.0,Tamim Iqbal,0.0,1.0,6.0
psl0057,2,Peshawar Zalmi,SR Watson,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,1.0,6.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Tamim Iqbal,0,0,4,,,,,,Kamran Akmal,4.0,2.0,1.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,2.0,2.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Tamim Iqbal,0,0,1,,,,,,Kamran Akmal,1.0,2.0,3.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,2.0,4.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Kamran Akmal,0,0,0,,,,,,Tamim Iqbal,0.0,2.0,5.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Kamran Akmal,0,0,4,,,,,,Tamim Iqbal,4.0,2.0,6.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,CJ Green (sub),caught,Kamran Akmal,,,Kamran Akmal,0.0,3.0,1.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,3.0,2.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,4,,,,,,DR Smith,4.0,3.0,3.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,3.0,4.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,3.0,5.0
psl0057,2,Peshawar Zalmi,SR Watson,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,3.0,6.0
psl0057,2,Peshawar Zalmi,Rahat Ali,DR Smith,0,0,0,,,,,,Tamim Iqbal,0.0,4.0,1.0
psl0057,2,Peshawar Zalmi,Rahat Ali,DR Smith,0,0,1,,,,,,Tamim Iqbal,1.0,4.0,2.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,4.0,3.0
psl0057,2,Peshawar Zalmi,Rahat Ali,Tamim Iqbal,0,0,1,,,,,,DR Smith,1.0,4.0,4.0
psl0057,2,Peshawar Zalmi,Rahat Ali,DR Smith,0,0,0,,,,,,Tamim Iqbal,0.0,4.0,5.0
psl0057,2,Peshawar Zalmi,Rahat Ali,DR Smith,0,0,0,,,,,,Tamim Iqbal,0.0,4.0,6.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,4,,,,,,DR Smith,4.0,5.0,1.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,4,,,,,,DR Smith,4.0,5.0,2.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,5.0,3.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,6,,,,,,DR Smith,6.0,5.0,4.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,4,,,,,,DR Smith,4.0,5.0,5.0
psl0057,2,Peshawar Zalmi,JW Hastings,Tamim Iqbal,0,0,0,,,,,,DR Smith,0.0,5.0,6.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),DR Smith,5,0,5,,,,wides,5.0,Tamim Iqbal,0.0,6.0,1.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),DR Smith,0,0,0,,,,,,Tamim Iqbal,0.0,6.0,1.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),DR Smith,0,0,1,,,,,,Tamim Iqbal,1.0,6.0,2.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),Tamim Iqbal,0,0,0,,bowled,DR Smith,,,DR Smith,0.0,6.0,3.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),Tamim Iqbal,0,0,0,,,,,,Mohammad Hafeez,0.0,6.0,4.0
psl0057,2,Peshawar Zalmi,Mohammad Nawaz (3),Tamim Iqbal,0,0,1,,,,,,Mohammad Hafeez,1.0,6.0,5.0
