key,team
wbb0223,Adelaide Strikers
wbb0223,Melbourne Stars
wbb0224,Melbourne Renegades
wbb0224,Hobart Hurricanes
wbb0225,Sydney Sixers
wbb0225,Brisbane Heat
wbb0226,Sydney Thunder
wbb0226,Perth Scorchers
wbb0227,Perth Scorchers
wbb0227,Melbourne Stars
wbb0228,Sydney Sixers
wbb0228,Hobart Hurricanes
wbb0229,Melbourne Renegades
wbb0229,Sydney Thunder
wbb0230,Perth Scorchers
wbb0230,Sydney Sixers
wbb0231,Melbourne Stars
wbb0231,Brisbane Heat
wbb0232,Adelaide Strikers
wbb0232,Melbourne Renegades
wbb0233,Sydney Thunder
wbb0233,Hobart Hurricanes
wbb0234,Hobart Hurricanes
wbb0234,Melbourne Renegades
wbb0235,Adelaide Strikers
wbb0235,Melbourne Stars
wbb0236,Sydney Thunder
wbb0236,Brisbane Heat
wbb0237,Sydney Sixers
wbb0237,Perth Scorchers
wbb0238,Sydney Thunder
wbb0238,Melbourne Stars
wbb0239,Sydney Sixers
wbb0239,Hobart Hurricanes
wbb0240,Brisbane Heat
wbb0240,Adelaide Strikers
wbb0241,Melbourne Renegades
wbb0241,Perth Scorchers
wbb0242,Melbourne Stars
wbb0242,Melbourne Renegades
wbb0243,Perth Scorchers
wbb0243,Sydney Thunder
wbb0244,Hobart Hurricanes
wbb0244,Brisbane Heat
wbb0245,Adelaide Strikers
wbb0245,Sydney Sixers
wbb0246,Melbourne Renegades
wbb0246,Sydney Thunder
wbb0247,Melbourne Stars
wbb0247,Perth Scorchers
wbb0248,Sydney Sixers
wbb0248,Brisbane Heat
wbb0249,Adelaide Strikers
wbb0249,Hobart Hurricanes
wbb0250,Sydney Sixers
wbb0250,Sydney Thunder
wbb0251,Melbourne Stars
wbb0251,Hobart Hurricanes
wbb0252,Adelaide Strikers
wbb0252,Melbourne Renegades
wbb0253,Perth Scorchers
wbb0253,Brisbane Heat
wbb0254,Sydney Sixers
wbb0254,Melbourne Renegades
wbb0255,Hobart Hurricanes
wbb0255,Perth Scorchers
wbb0256,Adelaide Strikers
wbb0256,Sydney Thunder
wbb0257,Melbourne Stars
wbb0257,Brisbane Heat
wbb0258,Brisbane Heat
wbb0258,Melbourne Renegades
wbb0259,Melbourne Stars
wbb0259,Sydney Sixers
wbb0260,Adelaide Strikers
wbb0260,Perth Scorchers
wbb0261,Hobart Hurricanes
wbb0261,Sydney Thunder
wbb0262,Perth Scorchers
wbb0262,Melbourne Stars
wbb0263,Sydney Thunder
wbb0263,Brisbane Heat
wbb0264,Melbourne Stars
wbb0264,Sydney Thunder
wbb0265,Melbourne Stars
wbb0265,Sydney Sixers
wbb0266,Adelaide Strikers
wbb0266,Sydney Thunder
wbb0267,Hobart Hurricanes
wbb0267,Melbourne Renegades
wbb0268,Hobart Hurricanes
wbb0268,Sydney Sixers
wbb0269,Perth Scorchers
wbb0269,Brisbane Heat
wbb0270,Brisbane Heat
wbb0270,Perth Scorchers
