key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
wbb0232,Sydney,Women's Big Bash League,2020-11-08,female,T20,,20,SR Taylor,North Sydney Oval
wbb0233,Sydney,Women's Big Bash League,2020-11-08,female,T20,,20,HC Knight,Hurstville Oval
wbb0234,Sydney,Women's Big Bash League,2020-11-10,female,T20,,20,HK Matthews,Blacktown International Sportspark
wbb0235,Sydney,Women's Big Bash League,2020-11-10,female,T20,,20,NR Sciver,Blacktown International Sportspark
wbb0236,Sydney,Women's Big Bash League,2020-11-11,female,T20,,20,G Redmayne,Blacktown International Sportspark
wbb0237,Sydney,Women's Big Bash League,2020-11-11,female,T20,,20,BL Mooney,Blacktown International Sportspark
wbb0238,,Women's Big Bash League,2020-11-14,female,T20,,20,NR Sciver,Sydney Showground Stadium
wbb0239,,Women's Big Bash League,2020-11-14,female,T20,,20,RH Priest,Sydney Showground Stadium
wbb0240,Sydney,Women's Big Bash League,2020-11-14,female,T20,,20,L Harris,Drummoyne Oval
wbb0241,,Women's Big Bash League,2020-11-14,female,T20,,20,SFM Devine,Sydney Showground Stadium
wbb0242,,Women's Big Bash League,2020-11-15,female,T20,,20,C Webb,Sydney Showground Stadium
wbb0243,,Women's Big Bash League,2020-11-15,female,T20,,20,SFM Devine,Sydney Showground Stadium
wbb0244,Sydney,Women's Big Bash League,2020-11-15,female,T20,,20,G Redmayne,Drummoyne Oval
wbb0245,Sydney,Women's Big Bash League,2020-11-15,female,T20,,20,TJ McPharlin,Drummoyne Oval
wbb0246,,Women's Big Bash League,2020-11-17,female,T20,,20,HC Knight,Sydney Showground Stadium
wbb0247,Sydney,Women's Big Bash League,2020-11-17,female,T20,,20,MM Lanning,Hurstville Oval
wbb0248,,Women's Big Bash League,2020-11-17,female,T20,,20,GM Harris,Sydney Showground Stadium
wbb0249,Sydney,Women's Big Bash League,2020-11-17,female,T20,,20,M Penna,Hurstville Oval
wbb0250,,Women's Big Bash League,2020-11-18,female,T20,,20,EA Burns,Sydney Showground Stadium
wbb0251,Sydney,Women's Big Bash League,2020-11-18,female,T20,,20,A Sutherland,Hurstville Oval
wbb0252,,Women's Big Bash League,2020-11-18,female,T20,,20,C Leeson,Sydney Showground Stadium
