key_id,city,date,gender,match_type,match_type_number,neutral_venue,overs,player_of_match,venue
odis0580,,2009-07-30,male,ODI,,,50,M Muralitharan,Rangiri Dambulla International Stadium
odis0581,St Kitts,2009-07-31,male,ODI,,,50,Mahmudullah,"Warner Park, Basseterre"
odis0582,,2009-08-01,male,ODI,,,50,CK Kapugedera,Rangiri Dambulla International Stadium
odis0583,,2009-08-03,male,ODI,,,50,DPMD Jayawardene,Rangiri Dambulla International Stadium
odis0584,Colombo,2009-08-07,male,ODI,,,50,Umar Akmal,R Premadasa Stadium
odis0585,Bulawayo,2009-08-09,male,ODI,,,50,Mohammad Ashraful,Queens Sports Club
odis0586,Colombo,2009-08-09,male,ODI,,,50,Naved-ul-Hasan,R Premadasa Stadium
odis0587,Bulawayo,2009-08-11,male,ODI,,,50,Shakib Al Hasan,Queens Sports Club
odis0588,Bulawayo,2009-08-14,male,ODI,,,50,E Chigumbura,Queens Sports Club
odis0589,Bulawayo,2009-08-16,male,ODI,,,50,CK Coventry,Queens Sports Club
odis0590,Bulawayo,2009-08-18,male,ODI,,,50,Dolar Mahmud,Queens Sports Club
odis0591,Toronto,2009-08-19,male,ODI,,,50,Khurram Chohan,Maple Leaf North-West Ground
odis0592,Belfast,2009-08-27,male,ODI,,,50,DT Johnston,"Civil Service Cricket Club, Stormont"
odis0593,London,2009-09-04,male,ODI,,,50,CJ Ferguson,Kennington Oval
odis0594,London,2009-09-06,male,ODI,,,50,MG Johnson,Lord's
odis0595,Colombo,2009-09-08,male,ODI,,,50,TT Samaraweera,R Premadasa Stadium
odis0596,Southampton,2009-09-09,male,ODI,,,50,CL White,The Rose Bowl
odis0597,Colombo,2009-09-11,male,ODI,,1.0,50,A Nehra,R Premadasa Stadium
odis0598,Colombo,2009-09-12,male,ODI,,,50,AD Mathews,R Premadasa Stadium
odis0599,London,2009-09-12,male,ODI,,,50,B Lee,Lord's
odis0600,Colombo,2009-09-14,male,ODI,,,50,SR Tendulkar,R Premadasa Stadium
odis0601,Nottingham,2009-09-15,male,ODI,,,50,RT Ponting,Trent Bridge
odis0602,Nottingham,2009-09-17,male,ODI,,,50,TD Paine,Trent Bridge
odis0603,Chester-le-Street,2009-09-20,male,ODI,,,50,GP Swann,Riverside Ground
odis0604,Centurion,2009-09-22,male,ODI,,,50,TM Dilshan,SuperSport Park
odis0605,Johannesburg,2009-09-23,male,ODI,,1.0,50,Umar Akmal,New Wanderers Stadium
odis0606,Centurion,2009-09-24,male,ODI,,,50,WD Parnell,SuperSport Park
odis0607,Johannesburg,2009-09-25,male,ODI,,1.0,50,PD Collingwood,New Wanderers Stadium
odis0608,Centurion,2009-09-26,male,ODI,,1.0,50,Shoaib Malik,SuperSport Park
odis0609,Johannesburg,2009-09-26,male,ODI,,1.0,50,MG Johnson,New Wanderers Stadium
odis0610,Centurion,2009-09-27,male,ODI,,,50,OA Shah,SuperSport Park
odis0611,Johannesburg,2009-09-27,male,ODI,,1.0,50,DL Vettori,New Wanderers Stadium
odis0612,Centurion,2009-09-28,male,ODI,,1.0,50,,SuperSport Park
odis0613,Johannesburg,2009-09-29,male,ODI,,1.0,50,GD Elliott,New Wanderers Stadium
odis0614,Johannesburg,2009-09-30,male,ODI,,1.0,50,V Kohli,New Wanderers Stadium
odis0615,Centurion,2009-09-30,male,ODI,,1.0,50,MEK Hussey,SuperSport Park
odis0616,Centurion,2009-10-02,male,ODI,,1.0,50,SR Watson,SuperSport Park
odis0617,Johannesburg,2009-10-03,male,ODI,,1.0,50,DL Vettori,New Wanderers Stadium
odis0618,Centurion,2009-10-05,male,ODI,,1.0,50,SR Watson,SuperSport Park
odis0619,Paarl,2009-10-21,female,ODI,,,50,C Brits,Boland Bank Park
odis0620,Vadodara,2009-10-25,male,ODI,,,50,MEK Hussey,Reliance Stadium
odis0621,Mirpur,2009-10-27,male,ODI,,,50,E Chigumbura,Shere Bangla National Stadium
odis0622,Nagpur,2009-10-28,male,ODI,,,50,MS Dhoni,"Vidarbha Cricket Association Stadium, Jamtha"
odis0623,Mirpur,2009-10-29,male,ODI,,,50,Abdur Razzak,Shere Bangla National Stadium
odis0624,Mirpur,2009-10-31,male,ODI,,,50,Tamim Iqbal,Shere Bangla National Stadium
odis0625,Delhi,2009-10-31,male,ODI,,,50,Yuvraj Singh,Feroz Shah Kotla
odis0626,Chandigarh,2009-11-02,male,ODI,,,50,SR Watson,"Punjab Cricket Association Stadium, Mohali"
odis0627,Abu Dhabi,2009-11-03,male,ODI,,1.0,50,Shahid Afridi,Sheikh Zayed Stadium
odis0628,Chittagong,2009-11-03,male,ODI,,,50,Nazmul Hossain,Zohur Ahmed Chowdhury Stadium
odis0629,Chittagong,2009-11-05,male,ODI,,,50,Naeem Islam,Zohur Ahmed Chowdhury Stadium
odis0630,Hyderabad,2009-11-05,male,ODI,,,50,SR Tendulkar,"Rajiv Gandhi International Stadium, Uppal"
odis0631,Abu Dhabi,2009-11-06,male,ODI,,1.0,50,BB McCullum,Sheikh Zayed Stadium
odis0632,Benoni,2009-11-08,male,ODI,,,50,T Taibu,Willowmoore Park
odis0633,Guwahati,2009-11-08,male,ODI,,,50,DE Bollinger,Nehru Stadium
odis0634,Abu Dhabi,2009-11-09,male,ODI,,1.0,50,Mohammad Amir,Sheikh Zayed Stadium
odis0635,Centurion,2009-11-10,male,ODI,,,50,JP Duminy,SuperSport Park
odis0636,Centurion,2009-11-22,male,ODI,,,50,PD Collingwood,SuperSport Park
odis0637,Cape Town,2009-11-27,male,ODI,,,50,AB de Villiers,Newlands
odis0638,Port Elizabeth,2009-11-29,male,ODI,,,50,JM Anderson,St George's Park
odis0639,Rajkot,2009-12-15,male,ODI,,,50,V Sehwag,Madhavrao Scindia Cricket Ground
odis0640,Nagpur,2009-12-18,male,ODI,,,50,TM Dilshan,"Vidarbha Cricket Association Stadium, Jamtha"
odis0641,Cuttack,2009-12-21,male,ODI,,,50,RA Jadeja,Barabati Stadium
odis0642,Kolkata,2009-12-24,male,ODI,,,50,G Gambhir,Eden Gardens
odis0643,Delhi,2009-12-27,male,ODI,,,50,,Feroz Shah Kotla
odis0644,Mirpur,2010-01-04,male,ODI,,,50,TM Dilshan,Shere Bangla National Stadium
odis0645,Mirpur,2010-01-05,male,ODI,,1.0,50,TT Samaraweera,Shere Bangla National Stadium
odis0646,Mirpur,2010-01-07,male,ODI,,,50,MS Dhoni,Shere Bangla National Stadium
odis0647,Mirpur,2010-01-08,male,ODI,,,50,WU Tharanga,Shere Bangla National Stadium
odis0648,Mirpur,2010-01-10,male,ODI,,1.0,50,Z Khan,Shere Bangla National Stadium
odis0649,Mirpur,2010-01-11,male,ODI,,,50,V Kohli,Shere Bangla National Stadium
odis0650,Mirpur,2010-01-13,male,ODI,,1.0,50,KMDN Kulasekara,Shere Bangla National Stadium
odis0651,Brisbane,2010-01-22,male,ODI,,,50,CL White,"Brisbane Cricket Ground, Woolloongabba"
odis0652,,2010-01-24,male,ODI,,,50,SR Watson,Sydney Cricket Ground
odis0653,,2010-01-26,male,ODI,,,50,RJ Harris,Adelaide Oval
odis0654,Perth,2010-01-29,male,ODI,,,50,RJ Harris,Western Australia Cricket Association Ground
odis0655,Perth,2010-01-31,male,ODI,,,50,CJ McKay,Western Australia Cricket Association Ground
odis0656,Napier,2010-02-05,male,ODI,,,50,JDP Oram,McLean Park
odis0657,,2010-02-07,male,ODI,,,50,SR Watson,Melbourne Cricket Ground
odis0658,Dunedin,2010-02-08,male,ODI,,,50,LRPL Taylor,University Oval
odis0659,,2010-02-09,male,ODI,,,50,DE Bollinger,Adelaide Oval
odis0660,Christchurch,2010-02-11,male,ODI,,,50,MJ Guptill,AMI Stadium
odis0661,,2010-02-12,male,ODI,,,50,,Sydney Cricket Ground
odis0662,Brisbane,2010-02-14,male,ODI,,,50,RT Ponting,"Brisbane Cricket Ground, Woolloongabba"
odis0663,,2010-02-19,male,ODI,,,50,JR Hopes,Melbourne Cricket Ground
odis0664,Jaipur,2010-02-21,male,ODI,,,50,RA Jadeja,Sawai Mansingh Stadium
odis0665,Gwalior,2010-02-24,male,ODI,,,50,SR Tendulkar,Captain Roop Singh Stadium
odis0666,Ahmedabad,2010-02-27,male,ODI,,,50,AB de Villiers,"Sardar Patel Stadium, Motera"
odis0667,Mirpur,2010-02-28,male,ODI,,,50,Tamim Iqbal,Shere Bangla National Stadium
odis0668,Mirpur,2010-03-02,male,ODI,,,50,EJG Morgan,Shere Bangla National Stadium
odis0669,Napier,2010-03-03,male,ODI,,,50,LRPL Taylor,McLean Park
odis0670,Guyana,2010-03-04,male,ODI,,,50,V Sibanda,Providence Stadium
odis0671,Chittagong,2010-03-05,male,ODI,,,50,C Kieswetter,Zohur Ahmed Chowdhury Stadium
odis0672,Guyana,2010-03-06,male,ODI,,,50,N Deonarine,Providence Stadium
odis0673,Auckland,2010-03-06,male,ODI,,,50,DL Vettori,Eden Park
odis0674,Hamilton,2010-03-09,male,ODI,,,50,BJ Haddin,Seddon Park
odis0675,St Vincent,2010-03-10,male,ODI,,,50,DJG Sammy,"Arnos Vale Ground, Kingstown"
odis0676,Auckland,2010-03-11,male,ODI,,,50,CL White,Eden Park
odis0677,St Vincent,2010-03-12,male,ODI,,,50,DJ Bravo,"Arnos Vale Ground, Kingstown"
odis0678,Wellington,2010-03-13,male,ODI,,,50,TG Southee,Westpac Stadium
odis0679,St Vincent,2010-03-14,male,ODI,,,50,CH Gayle,"Arnos Vale Ground, Kingstown"
odis0680,Antigua,2010-05-22,male,ODI,,,50,HM Amla,"Sir Vivian Richards Stadium, North Sound"
odis0681,Antigua,2010-05-24,male,ODI,,,50,HM Amla,"Sir Vivian Richards Stadium, North Sound"
odis0682,Bulawayo,2010-05-28,male,ODI,,,50,BRM Taylor,Queens Sports Club
odis0683,Dominica,2010-05-28,male,ODI,,,50,AB de Villiers,"Windsor Park, Roseau"
odis0684,Bulawayo,2010-05-30,male,ODI,,1.0,50,RG Sharma,Queens Sports Club
odis0685,Dominica,2010-05-30,male,ODI,,,50,HM Amla,"Windsor Park, Roseau"
odis0686,Bulawayo,2010-06-01,male,ODI,,,50,S Randiv,Queens Sports Club
odis0687,,2010-06-03,male,ODI,,,50,BRM Taylor,Harare Sports Club
odis0688,Trinidad,2010-06-03,male,ODI,,,50,JH Kallis,"Queen's Park Oval, Port of Spain"
odis0689,,2010-06-05,male,ODI,,1.0,50,LD Chandimal,Harare Sports Club
odis0690,,2010-06-07,male,ODI,,,50,BRM Taylor,Harare Sports Club
odis0691,,2010-06-09,male,ODI,,,50,TM Dilshan,Harare Sports Club
odis0692,,2010-06-15,male,ODI,,,50,Shahid Afridi,Rangiri Dambulla International Stadium
odis0693,,2010-06-16,male,ODI,,1.0,50,G Gambhir,Rangiri Dambulla International Stadium
odis0694,Dublin,2010-06-17,male,ODI,,,50,JR Hopes,Clontarf Cricket Club Ground
odis0695,,2010-06-18,male,ODI,,,50,TM Dilshan,Rangiri Dambulla International Stadium
odis0696,,2010-06-19,male,ODI,,1.0,50,G Gambhir,Rangiri Dambulla International Stadium
odis0697,,2010-06-21,male,ODI,,1.0,50,Shahid Afridi,Rangiri Dambulla International Stadium
odis0698,,2010-06-22,male,ODI,,,50,MF Maharoof,Rangiri Dambulla International Stadium
odis0699,Southampton,2010-06-22,male,ODI,,,50,EJG Morgan,The Rose Bowl
odis0700,,2010-06-24,male,ODI,,,50,KD Karthik,Rangiri Dambulla International Stadium
odis0701,Cardiff,2010-06-24,male,ODI,,,50,SCJ Broad,Sophia Gardens
odis0702,Manchester,2010-06-27,male,ODI,,,50,GP Swann,Old Trafford
odis0703,London,2010-06-30,male,ODI,,,50,RJ Harris,Kennington Oval
odis0704,London,2010-07-03,male,ODI,,,50,SW Tait,Lord's
odis0705,Amstelveen,2010-07-07,male,ODI,,1.0,50,KJ O'Brien,VRA Ground
odis0706,Nottingham,2010-07-08,male,ODI,,,50,IR Bell,Trent Bridge
odis0707,Bristol,2010-07-10,male,ODI,,,50,Mashrafe Mortaza,County Ground
odis0708,Birmingham,2010-07-12,male,ODI,,,50,AJ Strauss,Edgbaston
odis0709,Belfast,2010-07-16,male,ODI,,,50,Shafiul Islam,"Civil Service Cricket Club, Stormont"
odis0710,,2010-08-10,male,ODI,,1.0,50,LRPL Taylor,Rangiri Dambulla International Stadium
odis0711,,2010-08-13,male,ODI,,,50,WU Tharanga,Rangiri Dambulla International Stadium
odis0712,,2010-08-16,male,ODI,,,50,V Sehwag,Rangiri Dambulla International Stadium
odis0713,Ayr,2010-08-16,male,ODI,,,50,,Cambusdoon New Ground
odis0714,Ayr,2010-08-17,male,ODI,,,50,,Cambusdoon New Ground
odis0715,Dublin,2010-08-18,male,ODI,,,50,,Clontarf Cricket Club Ground
odis0716,,2010-08-19,male,ODI,,,50,,Rangiri Dambulla International Stadium
odis0717,,2010-08-22,male,ODI,,,50,NLTC Perera,Rangiri Dambulla International Stadium
odis0718,,2010-08-25,male,ODI,,1.0,50,V Sehwag,Rangiri Dambulla International Stadium
odis0719,,2010-08-28,male,ODI,,,50,TM Dilshan,Rangiri Dambulla International Stadium
odis0720,Toronto,2010-09-06,male,ODI,,,50,R Gunasekera,"Toronto Cricket, Skating and Curling Club"
odis0721,Chester-le-Street,2010-09-10,male,ODI,,,50,SM Davies,Riverside Ground
odis0722,Leeds,2010-09-12,male,ODI,,,50,AJ Strauss,Headingley
odis0723,London,2010-09-17,male,ODI,,,50,Umar Gul,Kennington Oval
odis0724,London,2010-09-20,male,ODI,,,50,Abdul Razzaq,Lord's
odis0725,Southampton,2010-09-22,male,ODI,,,50,EJG Morgan,The Rose Bowl
odis0726,Mirpur,2010-10-05,male,ODI,,,50,Shakib Al Hasan,Shere Bangla National Stadium
odis0727,Mirpur,2010-10-11,male,ODI,,,50,Suhrawadi Shuvo,Shere Bangla National Stadium
odis0728,Mirpur,2010-10-14,male,ODI,,,50,Shakib Al Hasan,Shere Bangla National Stadium
odis0729,Bloemfontein,2010-10-15,male,ODI,,,50,CA Ingram,OUTsurance Oval
odis0730,Mirpur,2010-10-17,male,ODI,,,50,Rubel Hossain,Shere Bangla National Stadium
odis0731,Potchefstroom,2010-10-17,male,ODI,,,50,J Theron,Senwes Park
odis0732,Visakhapatnam,2010-10-20,male,ODI,,,50,V Kohli,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
odis0733,Benoni,2010-10-22,male,ODI,,,50,JP Duminy,Willowmoore Park
odis0734,Abu Dhabi,2010-10-29,male,ODI,,1.0,50,LL Tsotsobe,Sheikh Zayed Stadium
odis0735,Abu Dhabi,2010-10-31,male,ODI,,1.0,50,Abdul Razzaq,Sheikh Zayed Stadium
odis0736,Dubai,2010-11-02,male,ODI,,1.0,50,HM Amla,Dubai International Cricket Stadium
odis0737,,2010-11-03,male,ODI,,,50,AD Mathews,Melbourne Cricket Ground
odis0738,Dubai,2010-11-05,male,ODI,,1.0,50,Younis Khan,Dubai International Cricket Stadium
odis0739,,2010-11-05,male,ODI,,,50,WU Tharanga,Sydney Cricket Ground
odis0740,Brisbane,2010-11-07,male,ODI,,,50,CJ McKay,"Brisbane Cricket Ground, Woolloongabba"
odis0741,Dubai,2010-11-08,male,ODI,,1.0,50,JH Kallis,Dubai International Cricket Stadium
odis0742,Guwahati,2010-11-28,male,ODI,,,50,V Kohli,Nehru Stadium
odis0743,Mirpur,2010-12-01,male,ODI,,,50,CB Mpofu,Shere Bangla National Stadium
odis0744,Jaipur,2010-12-01,male,ODI,,,50,G Gambhir,Sawai Mansingh Stadium
odis0745,Mirpur,2010-12-03,male,ODI,,,50,Abdur Razzak,Shere Bangla National Stadium
odis0746,Vadodara,2010-12-04,male,ODI,,,50,G Gambhir,Reliance Stadium
odis0747,Mirpur,2010-12-06,male,ODI,,,50,Abdur Razzak,Shere Bangla National Stadium
odis0748,Bangalore,2010-12-07,male,ODI,,,50,YK Pathan,M Chinnaswamy Stadium
odis0749,Chennai,2010-12-10,male,ODI,,,50,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk"
odis0750,Chittagong,2010-12-12,male,ODI,,,50,Tamim Iqbal,Zahur Ahmed Chowdhury Stadium
odis0751,Durban,2011-01-12,male,ODI,,,50,LL Tsotsobe,Kingsmead
odis0752,Johannesburg,2011-01-15,male,ODI,,,50,MM Patel,New Wanderers Stadium
odis0753,,2011-01-16,male,ODI,,,50,SR Watson,Melbourne Cricket Ground
odis0754,Cape Town,2011-01-18,male,ODI,,,50,YK Pathan,Newlands
odis0755,Port Elizabeth,2011-01-21,male,ODI,,,50,JP Duminy,St George's Park
odis0756,Hobart,2011-01-21,male,ODI,,,50,SE Marsh,Bellerive Oval
odis0757,Wellington,2011-01-22,male,ODI,,,50,TG Southee,Westpac Stadium
odis0758,Centurion,2011-01-23,male,ODI,,,50,HM Amla,SuperSport Park
odis0759,,2011-01-23,male,ODI,,,50,B Lee,Sydney Cricket Ground
odis0760,,2011-01-26,male,ODI,,,50,,Queenstown Events Centre
odis0761,,2011-01-26,male,ODI,,,50,IJL Trott,Adelaide Oval
odis0762,Christchurch,2011-01-29,male,ODI,,,50,Mohammad Hafeez,AMI Stadium
odis0763,Brisbane,2011-01-30,male,ODI,,,50,CR Woakes,"Brisbane Cricket Ground, Woolloongabba"
odis0764,Colombo,2011-01-31,male,ODI,,,50,,Sinhalese Sports Club Ground
odis0765,Napier,2011-02-01,male,ODI,,,50,Misbah-ul-Haq,McLean Park
odis0766,,2011-02-02,male,ODI,,,50,IJL Trott,Sydney Cricket Ground
odis0767,Hamilton,2011-02-03,male,ODI,,,50,Ahmed Shehzad,Seddon Park
odis0768,Colombo,2011-02-03,male,ODI,,,50,WU Tharanga,Sinhalese Sports Club Ground
odis0769,Auckland,2011-02-05,male,ODI,,,50,JD Ryder,Eden Park
odis0770,Colombo,2011-02-06,male,ODI,,,50,KC Sangakkara,Sinhalese Sports Club Ground
odis0771,Perth,2011-02-06,male,ODI,,,50,AC Voges,Western Australia Cricket Association Ground
odis0772,Mirpur,2011-02-19,male,ODI,,,50,V Sehwag,Shere Bangla National Stadium
odis0773,Hambantota,2011-02-20,male,ODI,,,50,DPMD Jayawardene,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0774,Chennai,2011-02-20,male,ODI,,1.0,50,HK Bennett,"MA Chidambaram Stadium, Chepauk"
odis0775,Ahmedabad,2011-02-21,male,ODI,,1.0,50,SR Watson,"Sardar Patel Stadium, Motera"
odis0776,Nagpur,2011-02-22,male,ODI,,1.0,50,RN ten Doeschate,"Vidarbha Cricket Association Stadium, Jamtha"
odis0777,Hambantota,2011-02-23,male,ODI,,1.0,50,Umar Akmal,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0778,Delhi,2011-02-24,male,ODI,,1.0,50,AB de Villiers,Feroz Shah Kotla
odis0779,Mirpur,2011-02-25,male,ODI,,,50,Tamim Iqbal,Shere Bangla National Stadium
odis0780,Nagpur,2011-02-25,male,ODI,,1.0,50,MG Johnson,"Vidarbha Cricket Association Stadium, Jamtha"
odis0781,Colombo,2011-02-26,male,ODI,,,50,Shahid Afridi,R Premadasa Stadium
odis0782,Bangalore,2011-02-27,male,ODI,,,50,AJ Strauss,M Chinnaswamy Stadium
odis0783,Nagpur,2011-02-28,male,ODI,,1.0,50,T Taibu,"Vidarbha Cricket Association Stadium, Jamtha"
odis0784,Delhi,2011-02-28,male,ODI,,1.0,50,KAJ Roach,Feroz Shah Kotla
odis0785,Colombo,2011-03-01,male,ODI,,,50,SL Malinga,R Premadasa Stadium
odis0786,Bangalore,2011-03-02,male,ODI,,1.0,50,KJ O'Brien,M Chinnaswamy Stadium
odis0787,Colombo,2011-03-03,male,ODI,,1.0,50,Shahid Afridi,R Premadasa Stadium
odis0788,Chandigarh,2011-03-03,male,ODI,,1.0,50,AB de Villiers,"Punjab Cricket Association Stadium, Mohali"
odis0789,Mirpur,2011-03-04,male,ODI,,,50,KAJ Roach,Shere Bangla National Stadium
odis0790,Ahmedabad,2011-03-04,male,ODI,,1.0,50,MJ Guptill,"Sardar Patel Stadium, Motera"
odis0791,Colombo,2011-03-05,male,ODI,,,50,,R Premadasa Stadium
odis0792,Chennai,2011-03-06,male,ODI,,1.0,50,RS Bopara,"MA Chidambaram Stadium, Chepauk"
odis0793,Bangalore,2011-03-06,male,ODI,,,50,Yuvraj Singh,M Chinnaswamy Stadium
odis0794,Delhi,2011-03-07,male,ODI,,1.0,50,H Osinde,Feroz Shah Kotla
odis0795,,2011-03-08,male,ODI,,1.0,50,LRPL Taylor,Pallekele International Cricket Stadium
odis0796,Delhi,2011-03-09,male,ODI,,,50,Yuvraj Singh,Feroz Shah Kotla
odis0797,,2011-03-10,male,ODI,,,50,TM Dilshan,Pallekele International Cricket Stadium
odis0798,Chittagong,2011-03-11,male,ODI,,,50,Imrul Kayes,Zahur Ahmed Chowdhury Stadium
odis0799,Chandigarh,2011-03-11,male,ODI,,1.0,50,KA Pollard,"Punjab Cricket Association Stadium, Mohali"
odis0800,Nagpur,2011-03-12,male,ODI,,,50,DW Steyn,"Vidarbha Cricket Association Stadium, Jamtha"
odis0801,Bangalore,2011-03-13,male,ODI,,1.0,50,CO Obuya,M Chinnaswamy Stadium
odis0802,Mumbai,2011-03-13,male,ODI,,1.0,50,BB McCullum,Wankhede Stadium
odis0803,Chittagong,2011-03-14,male,ODI,,,50,Imrul Kayes,Zahur Ahmed Chowdhury Stadium
odis0804,,2011-03-14,male,ODI,,1.0,50,Umar Gul,Pallekele International Cricket Stadium
odis0805,Kolkata,2011-03-15,male,ODI,,1.0,50,JP Duminy,Eden Gardens
odis0806,Bangalore,2011-03-16,male,ODI,,1.0,50,SR Watson,M Chinnaswamy Stadium
odis0807,Chennai,2011-03-17,male,ODI,,1.0,50,JC Tredwell,"MA Chidambaram Stadium, Chepauk"
odis0808,Kolkata,2011-03-18,male,ODI,,1.0,50,PR Stirling,Eden Gardens
odis0809,Mumbai,2011-03-18,male,ODI,,1.0,50,KC Sangakkara,Wankhede Stadium
odis0810,Mirpur,2011-03-19,male,ODI,,,50,LL Tsotsobe,Shere Bangla National Stadium
odis0811,Colombo,2011-03-19,male,ODI,,1.0,50,Umar Akmal,R Premadasa Stadium
odis0812,Chennai,2011-03-20,male,ODI,,,50,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk"
odis0813,Kolkata,2011-03-20,male,ODI,,1.0,50,CR Ervine,Eden Gardens
odis0814,Mirpur,2011-03-23,male,ODI,,1.0,50,Mohammad Hafeez,Shere Bangla National Stadium
odis0815,Ahmedabad,2011-03-24,male,ODI,,,50,Yuvraj Singh,"Sardar Patel Stadium, Motera"
odis0816,Mirpur,2011-03-25,male,ODI,,1.0,50,JDP Oram,Shere Bangla National Stadium
odis0817,Colombo,2011-03-26,male,ODI,,,50,TM Dilshan,R Premadasa Stadium
odis0818,Colombo,2011-03-29,male,ODI,,,50,KC Sangakkara,R Premadasa Stadium
odis0819,Chandigarh,2011-03-30,male,ODI,,,50,SR Tendulkar,"Punjab Cricket Association Stadium, Mohali"
odis0820,Mumbai,2011-04-02,male,ODI,,,50,MS Dhoni,Wankhede Stadium
odis0821,Mirpur,2011-04-09,male,ODI,,,50,MJ Clarke,Shere Bangla National Stadium
odis0822,Mirpur,2011-04-11,male,ODI,,,50,SR Watson,Shere Bangla National Stadium
odis0823,Mirpur,2011-04-13,male,ODI,,,50,MEK Hussey,Shere Bangla National Stadium
odis0824,St Lucia,2011-04-23,male,ODI,,,50,Mohammad Hafeez,"Beausejour Stadium, Gros Islet"
odis0825,St Lucia,2011-04-25,male,ODI,,,50,Ahmed Shehzad,"Beausejour Stadium, Gros Islet"
odis0826,Barbados,2011-04-28,male,ODI,,,50,Misbah-ul-Haq,"Kensington Oval, Bridgetown"
odis0827,Barbados,2011-05-02,male,ODI,,,50,Mohammad Hafeez,"Kensington Oval, Bridgetown"
odis0828,Guyana,2011-05-05,male,ODI,,,50,LMP Simmons,Providence Stadium
odis0829,Trinidad,2011-06-06,male,ODI,,,50,RG Sharma,"Queen's Park Oval, Port of Spain"
odis0830,Trinidad,2011-06-08,male,ODI,,,50,V Kohli,"Queen's Park Oval, Port of Spain"
odis0831,Antigua,2011-06-11,male,ODI,,,50,AD Russell,"Sir Vivian Richards Stadium, North Sound"
odis0832,Antigua,2011-06-13,male,ODI,,,50,A Martin,"Sir Vivian Richards Stadium, North Sound"
odis0833,Jamaica,2011-06-16,male,ODI,,,50,AD Russell,"Sabina Park, Kingston"
odis0834,London,2011-06-28,male,ODI,,,50,JM Anderson,Kennington Oval
odis0835,Aberdeen,2011-06-29,male,ODI,,,50,,Mannofield Park
odis0836,Leeds,2011-07-01,male,ODI,,,50,DPMD Jayawardene,Headingley
odis0837,London,2011-07-03,male,ODI,,,50,LD Chandimal,Lord's
odis0838,Nottingham,2011-07-06,male,ODI,,,50,AN Cook,Trent Bridge
odis0839,Manchester,2011-07-09,male,ODI,,,50,IJL Trott,Old Trafford
odis0840,,2011-08-10,male,ODI,,,50,MG Johnson,Pallekele International Cricket Stadium
odis0841,,2011-08-12,male,ODI,,,50,BV Vitori,Harare Sports Club
odis0842,,2011-08-14,male,ODI,,,50,BV Vitori,Harare Sports Club
odis0843,Hambantota,2011-08-14,male,ODI,,,50,RT Ponting,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0844,,2011-08-16,male,ODI,,,50,Mushfiqur Rahim,Harare Sports Club
odis0845,Hambantota,2011-08-16,male,ODI,,,50,WU Tharanga,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
odis0846,Bulawayo,2011-08-19,male,ODI,,,50,Rubel Hossain,Queens Sports Club
odis0847,Colombo,2011-08-20,male,ODI,,,50,XJ Doherty,R Premadasa Stadium
odis0848,Bulawayo,2011-08-21,male,ODI,,,50,Shakib Al Hasan,Queens Sports Club
odis0849,Colombo,2011-08-22,male,ODI,,,50,SL Malinga,R Premadasa Stadium
odis0850,Dublin,2011-08-25,male,ODI,,,50,EJG Morgan,Clontarf Cricket Club Ground
odis0851,Chester-le-Street,2011-09-03,male,ODI,,,50,,Riverside Ground
odis0852,Southampton,2011-09-06,male,ODI,,,50,AN Cook,The Rose Bowl
odis0853,Bulawayo,2011-09-08,male,ODI,,,50,Younis Khan,Queens Sports Club
odis0854,London,2011-09-09,male,ODI,,,50,RA Jadeja,Kennington Oval
odis0855,,2011-09-11,male,ODI,,,50,Mohammad Hafeez,Harare Sports Club
odis0856,London,2011-09-11,male,ODI,,,50,RS Bopara,Lord's
odis0857,,2011-09-14,male,ODI,,,50,Aizaz Cheema,Harare Sports Club
odis0858,Cardiff,2011-09-16,male,ODI,,,50,JM Bairstow,Sophia Gardens
odis0859,Dublin,2011-09-19,male,ODI,,,50,,Clontarf Cricket Club Ground
odis0860,Dublin,2011-09-20,male,ODI,,,50,,Clontarf Cricket Club Ground
odis0861,Mirpur,2011-10-13,male,ODI,,,50,LMP Simmons,Shere Bangla National Stadium
odis0862,Hyderabad,2011-10-14,male,ODI,,,50,MS Dhoni,"Rajiv Gandhi International Stadium, Uppal"
odis0863,Mirpur,2011-10-15,male,ODI,,,50,MN Samuels,Shere Bangla National Stadium
odis0864,Delhi,2011-10-17,male,ODI,,,50,V Kohli,Feroz Shah Kotla
odis0865,Chittagong,2011-10-18,male,ODI,,,50,Shakib Al Hasan,Zahur Ahmed Chowdhury Stadium
odis0866,Centurion,2011-10-19,male,ODI,,,50,RT Ponting,SuperSport Park
odis0867,,2011-10-20,male,ODI,,,50,RJ Nicol,Harare Sports Club
odis0868,Chandigarh,2011-10-20,male,ODI,,,50,AM Rahane,"Punjab Cricket Association Stadium, Mohali"
odis0869,Potchefstroom,2011-10-21,female,ODI,,,50,LS Greenway,Senwes Park
