key_id,data_version,created,revision
odis1552,0.91,2017-02-12,1
odis1553,0.91,2017-02-12,1
odis1554,0.91,2017-02-13,1
odis1555,0.91,2017-02-13,1
odis1556,0.91,2017-02-13,1
odis1557,0.91,2017-02-13,1
odis1558,0.91,2017-02-14,1
odis1559,0.91,2017-02-14,1
odis1560,0.91,2017-02-13,1
odis1561,0.91,2017-02-14,1
odis1562,0.91,2017-02-14,1
odis1563,0.91,2017-02-15,1
odis1564,0.91,2017-02-15,1
odis1565,0.91,2017-02-15,1
odis1566,0.91,2017-02-16,1
odis1567,0.91,2017-02-18,2
odis1568,0.91,2017-02-18,1
odis1569,0.91,2017-02-18,1
odis1570,0.91,2017-02-23,1
odis1571,0.91,2017-02-19,1
odis1572,0.91,2017-02-19,1
odis1573,0.91,2017-02-19,1
odis1574,0.91,2017-02-23,1
odis1575,0.91,2017-02-23,1
odis1576,0.91,2017-02-23,1
odis1577,0.91,2017-02-23,1
odis1578,0.91,2017-02-26,1
odis1579,0.91,2017-02-26,1
odis1580,0.91,2017-04-10,1
odis1581,0.91,2017-02-26,1
odis1582,0.91,2017-04-02,1
odis1583,0.91,2017-04-02,1
odis1584,0.91,2017-04-02,1
odis1585,0.91,2017-04-02,1
odis1586,0.91,2017-04-03,1
odis1587,0.91,2017-04-02,1
odis1588,0.91,2017-04-02,2
odis1589,0.91,2017-04-03,1
odis1590,0.91,2017-04-03,1
odis1591,0.91,2017-04-03,1
odis1592,0.91,2017-04-08,1
odis1593,0.91,2017-04-08,1
odis1594,0.91,2017-04-09,1
odis1595,0.91,2017-04-09,1
odis1596,0.91,2017-04-09,1
odis1597,0.91,2017-04-09,1
odis1598,0.91,2017-04-08,1
odis1599,0.91,2017-04-08,2
odis1600,0.91,2017-04-08,1
odis1601,0.91,2017-04-08,1
odis1602,0.91,2017-04-10,1
odis1603,0.91,2017-04-12,1
odis1604,0.91,2017-05-06,1
odis1605,0.91,2017-05-09,1
odis1606,0.91,2017-05-09,1
odis1607,0.91,2017-05-10,1
odis1608,0.91,2017-05-14,1
odis1609,0.91,2017-05-14,1
odis1610,0.91,2017-05-15,1
odis1611,0.91,2017-05-19,1
odis1612,0.91,2017-05-19,1
odis1613,0.91,2017-05-20,1
odis1614,0.91,2017-05-20,1
odis1615,0.91,2017-05-22,1
odis1616,0.91,2017-05-22,1
odis1617,0.91,2017-05-26,1
odis1618,0.91,2017-05-26,1
odis1619,0.91,2017-05-29,1
odis1620,0.91,2017-05-31,1
odis1621,0.91,2017-06-02,1
odis1622,0.91,2017-06-04,1
odis1623,0.91,2017-06-04,1
odis1624,0.91,2017-06-07,1
odis1625,0.91,2017-06-07,1
odis1626,0.91,2017-06-07,1
odis1627,0.91,2017-06-09,1
odis1628,0.91,2017-06-09,1
odis1629,0.91,2017-06-10,1
odis1630,0.91,2017-06-10,1
odis1631,0.91,2017-06-11,1
odis1632,0.91,2017-06-12,1
odis1633,0.91,2017-06-12,1
odis1634,0.91,2017-06-13,2
odis1635,0.91,2017-06-19,1
odis1636,0.91,2017-06-19,1
odis1637,0.91,2017-06-19,1
odis1638,0.91,2017-06-19,1
odis1639,0.91,2017-06-19,1
odis1640,0.91,2017-06-24,1
odis1641,0.91,2017-06-25,1
odis1642,0.91,2017-06-25,1
odis1643,0.91,2017-06-27,1
odis1644,0.91,2017-06-27,1
odis1645,0.91,2017-06-27,1
odis1646,0.91,2017-06-30,1
odis1647,0.91,2017-06-30,1
odis1648,0.91,2017-06-30,1
odis1649,0.91,2017-06-30,1
odis1650,0.91,2017-07-01,1
odis1651,0.91,2017-07-02,1
odis1652,0.91,2017-07-03,1
odis1653,0.91,2017-07-03,1
odis1654,0.91,2017-07-03,1
odis1655,0.91,2017-07-03,1
odis1656,0.91,2017-07-03,1
odis1657,0.91,2017-07-07,1
odis1658,0.91,2017-07-07,1
odis1659,0.91,2017-07-07,1
odis1660,0.91,2017-07-07,1
odis1661,0.91,2017-07-07,1
odis1662,0.91,2017-07-07,1
odis1663,0.91,2017-07-10,1
odis1664,0.91,2017-07-10,1
odis1665,0.91,2017-07-10,1
odis1666,0.91,2017-07-10,1
odis1667,0.91,2017-07-10,1
odis1668,0.91,2017-07-10,1
odis1669,0.91,2017-07-12,1
odis1670,0.91,2017-07-15,1
odis1671,0.91,2017-07-15,1
odis1672,0.91,2017-07-15,1
odis1673,0.91,2017-07-16,1
odis1674,0.91,2017-07-16,1
odis1675,0.91,2017-07-16,1
odis1676,0.91,2017-07-16,1
odis1677,0.91,2020-08-09,1
odis1678,0.91,2020-08-09,1
odis1679,0.91,2020-08-09,1
odis1680,0.91,2020-05-31,1
odis1681,0.91,2020-05-31,1
odis1682,0.91,2020-05-31,1
odis1683,0.91,2020-05-31,1
odis1684,0.91,2020-05-31,1
odis1685,0.91,2020-06-02,1
odis1686,0.91,2020-06-02,1
odis1687,0.91,2020-06-02,1
odis1688,0.91,2020-06-02,1
odis1689,0.91,2020-06-02,1
odis1690,0.91,2020-06-02,1
odis1691,0.91,2020-06-02,1
odis1692,0.91,2020-06-02,1
odis1693,0.91,2020-06-02,1
odis1694,0.91,2020-06-02,1
odis1695,0.91,2020-06-03,1
odis1696,0.91,2020-06-02,1
odis1697,0.91,2020-06-03,1
odis1698,0.91,2020-06-03,1
odis1699,0.91,2020-06-02,1
odis1700,0.91,2020-06-03,1
odis1701,0.91,2020-06-03,1
odis1702,0.91,2020-08-09,1
odis1703,0.91,2020-06-03,1
odis1704,0.91,2020-06-03,1
odis1705,0.91,2020-06-03,1
odis1706,0.91,2020-08-09,1
odis1707,0.91,2020-06-03,1
odis1708,0.91,2020-08-09,1
odis1709,0.91,2020-08-09,1
odis1710,0.91,2020-08-09,1
odis1711,0.91,2020-06-10,1
odis1712,0.91,2020-06-09,1
odis1713,0.91,2020-06-10,1
odis1714,0.91,2020-06-10,1
odis1715,0.91,2020-06-03,1
odis1716,0.91,2020-06-03,1
odis1717,0.91,2020-06-03,1
odis1718,0.91,2020-06-03,1
odis1719,0.91,2020-06-03,1
odis1720,0.91,2020-05-08,1
odis1721,0.91,2020-05-09,1
odis1722,0.91,2020-05-10,1
odis1723,0.91,2020-05-16,1
odis1724,0.91,2020-05-16,1
odis1725,0.91,2020-05-10,1
odis1726,0.91,2020-05-13,1
odis1727,0.91,2020-05-15,1
odis1728,0.91,2020-05-16,1
odis1729,0.91,2020-05-10,1
odis1730,0.91,2020-05-16,1
odis1731,0.91,2020-05-16,1
odis1732,0.91,2020-05-16,1
odis1733,0.91,2020-05-10,1
odis1734,0.91,2020-05-13,1
odis1735,0.91,2020-05-16,1
odis1736,0.91,2020-05-16,1
odis1737,0.91,2020-05-13,1
odis1738,0.91,2020-05-16,1
odis1739,0.91,2020-05-16,1
odis1740,0.91,2020-05-16,1
odis1741,0.91,2020-05-13,1
odis1742,0.91,2020-05-16,1
odis1743,0.91,2020-05-13,1
odis1744,0.91,2020-05-15,1
odis1745,0.91,2020-05-15,1
odis1746,0.91,2020-07-15,1
odis1747,0.91,2020-05-15,1
odis1748,0.91,2020-05-31,1
odis1749,0.91,2020-07-14,1
odis1750,0.91,2020-05-15,1
odis1751,0.91,2020-05-31,1
odis1752,0.91,2020-06-01,1
odis1753,0.91,2020-05-15,1
odis1754,0.91,2020-06-01,1
odis1755,0.91,2020-05-15,1
odis1756,0.91,2020-06-01,1
odis1757,0.91,2020-05-14,1
odis1758,0.91,2020-05-14,1
odis1759,0.91,2020-05-14,1
odis1760,0.91,2020-07-14,1
odis1761,0.91,2020-05-17,1
odis1762,0.91,2020-05-17,1
odis1763,0.91,2020-05-20,1
odis1764,0.91,2020-05-19,1
odis1765,0.91,2020-05-19,1
odis1766,0.91,2020-05-18,1
odis1767,0.91,2020-05-14,1
odis1768,0.91,2020-07-15,1
odis1769,0.91,2020-05-20,1
odis1770,0.91,2020-05-20,1
odis1771,0.91,2020-05-25,1
odis1772,0.91,2020-05-20,1
odis1773,0.91,2020-05-14,1
odis1774,0.91,2020-07-15,1
odis1775,0.91,2020-05-26,1
odis1776,0.91,2020-05-25,1
odis1777,0.91,2020-07-15,1
odis1778,0.91,2020-05-26,1
odis1779,0.91,2020-05-26,1
odis1780,0.91,2020-07-15,1
odis1781,0.91,2020-05-26,1
odis1782,0.91,2020-05-26,1
odis1783,0.91,2020-05-26,1
odis1784,0.91,2020-05-26,1
odis1785,0.91,2020-05-27,1
odis1786,0.91,2020-05-27,1
odis1787,0.91,2020-07-15,1
odis1788,0.91,2020-05-27,1
odis1789,0.91,2020-05-27,1
odis1790,0.91,2020-07-15,1
odis1791,0.91,2020-05-27,1
odis1792,0.91,2020-07-15,1
odis1793,0.91,2020-07-16,1
odis1794,0.91,2020-07-15,1
odis1795,0.91,2020-07-15,1
odis1796,0.91,2020-07-16,1
odis1797,0.91,2020-07-14,1
odis1798,0.91,2020-07-15,1
odis1799,0.91,2020-07-14,1
odis1800,0.91,2020-07-16,1
odis1801,0.91,2020-07-15,1
odis1802,0.91,2020-05-15,1
odis1803,0.91,2020-07-15,1
odis1804,0.91,2020-05-15,1
odis1805,0.91,2020-05-15,2
odis1806,0.91,2020-05-15,1
odis1807,0.91,2020-05-15,1
odis1808,0.91,2020-07-15,1
odis1809,0.91,2020-07-15,1
odis1810,0.91,2020-05-15,1
odis1811,0.91,2020-05-17,1
odis1812,0.91,2020-07-15,1
odis1813,0.91,2020-05-15,1
odis1814,0.91,2020-05-17,1
odis1815,0.91,2020-05-15,1
odis1816,0.91,2020-05-17,1
odis1817,0.91,2020-05-17,1
odis1818,0.91,2020-06-03,1
odis1819,0.91,2020-05-17,1
odis1820,0.91,2020-06-03,1
odis1821,0.91,2020-06-03,1
odis1822,0.91,2020-05-16,1
odis1823,0.91,2020-05-17,1
odis1824,0.91,2020-05-17,1
odis1825,0.91,2020-05-17,1
odis1826,0.91,2020-05-17,1
odis1827,0.91,2020-06-04,1
odis1828,0.91,2020-06-04,1
odis1829,0.91,2020-06-04,1
odis1830,0.91,2020-06-04,1
odis1831,0.91,2020-07-15,1
odis1832,0.91,2020-07-15,1
odis1833,0.91,2020-06-02,1
odis1834,0.91,2020-07-15,1
odis1835,0.91,2020-07-17,1
odis1836,0.91,2020-06-02,1
odis1837,0.91,2020-06-02,1
odis1838,0.91,2020-06-02,1
odis1839,0.91,2020-06-02,1
odis1840,0.91,2020-06-02,1
odis1841,0.91,2020-06-02,1
odis1842,0.91,2020-06-02,1
odis1843,0.91,2020-07-15,1
odis1844,0.91,2020-06-02,2
odis1845,0.91,2020-06-02,1
odis1846,0.91,2020-06-02,1
odis1847,0.91,2020-06-02,1
odis1848,0.91,2020-06-02,1
odis1849,0.91,2020-05-12,1
odis1850,0.91,2020-05-12,1
odis1851,0.91,2020-05-13,1
odis1852,0.91,2020-05-12,1
odis1853,0.91,2020-05-12,1
odis1854,0.91,2020-05-12,1
odis1855,0.91,2020-07-13,1
odis1856,0.91,2020-07-15,1
odis1857,0.91,2020-05-12,1
odis1858,0.91,2020-06-04,1
odis1859,0.91,2020-06-04,1
odis1860,0.91,2020-07-15,1
odis1861,0.91,2020-05-12,1
odis1862,0.91,2020-06-04,1
odis1863,0.91,2020-06-04,1
odis1864,0.91,2020-06-04,1
odis1865,0.91,2020-05-10,1
odis1866,0.91,2020-05-10,1
odis1867,0.91,2020-05-10,1
odis1868,0.91,2020-05-10,1
odis1869,0.91,2020-05-10,1
odis1870,0.91,2020-05-11,1
odis1871,0.91,2020-05-10,1
odis1872,0.91,2020-05-11,1
odis1873,0.91,2020-05-10,1
odis1874,0.91,2020-04-17,1
odis1875,0.91,2020-04-17,1
odis1876,0.91,2020-04-18,1
odis1877,0.91,2020-04-07,1
odis1878,0.91,2020-04-07,1
odis1879,0.91,2020-04-07,1
odis1880,0.91,2020-04-06,1
odis1881,0.91,2020-04-06,1
odis1882,0.91,2020-04-06,1
odis1883,0.91,2020-04-05,1
odis1884,0.91,2020-04-05,1
odis1885,0.91,2020-04-06,1
odis1886,0.91,2020-04-01,1
odis1887,0.91,2020-04-09,1
odis1888,0.91,2020-04-05,1
odis1889,0.91,2020-04-10,1
odis1890,0.91,2020-04-07,1
odis1891,0.91,2020-04-06,1
odis1892,0.91,2020-04-10,1
odis1893,0.91,2020-04-07,1
odis1894,0.91,2020-04-02,1
odis1895,0.91,2020-04-06,1
odis1896,0.91,2020-04-07,1
odis1897,0.91,2020-04-02,1
odis1898,0.91,2020-04-07,1
odis1899,0.91,2020-04-03,3
odis1900,0.91,2020-04-04,1
odis1901,0.91,2020-04-03,1
odis1902,0.91,2020-04-08,1
odis1903,0.91,2020-04-03,1
odis1904,0.91,2020-04-08,1
odis1905,0.91,2020-04-03,1
odis1906,0.91,2020-04-08,1
odis1907,0.91,2020-04-08,1
odis1908,0.91,2020-04-03,1
odis1909,0.91,2020-04-08,1
odis1910,0.91,2020-01-06,1
odis1911,0.91,2020-01-06,1
odis1912,0.91,2020-01-06,1
odis1913,0.91,2020-01-06,1
odis1914,0.91,2020-01-06,1
odis1915,0.91,2020-04-08,1
odis1916,0.91,2020-04-08,1
odis1917,0.91,2020-04-08,1
odis1918,0.91,2020-01-06,1
odis1919,0.91,2020-01-06,1
odis1920,0.91,2020-01-06,1
odis1921,0.91,2020-01-06,1
odis1922,0.91,2020-01-05,1
odis1923,0.91,2020-01-04,1
odis1924,0.91,2020-01-06,1
odis1925,0.91,2020-01-05,1
odis1926,0.91,2020-01-06,2
odis1927,0.91,2020-01-06,1
odis1928,0.91,2020-01-05,1
odis1929,0.91,2020-01-04,1
odis1930,0.91,2020-01-03,1
odis1931,0.91,2020-01-02,1
odis1932,0.91,2020-01-04,1
odis1933,0.91,2020-01-02,1
odis1934,0.91,2020-01-02,1
odis1935,0.91,2020-01-01,1
odis1936,0.91,2020-01-01,1
odis1937,0.91,2020-01-01,1
odis1938,0.91,2020-01-02,1
odis1939,0.91,2020-01-02,1
odis1940,0.91,2019-12-30,1
odis1941,0.91,2019-12-31,1
odis1942,0.91,2019-12-31,1
odis1943,0.91,2019-11-01,2
odis1944,0.91,2019-11-01,1
odis1945,0.91,2019-05-28,3
odis1946,0.91,2019-10-29,1
odis1947,0.91,2019-10-31,1
odis1948,0.91,2019-10-31,1
odis1949,0.91,2019-10-29,1
odis1950,0.91,2019-10-31,1
odis1951,0.91,2019-10-31,1
odis1952,0.91,2019-10-28,1
odis1953,0.91,2019-10-29,1
odis1954,0.91,2019-10-28,1
odis1955,0.91,2019-10-28,1
odis1956,0.91,2019-10-29,1
odis1957,0.91,2019-08-28,1
odis1958,0.91,2019-10-29,1
odis1959,0.91,2019-08-28,1
odis1960,0.91,2019-09-18,1
odis1961,0.91,2019-08-28,1
odis1962,0.91,2019-10-19,1
odis1963,0.91,2019-10-19,2
odis1964,0.91,2019-05-31,1
odis1965,0.91,2019-05-31,1
odis1966,0.91,2019-06-02,1
odis1967,0.91,2019-06-02,1
odis1968,0.91,2019-06-02,1
odis1969,0.91,2019-06-04,1
odis1970,0.91,2019-06-06,2
odis1971,0.91,2019-06-06,1
odis1972,0.91,2019-06-06,1
odis1973,0.91,2019-06-10,2
odis1974,0.91,2019-06-06,1
odis1975,0.91,2019-06-10,1
odis1976,0.91,2019-06-10,1
odis1977,0.91,2019-06-11,2
odis1978,0.91,2019-06-10,1
odis1979,0.91,2019-06-10,1
odis1980,0.91,2019-06-13,1
odis1981,0.91,2019-06-16,3
odis1982,0.91,2019-06-16,1
odis1983,0.91,2019-06-16,1
odis1984,0.91,2019-06-16,1
odis1985,0.91,2019-06-17,1
odis1986,0.91,2019-06-17,1
odis1987,0.91,2019-06-21,1
odis1988,0.91,2019-08-19,1
odis1989,0.91,2019-06-21,2
odis1990,0.91,2019-06-21,1
odis1991,0.91,2019-08-20,1
odis1992,0.91,2019-06-21,1
odis1993,0.91,2019-06-23,2
odis1994,0.91,2019-06-23,1
odis1995,0.91,2019-06-26,1
odis1996,0.91,2019-06-26,1
odis1997,0.91,2019-06-26,1
odis1998,0.91,2019-06-27,1
odis1999,0.91,2019-06-27,1
odis2000,0.91,2019-06-30,1
odis2001,0.91,2019-06-30,1
odis2002,0.91,2019-06-30,1
odis2003,0.91,2019-06-30,1
odis2004,0.91,2019-07-22,1
odis2005,0.91,2019-07-01,1
odis2006,0.91,2019-07-23,1
odis2007,0.91,2019-07-08,1
odis2008,0.91,2019-07-08,2
odis2009,0.91,2019-07-22,1
odis2010,0.91,2019-07-23,1
odis2011,0.91,2019-07-08,1
odis2012,0.91,2019-07-12,1
odis2013,0.91,2019-07-12,1
odis2014,0.91,2019-07-12,1
odis2015,0.91,2019-07-12,1
odis2016,0.91,2019-07-12,1
odis2017,0.91,2019-07-12,1
odis2018,0.91,2019-07-12,1
odis2019,0.91,2019-07-14,1
odis2020,0.91,2019-07-29,1
odis2021,0.91,2019-07-29,1
odis2022,0.91,2019-07-31,1
odis2023,0.91,2019-08-08,1
odis2024,0.91,2019-08-17,1
odis2025,0.91,2019-08-17,1
odis2026,0.91,2019-08-17,1
odis2027,0.91,2019-08-17,1
odis2028,0.91,2019-08-17,1
odis2029,0.91,2019-08-19,1
odis2030,0.91,2019-08-20,1
odis2031,0.91,2019-08-21,1
odis2032,0.91,2019-09-13,1
odis2033,0.91,2019-09-14,1
odis2034,0.91,2019-10-03,1
odis2035,0.91,2019-10-03,1
odis2036,0.91,2019-10-04,1
odis2037,0.91,2019-10-08,1
odis2038,0.91,2019-10-11,1
odis2039,0.91,2019-10-11,1
odis2040,0.91,2019-10-14,1
odis2041,0.91,2019-10-14,1
odis2042,0.91,2019-10-16,1
odis2043,0.91,2019-10-16,1
odis2044,0.91,2019-10-16,1
odis2045,0.91,2019-10-16,1
odis2046,0.91,2019-11-06,1
odis2047,0.91,2019-11-07,1
odis2048,0.91,2019-11-06,1
odis2049,0.91,2019-11-09,1
odis2050,0.91,2019-11-13,1
odis2051,0.91,2019-12-19,1
odis2052,0.91,2019-12-19,2
odis2053,0.91,2019-12-19,1
odis2054,0.91,2019-12-19,2
odis2055,0.91,2019-12-19,1
odis2056,0.91,2019-12-20,1
odis2057,0.91,2019-12-21,1
odis2058,0.91,2019-12-21,1
odis2059,0.91,2019-12-20,1
odis2060,0.91,2019-12-20,1
odis2061,0.91,2019-12-23,1
odis2062,0.91,2020-01-06,1
odis2063,0.91,2020-01-10,1
odis2064,0.91,2020-01-10,1
odis2065,0.91,2020-01-10,1
odis2066,0.91,2020-01-10,1
odis2067,0.91,2020-01-10,1
odis2068,0.91,2020-01-13,1
odis2069,0.91,2020-01-23,1
odis2070,0.91,2020-02-03,1
odis2071,0.91,2020-02-03,1
odis2072,0.91,2020-02-03,1
odis2073,0.91,2020-02-08,1
odis2074,0.91,2020-02-08,2
odis2075,0.91,2020-02-15,1
odis2076,0.91,2020-02-16,1
odis2077,0.91,2020-02-15,1
odis2078,0.91,2020-02-16,1
odis2079,0.91,2020-02-15,1
odis2080,0.91,2020-02-16,1
odis2081,0.91,2020-02-16,1
odis2082,0.91,2020-02-17,1
odis2083,0.91,2020-02-17,1
odis2084,0.91,2020-02-17,1
odis2085,0.91,2020-02-17,1
odis2086,0.91,2020-02-17,1
odis2087,0.91,2020-02-23,1
odis2088,0.91,2020-03-01,1
odis2089,0.91,2020-03-01,1
odis2090,0.91,2020-03-01,1
odis2091,0.91,2020-03-02,1
odis2092,0.91,2020-03-03,1
odis2093,0.91,2020-03-05,1
odis2094,0.91,2020-03-06,1
odis2095,0.91,2020-03-10,1
odis2096,0.91,2020-03-16,1
odis2097,0.91,2020-07-31,1
odis2098,0.91,2020-08-07,1
odis2099,0.91,2020-08-07,1
odis2100,0.91,2020-09-12,1
odis2101,0.91,2020-09-15,1
odis2102,0.91,2020-09-18,1
odis2103,0.91,2020-10-05,1
odis2104,0.91,2020-10-05,1
odis2105,0.91,2020-10-08,1
odis2106,0.91,2020-10-30,2
odis2107,0.91,2020-11-02,1
odis2108,0.91,2020-11-04,1
odis2109,0.91,2020-11-29,1
odis2110,0.91,2020-11-30,1
odis2111,0.91,2020-12-04,1
odis2112,0.91,2021-01-08,1
odis2113,0.91,2021-01-18,1
odis2114,0.91,2021-01-24,1
odis2115,0.91,2021-01-20,1
odis2116,0.91,2021-01-21,1
odis2117,0.91,2021-01-22,1
odis2118,0.91,2021-01-24,1
odis2119,0.91,2021-01-24,1
odis2120,0.91,2021-01-25,2
odis2121,0.91,2021-01-27,1
odis2122,0.91,2021-01-27,1
odis2123,0.91,2021-02-24,1
odis2124,0.91,2021-02-26,1
odis2125,0.91,2021-02-28,1
odis2126,0.91,2021-03-07,1
odis2127,0.91,2021-03-10,1
odis2128,0.91,2021-03-11,1
odis2129,0.91,2021-03-13,1
odis2130,0.91,2021-03-13,1
odis2131,0.91,2021-03-14,1
odis2132,0.91,2021-03-16,1
odis2133,0.91,2021-03-18,2
odis2134,0.91,2021-03-20,1
odis2135,0.91,2021-03-24,1
odis2136,0.91,2021-03-24,1
odis2137,0.91,2021-03-28,1
odis2138,0.91,2021-03-28,1
odis2139,0.91,2021-03-28,2
odis2140,0.91,2021-04-02,1
odis2141,0.91,2021-04-04,1
odis2142,0.91,2021-04-04,1
odis2143,0.91,2021-04-07,1
odis2144,0.91,2021-04-07,1
odis2145,0.91,2021-04-10,1
odis2146,0.91,2021-05-23,1
odis2147,0.91,2021-05-23,1
odis2148,0.91,2021-05-25,1
odis2149,0.91,2021-05-26,1
odis2150,0.91,2021-05-28,1
odis2151,0.92,2021-06-03,2
odis2152,0.91,2021-06-06,1
odis2153,0.92,2021-06-08,2
odis2154,0.91,2021-06-29,1
odis2155,0.92,2021-06-29,2
odis2156,0.92,2021-07-01,2
odis2157,0.91,2021-07-02,1
odis2158,0.92,2021-07-03,2
odis2159,0.92,2021-07-04,2
odis2160,0.92,2021-07-08,2
odis2161,0.92,2021-07-08,2
odis2162,0.92,2021-07-09,2
odis2163,0.91,2021-07-10,1
odis2164,0.91,2021-07-12,1
odis2165,0.91,2021-07-13,1
odis2166,0.92,2021-07-13,2
odis2167,0.91,2021-07-13,1
odis2168,0.92,2021-07-17,2
odis2169,0.92,2021-07-17,2
odis2170,0.91,2021-07-17,1
odis2171,0.92,2021-07-18,2
odis2172,0.92,2021-07-19,2
odis2173,0.92,2021-07-18,2
odis2174,0.91,2021-07-21,1
odis2175,0.91,2021-07-22,1
odis2176,0.92,2021-07-20,2
odis2177,0.91,2021-07-25,2
odis2178,0.91,2021-07-24,1
odis2179,0.91,2021-07-27,1
odis2180,0.92,2021-09-03,2
odis2181,0.91,2021-09-04,1
odis2182,0.92,2021-09-06,2
odis2183,0.92,2021-09-10,2
odis2184,0.92,2021-09-10,2
odis2185,0.92,2021-09-10,1
odis2186,0.92,2021-09-10,2
odis2187,0.92,2021-09-10,2
odis2188,0.92,2021-09-10,2
odis2189,0.92,2021-09-10,2
odis2190,0.92,2021-09-10,2
odis2191,0.92,2021-09-13,2
odis2192,0.92,2021-09-13,2
odis2193,0.92,2021-09-13,2
odis2194,0.92,2021-09-14,2
odis2195,0.92,2021-09-17,2
odis2196,0.92,2021-09-18,2
odis2197,0.92,2021-09-18,2
odis2198,0.92,2021-09-17,1
odis2199,0.92,2021-09-21,1
odis2200,0.92,2021-09-21,2
odis2201,0.92,2021-09-21,3
odis2202,0.92,2021-09-21,2
odis2203,0.92,2021-09-21,1
odis2204,0.92,2021-09-21,2
odis2205,0.92,2021-09-23,3
odis2206,0.92,2021-09-25,2
odis2207,0.92,2021-09-25,1
odis2208,0.92,2021-09-26,1
odis2209,0.92,2021-09-27,2
odis2210,0.92,2021-09-27,1
odis2211,0.92,2021-09-28,2
odis2212,0.92,2021-09-29,2
odis2213,0.92,2021-10-01,1
odis2214,0.92,2021-10-02,1
odis2215,0.92,2021-10-05,2
odis2216,0.92,2021-10-07,2
odis2217,0.92,2021-10-09,2
odis2218,0.92,2021-10-12,1
odis2219,0.92,2021-11-09,2
odis2220,0.92,2021-11-11,2
odis2221,0.92,2021-11-15,2
odis2222,0.92,2021-11-15,2
odis2223,0.92,2021-11-23,2
odis2224,0.92,2021-11-26,2
odis2225,0.92,2021-11-26,1
odis2226,0.92,2021-11-30,2
odis2227,0.92,2022-01-11,1
odis2228,0.92,2022-01-17,1
odis2229,0.92,2022-01-17,2
odis2230,0.92,2022-01-17,2
odis2231,0.92,2022-01-18,2
odis2232,0.92,2022-01-25,2
odis2233,0.92,2022-01-25,2
odis2234,0.92,2022-01-25,2
odis2235,0.92,2022-01-25,1
odis2236,0.92,2022-01-25,2
odis2237,0.92,2022-01-25,2
odis2238,0.92,2022-01-25,2
odis2239,0.92,2022-01-28,1
odis2240,0.92,2022-02-01,1
odis2241,0.92,2022-02-07,2
odis2242,0.92,2022-02-07,2
odis2243,0.92,2022-02-06,2
odis2244,0.92,2022-02-06,1
odis2245,0.92,2022-02-06,2
odis2246,0.92,2022-02-07,1
odis2247,0.92,2022-02-07,2
odis2248,0.92,2022-02-08,2
odis2249,0.92,2022-02-08,1
odis2250,0.92,2022-02-14,1
odis2251,0.92,2022-02-14,1
odis2252,0.92,2022-02-14,1
odis2253,0.92,2022-02-15,1
odis2254,0.92,2022-02-18,1
odis2255,0.92,2022-02-24,1
odis2256,0.92,2022-02-24,1
odis2257,0.92,2022-02-24,1
odis2258,0.92,2022-02-25,1
odis2259,0.92,2022-03-01,1
odis2260,0.92,2022-03-04,1
