key_id,teams
odis1386,Zimbabwe
odis1386,Ireland
odis1387,India
odis1387,South Africa
odis1388,Zimbabwe
odis1388,Ireland
odis1389,India
odis1389,South Africa
odis1390,Zimbabwe
odis1390,Afghanistan
odis1391,Zimbabwe
odis1391,Afghanistan
odis1392,India
odis1392,South Africa
odis1393,Zimbabwe
odis1393,Afghanistan
odis1394,India
odis1394,South Africa
odis1395,India
odis1395,South Africa
odis1396,Sri Lanka
odis1396,West Indies
odis1397,New Zealand
odis1397,Sri Lanka
odis1398,Sri Lanka
odis1398,West Indies
odis1399,New Zealand
odis1399,Sri Lanka
odis1400,Bangladesh
odis1400,Zimbabwe
odis1401,Sri Lanka
odis1401,West Indies
odis1402,Bangladesh
odis1402,Zimbabwe
odis1403,Bangladesh
odis1403,Zimbabwe
odis1404,England
odis1404,Pakistan
odis1405,England
odis1405,Pakistan
odis1406,United Arab Emirates
odis1406,Hong Kong
odis1407,England
odis1407,Pakistan
odis1408,England
odis1408,Pakistan
odis1409,Afghanistan
odis1409,Zimbabwe
odis1410,New Zealand
odis1410,Sri Lanka
odis1411,New Zealand
odis1411,Sri Lanka
odis1412,Afghanistan
odis1412,Zimbabwe
odis1413,New Zealand
odis1413,Sri Lanka
odis1414,Afghanistan
odis1414,Zimbabwe
odis1415,New Zealand
odis1415,Sri Lanka
odis1416,Afghanistan
odis1416,Zimbabwe
odis1417,New Zealand
odis1417,Sri Lanka
odis1418,Afghanistan
odis1418,Zimbabwe
odis1419,Australia
odis1419,India
odis1420,Australia
odis1420,India
odis1421,Australia
odis1421,India
odis1422,Australia
odis1422,India
odis1423,Australia
odis1423,India
odis1424,New Zealand
odis1424,Pakistan
odis1425,New Zealand
odis1425,Pakistan
odis1426,New Zealand
odis1426,Australia
odis1427,South Africa
odis1427,England
odis1428,New Zealand
odis1428,Australia
odis1429,South Africa
odis1429,England
odis1430,South Africa
odis1430,England
odis1431,Australia
odis1431,India
odis1432,New Zealand
odis1432,Australia
odis1433,South Africa
odis1433,England
odis1434,South Africa
odis1434,England
odis1435,South Africa
odis1435,England
odis1436,New Zealand
odis1436,Australia
odis1437,New Zealand
odis1437,Australia
odis1438,South Africa
odis1438,West Indies
odis1439,South Africa
odis1439,West Indies
odis1440,South Africa
odis1440,West Indies
odis1441,West Indies
odis1441,South Africa
odis1442,West Indies
odis1442,Australia
odis1443,Australia
odis1443,South Africa
odis1444,Australia
odis1444,South Africa
odis1445,Zimbabwe
odis1445,India
odis1446,West Indies
odis1446,Australia
odis1447,Zimbabwe
odis1447,India
odis1448,West Indies
odis1448,South Africa
odis1449,Zimbabwe
odis1449,India
odis1450,Ireland
odis1450,Sri Lanka
odis1451,Australia
odis1451,South Africa
odis1452,England
odis1452,Pakistan
odis1453,West Indies
odis1453,Australia
odis1454,England
odis1454,Sri Lanka
odis1455,England
odis1455,Pakistan
odis1456,West Indies
odis1456,South Africa
odis1457,England
odis1457,Sri Lanka
odis1458,West Indies
odis1458,Australia
odis1459,England
odis1459,Sri Lanka
odis1460,England
odis1460,Pakistan
odis1461,England
odis1461,Sri Lanka
odis1462,England
odis1462,Sri Lanka
odis1463,Scotland
odis1463,Afghanistan
odis1464,Scotland
odis1464,Afghanistan
odis1465,Ireland
odis1465,Afghanistan
odis1466,Ireland
odis1466,Afghanistan
odis1467,Ireland
odis1467,Afghanistan
odis1468,Ireland
odis1468,South Africa
odis1469,Scotland
odis1469,United Arab Emirates
odis1470,Scotland
odis1470,United Arab Emirates
odis1471,Ireland
odis1471,Pakistan
odis1472,Sri Lanka
odis1472,Australia
odis1473,Sri Lanka
odis1473,Australia
odis1474,England
odis1474,Pakistan
odis1475,England
odis1475,Pakistan
odis1476,Sri Lanka
odis1476,Australia
odis1477,England
odis1477,Pakistan
odis1478,Sri Lanka
odis1478,Australia
odis1479,Sri Lanka
odis1479,Australia
odis1480,England
odis1480,Pakistan
odis1481,England
odis1481,Pakistan
odis1482,Scotland
odis1482,Hong Kong
odis1483,Scotland
odis1483,Hong Kong
odis1484,Sri Lanka
odis1484,Australia
odis1485,South Africa
odis1485,Ireland
odis1486,Bangladesh
odis1486,Afghanistan
odis1487,Sri Lanka
odis1487,Australia
odis1488,Australia
odis1488,Ireland
odis1489,Bangladesh
odis1489,Afghanistan
odis1490,South Africa
odis1490,Australia
odis1491,Pakistan
odis1491,West Indies
odis1492,Bangladesh
odis1492,Afghanistan
odis1493,South Africa
odis1493,Australia
odis1494,Pakistan
odis1494,West Indies
odis1495,South Africa
odis1495,Australia
odis1496,Pakistan
odis1496,West Indies
odis1497,Bangladesh
odis1497,England
odis1498,South Africa
odis1498,Australia
odis1499,Bangladesh
odis1499,England
odis1500,South Africa
odis1500,New Zealand
odis1501,South Africa
odis1501,Australia
odis1502,Bangladesh
odis1502,England
odis1503,India
odis1503,New Zealand
odis1504,South Africa
odis1504,New Zealand
odis1505,South Africa
odis1505,New Zealand
odis1506,India
odis1506,New Zealand
odis1507,South Africa
odis1507,New Zealand
odis1508,India
odis1508,New Zealand
odis1509,South Africa
odis1509,New Zealand
odis1510,India
odis1510,New Zealand
odis1511,India
odis1511,New Zealand
odis1512,Hong Kong
odis1512,Papua New Guinea
odis1513,Hong Kong
odis1513,Papua New Guinea
odis1514,Hong Kong
odis1514,Papua New Guinea
odis1515,Sri Lanka
odis1515,England
odis1516,New Zealand
odis1516,Pakistan
odis1517,New Zealand
odis1517,Pakistan
odis1518,Zimbabwe
odis1518,Sri Lanka
odis1519,Sri Lanka
odis1519,England
odis1520,Sri Lanka
odis1520,West Indies
odis1521,Sri Lanka
odis1521,England
odis1522,New Zealand
odis1522,Pakistan
odis1523,Australia
odis1523,South Africa
odis1524,Zimbabwe
odis1524,West Indies
odis1525,Australia
odis1525,South Africa
odis1526,Zimbabwe
odis1526,Sri Lanka
odis1527,Sri Lanka
odis1527,West Indies
odis1528,Zimbabwe
odis1528,West Indies
odis1529,Zimbabwe
odis1529,Sri Lanka
odis1530,Australia
odis1530,South Africa
odis1531,Australia
odis1531,New Zealand
odis1532,Australia
odis1532,New Zealand
odis1533,Australia
odis1533,New Zealand
odis1534,New Zealand
odis1534,Bangladesh
odis1535,New Zealand
odis1535,Bangladesh
odis1536,New Zealand
odis1536,Bangladesh
odis1537,Australia
odis1537,Pakistan
odis1538,India
odis1538,England
odis1539,Australia
odis1539,Pakistan
odis1540,Bangladesh
odis1540,South Africa
odis1541,India
odis1541,England
odis1542,Australia
odis1542,Pakistan
odis1543,Bangladesh
odis1543,South Africa
odis1544,Hong Kong
odis1544,Scotland
odis1545,India
odis1545,England
odis1546,Australia
odis1546,Pakistan
odis1547,United Arab Emirates
odis1547,Scotland
odis1548,United Arab Emirates
odis1548,Hong Kong
odis1549,Australia
odis1549,Pakistan
odis1550,South Africa
odis1550,Sri Lanka
odis1551,New Zealand
odis1551,Australia
odis1552,South Africa
odis1552,Sri Lanka
odis1553,South Africa
odis1553,Sri Lanka
odis1554,New Zealand
odis1554,Australia
odis1555,South Africa
odis1555,Sri Lanka
odis1556,Pakistan
odis1556,South Africa
odis1557,Sri Lanka
odis1557,India
odis1558,Bangladesh
odis1558,Pakistan
odis1559,Sri Lanka
odis1559,Ireland
odis1560,South Africa
odis1560,Sri Lanka
odis1561,India
odis1561,Ireland
odis1562,Bangladesh
odis1562,South Africa
odis1563,Bangladesh
odis1563,Ireland
odis1564,Sri Lanka
odis1564,Pakistan
odis1565,India
odis1565,South Africa
odis1566,Zimbabwe
odis1566,Afghanistan
odis1567,Ireland
odis1567,Pakistan
odis1568,Bangladesh
odis1568,India
odis1569,Sri Lanka
odis1569,South Africa
odis1570,Zimbabwe
odis1570,Afghanistan
odis1571,Ireland
odis1571,South Africa
odis1572,Sri Lanka
odis1572,Bangladesh
odis1573,India
odis1573,Pakistan
odis1574,New Zealand
odis1574,South Africa
odis1575,Zimbabwe
odis1575,Afghanistan
odis1576,India
odis1576,South Africa
odis1577,New Zealand
odis1577,South Africa
odis1578,Zimbabwe
odis1578,Afghanistan
odis1579,New Zealand
odis1579,South Africa
odis1580,Zimbabwe
odis1580,Afghanistan
odis1581,New Zealand
odis1581,Australia
odis1582,New Zealand
odis1582,South Africa
odis1583,United Arab Emirates
odis1583,Ireland
odis1584,New Zealand
odis1584,Australia
odis1585,West Indies
odis1585,England
odis1586,United Arab Emirates
odis1586,Ireland
odis1587,New Zealand
odis1587,South Africa
odis1588,New Zealand
odis1588,Australia
odis1589,West Indies
odis1589,England
odis1590,West Indies
odis1590,England
odis1591,Afghanistan
odis1591,Ireland
odis1592,Afghanistan
odis1592,Ireland
odis1593,Afghanistan
odis1593,Ireland
odis1594,Afghanistan
odis1594,Ireland
odis1595,Afghanistan
odis1595,Ireland
odis1596,Sri Lanka
odis1596,Bangladesh
odis1597,Sri Lanka
odis1597,Bangladesh
odis1598,Sri Lanka
odis1598,Bangladesh
odis1599,United Arab Emirates
odis1599,Papua New Guinea
odis1600,United Arab Emirates
odis1600,Papua New Guinea
odis1601,West Indies
odis1601,Pakistan
odis1602,West Indies
odis1602,Pakistan
odis1603,West Indies
odis1603,Pakistan
odis1604,England
odis1604,Ireland
odis1605,India
odis1605,Ireland
odis1606,England
odis1606,Ireland
odis1607,South Africa
odis1607,India
odis1608,South Africa
odis1608,Ireland
odis1609,Ireland
odis1609,Bangladesh
odis1610,Ireland
odis1610,New Zealand
odis1611,South Africa
odis1611,India
odis1612,Bangladesh
odis1612,New Zealand
odis1613,South Africa
odis1613,Ireland
odis1614,Ireland
odis1614,Bangladesh
odis1615,South Africa
odis1615,India
odis1616,Ireland
odis1616,New Zealand
odis1617,Bangladesh
odis1617,New Zealand
odis1618,England
odis1618,South Africa
odis1619,England
odis1619,South Africa
odis1620,England
odis1620,South Africa
odis1621,England
odis1621,Bangladesh
odis1622,Australia
odis1622,New Zealand
odis1623,South Africa
odis1623,Sri Lanka
odis1624,India
odis1624,Pakistan
odis1625,Australia
odis1625,Bangladesh
odis1626,England
odis1626,New Zealand
odis1627,Pakistan
odis1627,South Africa
odis1628,India
odis1628,Sri Lanka
odis1629,West Indies
odis1629,Afghanistan
odis1630,Bangladesh
odis1630,New Zealand
odis1631,England
odis1631,Australia
odis1632,West Indies
odis1632,Afghanistan
odis1633,India
odis1633,South Africa
odis1634,Pakistan
odis1634,Sri Lanka
odis1635,England
odis1635,Pakistan
odis1636,Scotland
odis1636,Zimbabwe
odis1637,Bangladesh
odis1637,India
odis1638,Scotland
odis1638,Zimbabwe
odis1639,India
odis1639,Pakistan
odis1640,West Indies
odis1640,India
odis1641,England
odis1641,India
odis1642,New Zealand
odis1642,Sri Lanka
odis1643,West Indies
odis1643,India
odis1644,Pakistan
odis1644,South Africa
odis1645,Australia
odis1645,West Indies
odis1646,England
odis1646,Pakistan
odis1647,Australia
odis1647,Sri Lanka
odis1648,India
odis1648,West Indies
odis1649,Sri Lanka
odis1649,Zimbabwe
odis1650,West Indies
odis1650,India
odis1651,Sri Lanka
odis1651,Zimbabwe
odis1652,West Indies
odis1652,India
odis1653,South Africa
odis1653,West Indies
odis1654,India
odis1654,Pakistan
odis1655,Australia
odis1655,New Zealand
odis1656,England
odis1656,Sri Lanka
odis1657,Australia
odis1657,Pakistan
odis1658,India
odis1658,Sri Lanka
odis1659,England
odis1659,South Africa
odis1660,Sri Lanka
odis1660,Zimbabwe
odis1661,West Indies
odis1661,India
odis1662,New Zealand
odis1662,West Indies
odis1663,Sri Lanka
odis1663,Zimbabwe
odis1664,India
odis1664,South Africa
odis1665,New Zealand
odis1665,Pakistan
odis1666,Sri Lanka
odis1666,West Indies
odis1667,England
odis1667,Australia
odis1668,Sri Lanka
odis1668,Zimbabwe
odis1669,Pakistan
odis1669,West Indies
odis1670,England
odis1670,New Zealand
odis1671,Australia
odis1671,India
odis1672,South Africa
odis1672,Sri Lanka
odis1673,Pakistan
odis1673,Sri Lanka
odis1674,India
odis1674,New Zealand
odis1675,England
odis1675,West Indies
odis1676,Australia
odis1676,South Africa
odis1677,South Africa
odis1677,England
odis1678,India
odis1678,Australia
odis1679,England
odis1679,India
odis1680,Sri Lanka
odis1680,India
odis1681,Sri Lanka
odis1681,India
odis1682,Sri Lanka
odis1682,India
odis1683,India
odis1683,Sri Lanka
odis1684,Sri Lanka
odis1684,India
odis1685,India
odis1685,Australia
odis1686,West Indies
odis1686,England
odis1687,India
odis1687,Australia
odis1688,England
odis1688,West Indies
odis1689,Australia
odis1689,India
odis1690,England
odis1690,West Indies
odis1691,West Indies
odis1691,England
odis1692,Australia
odis1692,India
odis1693,West Indies
odis1693,England
odis1694,Australia
odis1694,India
odis1695,Pakistan
odis1695,Sri Lanka
odis1696,Bangladesh
odis1696,South Africa
odis1697,Pakistan
odis1697,Sri Lanka
odis1698,Sri Lanka
odis1698,Pakistan
odis1699,South Africa
odis1699,Bangladesh
odis1700,Sri Lanka
odis1700,Pakistan
odis1701,India
odis1701,New Zealand
odis1702,England
odis1702,Australia
odis1703,South Africa
odis1703,Bangladesh
odis1704,Sri Lanka
odis1704,Pakistan
odis1705,New Zealand
odis1705,India
odis1706,Australia
odis1706,England
odis1707,India
odis1707,New Zealand
odis1708,New Zealand
odis1708,Pakistan
odis1709,Pakistan
odis1709,New Zealand
odis1710,New Zealand
odis1710,Pakistan
odis1711,Afghanistan
odis1711,Ireland
odis1712,Hong Kong
odis1712,Papua New Guinea
odis1713,Ireland
odis1713,Afghanistan
odis1714,Afghanistan
odis1714,Ireland
odis1715,India
odis1715,Sri Lanka
odis1716,India
odis1716,Sri Lanka
odis1717,Sri Lanka
odis1717,India
odis1718,West Indies
odis1718,New Zealand
odis1719,New Zealand
odis1719,West Indies
odis1720,New Zealand
odis1720,West Indies
odis1721,New Zealand
odis1721,Pakistan
odis1722,Pakistan
odis1722,New Zealand
odis1723,United Arab Emirates
odis1723,Ireland
odis1724,Ireland
odis1724,United Arab Emirates
odis1725,New Zealand
odis1725,Pakistan
odis1726,Australia
odis1726,England
odis1727,Zimbabwe
odis1727,Bangladesh
odis1728,Scotland
odis1728,Ireland
odis1729,Pakistan
odis1729,New Zealand
odis1730,Zimbabwe
odis1730,Sri Lanka
odis1731,Ireland
odis1731,Scotland
odis1732,Bangladesh
odis1732,Sri Lanka
odis1733,New Zealand
odis1733,Pakistan
odis1734,Australia
odis1734,England
odis1735,Scotland
odis1735,United Arab Emirates
odis1736,Zimbabwe
odis1736,Sri Lanka
odis1737,England
odis1737,Australia
odis1738,Scotland
odis1738,United Arab Emirates
odis1739,Bangladesh
odis1739,Zimbabwe
odis1740,Bangladesh
odis1740,Sri Lanka
odis1741,England
odis1741,Australia
odis1742,Sri Lanka
odis1742,Bangladesh
odis1743,England
odis1743,Australia
odis1744,South Africa
odis1744,India
odis1745,South Africa
odis1745,India
odis1746,India
odis1746,South Africa
odis1747,India
odis1747,South Africa
odis1748,Afghanistan
odis1748,Zimbabwe
odis1749,India
odis1749,South Africa
odis1750,India
odis1750,South Africa
odis1751,Zimbabwe
odis1751,Afghanistan
odis1752,Zimbabwe
odis1752,Afghanistan
odis1753,India
odis1753,South Africa
odis1754,Zimbabwe
odis1754,Afghanistan
odis1755,South Africa
odis1755,India
odis1756,Afghanistan
odis1756,Zimbabwe
odis1757,England
odis1757,New Zealand
odis1758,New Zealand
odis1758,England
odis1759,England
odis1759,New Zealand
odis1760,New Zealand
odis1760,West Indies
odis1761,United Arab Emirates
odis1761,Papua New Guinea
odis1762,Afghanistan
odis1762,Scotland
odis1763,Hong Kong
odis1763,Scotland
odis1764,Zimbabwe
odis1764,Afghanistan
odis1765,West Indies
odis1765,United Arab Emirates
odis1766,Papua New Guinea
odis1766,Ireland
odis1767,England
odis1767,New Zealand
odis1768,West Indies
odis1768,New Zealand
odis1769,Hong Kong
odis1769,Afghanistan
odis1770,Papua New Guinea
odis1770,West Indies
odis1771,Zimbabwe
odis1771,Hong Kong
odis1772,West Indies
odis1772,Ireland
odis1773,New Zealand
odis1773,England
odis1774,New Zealand
odis1774,West Indies
odis1775,Zimbabwe
odis1775,Scotland
odis1776,Ireland
odis1776,United Arab Emirates
odis1777,India
odis1777,Australia
odis1778,Scotland
odis1778,United Arab Emirates
odis1779,West Indies
odis1779,Afghanistan
odis1780,Australia
odis1780,India
odis1781,Zimbabwe
odis1781,Ireland
odis1782,Papua New Guinea
odis1782,Hong Kong
odis1783,Ireland
odis1783,Scotland
odis1784,Zimbabwe
odis1784,West Indies
odis1785,United Arab Emirates
odis1785,Afghanistan
odis1786,West Indies
odis1786,Scotland
odis1787,Pakistan
odis1787,Sri Lanka
odis1788,United Arab Emirates
odis1788,Zimbabwe
odis1789,Ireland
odis1789,Afghanistan
odis1790,Pakistan
odis1790,Sri Lanka
odis1791,West Indies
odis1791,Afghanistan
odis1792,India
odis1792,England
odis1793,England
odis1793,India
odis1794,South Africa
odis1794,Bangladesh
odis1795,Bangladesh
odis1795,South Africa
odis1796,Bangladesh
odis1796,South Africa
odis1797,South Africa
odis1797,Bangladesh
odis1798,Bangladesh
odis1798,South Africa
odis1799,England
odis1799,South Africa
odis1800,New Zealand
odis1800,Ireland
odis1801,England
odis1801,South Africa
odis1802,Australia
odis1802,England
odis1803,South Africa
odis1803,England
odis1804,England
odis1804,Australia
odis1805,England
odis1805,Australia
odis1806,Australia
odis1806,England
odis1807,Australia
odis1807,England
odis1808,England
odis1808,New Zealand
odis1809,England
odis1809,New Zealand
odis1810,England
odis1810,India
odis1811,Pakistan
odis1811,Zimbabwe
odis1812,England
odis1812,New Zealand
odis1813,England
odis1813,India
odis1814,Zimbabwe
odis1814,Pakistan
odis1815,India
odis1815,England
odis1816,Zimbabwe
odis1816,Pakistan
odis1817,Pakistan
odis1817,Zimbabwe
odis1818,Bangladesh
odis1818,West Indies
odis1819,Pakistan
odis1819,Zimbabwe
odis1820,West Indies
odis1820,Bangladesh
odis1821,Bangladesh
odis1821,West Indies
odis1822,Sri Lanka
odis1822,South Africa
odis1823,Sri Lanka
odis1823,South Africa
odis1824,South Africa
odis1824,Sri Lanka
odis1825,Sri Lanka
odis1825,South Africa
odis1826,Sri Lanka
odis1826,South Africa
odis1827,Afghanistan
odis1827,Ireland
odis1828,Afghanistan
odis1828,Ireland
odis1829,United Arab Emirates
odis1829,Nepal
odis1830,Ireland
odis1830,Afghanistan
odis1831,Sri Lanka
odis1831,India
odis1832,India
odis1832,Sri Lanka
odis1833,Bangladesh
odis1833,Sri Lanka
odis1834,India
odis1834,Sri Lanka
odis1835,South Africa
odis1835,West Indies
odis1836,Hong Kong
odis1836,Pakistan
odis1837,Afghanistan
odis1837,Sri Lanka
odis1838,India
odis1838,Hong Kong
odis1839,Pakistan
odis1839,India
odis1840,Afghanistan
odis1840,Bangladesh
odis1841,Afghanistan
odis1841,Pakistan
odis1842,Bangladesh
odis1842,India
odis1843,West Indies
odis1843,South Africa
odis1844,Bangladesh
odis1844,Afghanistan
odis1845,Pakistan
odis1845,India
odis1846,Afghanistan
odis1846,India
odis1847,Bangladesh
odis1847,Pakistan
odis1848,Bangladesh
odis1848,India
odis1849,Zimbabwe
odis1849,South Africa
odis1850,South Africa
odis1850,Zimbabwe
odis1851,Zimbabwe
odis1851,South Africa
odis1852,England
odis1852,Sri Lanka
odis1853,England
odis1853,Sri Lanka
odis1854,Sri Lanka
odis1854,England
odis1855,Pakistan
odis1855,Australia
odis1856,Australia
odis1856,Pakistan
odis1857,Sri Lanka
odis1857,England
odis1858,West Indies
odis1858,India
odis1859,Bangladesh
odis1859,Zimbabwe
odis1860,Australia
odis1860,Pakistan
odis1861,Sri Lanka
odis1861,England
odis1862,India
odis1862,West Indies
odis1863,Zimbabwe
odis1863,Bangladesh
odis1864,Zimbabwe
odis1864,Bangladesh
odis1865,West Indies
odis1865,India
odis1866,India
odis1866,West Indies
odis1867,West Indies
odis1867,India
odis1868,Australia
odis1868,South Africa
odis1869,New Zealand
odis1869,Pakistan
odis1870,New Zealand
odis1870,Pakistan
odis1871,Australia
odis1871,South Africa
odis1872,Pakistan
odis1872,New Zealand
odis1873,South Africa
odis1873,Australia
odis1874,Bangladesh
odis1874,West Indies
odis1875,Bangladesh
odis1875,West Indies
odis1876,Bangladesh
odis1876,West Indies
odis1877,New Zealand
odis1877,Sri Lanka
odis1878,New Zealand
odis1878,Sri Lanka
odis1879,New Zealand
odis1879,Sri Lanka
odis1880,Australia
odis1880,India
odis1881,Australia
odis1881,India
odis1882,Australia
odis1882,India
odis1883,South Africa
odis1883,Pakistan
odis1884,South Africa
odis1884,Pakistan
odis1885,New Zealand
odis1885,India
odis1886,New Zealand
odis1886,India
odis1887,United Arab Emirates
odis1887,Nepal
odis1888,South Africa
odis1888,Pakistan
odis1889,United Arab Emirates
odis1889,Nepal
odis1890,New Zealand
odis1890,India
odis1891,South Africa
odis1891,Pakistan
odis1892,United Arab Emirates
odis1892,Nepal
odis1893,New Zealand
odis1893,India
odis1894,New Zealand
odis1894,India
odis1895,South Africa
odis1895,Pakistan
odis1896,New Zealand
odis1896,India
odis1897,New Zealand
odis1897,India
odis1898,New Zealand
odis1898,India
odis1899,Pakistan
odis1899,West Indies
odis1900,Pakistan
odis1900,West Indies
odis1901,South Africa
odis1901,Sri Lanka
odis1902,New Zealand
odis1902,Bangladesh
odis1903,South Africa
odis1903,Sri Lanka
odis1904,New Zealand
odis1904,Bangladesh
odis1905,South Africa
odis1905,Sri Lanka
odis1906,West Indies
odis1906,England
odis1907,New Zealand
odis1907,Bangladesh
odis1908,India
odis1908,England
odis1909,West Indies
odis1909,England
odis1910,Australia
odis1910,New Zealand
odis1911,Australia
odis1911,New Zealand
odis1912,India
odis1912,England
odis1913,West Indies
odis1913,England
odis1914,India
odis1914,England
odis1915,Afghanistan
odis1915,Ireland
odis1916,India
odis1916,Australia
odis1917,Afghanistan
odis1917,Ireland
odis1918,West Indies
odis1918,England
odis1919,Australia
odis1919,New Zealand
odis1920,South Africa
odis1920,Sri Lanka
odis1921,India
odis1921,Australia
odis1922,Afghanistan
odis1922,Ireland
odis1923,South Africa
odis1923,Sri Lanka
odis1924,India
odis1924,Australia
odis1925,Afghanistan
odis1925,Ireland
odis1926,India
odis1926,Australia
odis1927,Afghanistan
odis1927,Ireland
odis1928,South Africa
odis1928,Sri Lanka
odis1929,India
odis1929,Australia
odis1930,South Africa
odis1930,Sri Lanka
odis1931,Sri Lanka
odis1931,England
odis1932,South Africa
odis1932,Sri Lanka
odis1933,Sri Lanka
odis1933,England
odis1934,Sri Lanka
odis1934,England
odis1935,Australia
odis1935,Pakistan
odis1936,Australia
odis1936,Pakistan
odis1937,Australia
odis1937,Pakistan
odis1938,Australia
odis1938,Pakistan
odis1939,Australia
odis1939,Pakistan
odis1940,Zimbabwe
odis1940,United Arab Emirates
odis1941,Zimbabwe
odis1941,United Arab Emirates
odis1942,Zimbabwe
odis1942,United Arab Emirates
odis1943,Namibia
odis1943,Oman
odis1944,Papua New Guinea
odis1944,United States of America
odis1945,Ireland
odis1945,England
odis1946,Ireland
odis1946,West Indies
odis1947,South Africa
odis1947,Pakistan
odis1948,Bangladesh
odis1948,West Indies
odis1949,England
odis1949,Pakistan
odis1950,South Africa
odis1950,Pakistan
odis1951,Scotland
odis1951,Afghanistan
odis1952,Ireland
odis1952,West Indies
odis1953,England
odis1953,Pakistan
odis1954,South Africa
odis1954,Pakistan
odis1955,Bangladesh
odis1955,West Indies
odis1956,England
odis1956,Pakistan
odis1957,Ireland
odis1957,Bangladesh
odis1958,Bangladesh
odis1958,West Indies
odis1959,England
odis1959,Pakistan
odis1960,Ireland
odis1960,Afghanistan
odis1961,England
odis1961,Pakistan
odis1962,Scotland
odis1962,Sri Lanka
odis1963,Ireland
odis1963,Afghanistan
odis1964,England
odis1964,South Africa
odis1965,Pakistan
odis1965,West Indies
odis1966,Afghanistan
odis1966,Australia
odis1967,New Zealand
odis1967,Sri Lanka
odis1968,Bangladesh
odis1968,South Africa
odis1969,England
odis1969,Pakistan
odis1970,Afghanistan
odis1970,Sri Lanka
odis1971,Bangladesh
odis1971,New Zealand
odis1972,India
odis1972,South Africa
odis1973,England
odis1973,West Indies
odis1974,Australia
odis1974,West Indies
odis1975,Afghanistan
odis1975,New Zealand
odis1976,England
odis1976,Bangladesh
odis1977,England
odis1977,West Indies
odis1978,Australia
odis1978,India
odis1979,South Africa
odis1979,West Indies
odis1980,Australia
odis1980,Pakistan
odis1981,England
odis1981,West Indies
odis1982,England
odis1982,West Indies
odis1983,Afghanistan
odis1983,South Africa
odis1984,Australia
odis1984,Sri Lanka
odis1985,India
odis1985,Pakistan
odis1986,Bangladesh
odis1986,West Indies
odis1987,England
odis1987,Afghanistan
odis1988,Netherlands
odis1988,Zimbabwe
odis1989,New Zealand
odis1989,South Africa
odis1990,Australia
odis1990,Bangladesh
odis1991,Netherlands
odis1991,Zimbabwe
odis1992,England
odis1992,Sri Lanka
odis1993,New Zealand
odis1993,West Indies
odis1994,Afghanistan
odis1994,India
odis1995,Pakistan
odis1995,South Africa
odis1996,Afghanistan
odis1996,Bangladesh
odis1997,England
odis1997,Australia
odis1998,New Zealand
odis1998,Pakistan
odis1999,India
odis1999,West Indies
odis2000,South Africa
odis2000,Sri Lanka
odis2001,Australia
odis2001,New Zealand
odis2002,Afghanistan
odis2002,Pakistan
odis2003,England
odis2003,India
odis2004,Ireland
odis2004,Zimbabwe
odis2005,Sri Lanka
odis2005,West Indies
odis2006,England
odis2006,Australia
odis2007,Bangladesh
odis2007,India
odis2008,England
odis2008,New Zealand
odis2009,Ireland
odis2009,Zimbabwe
odis2010,England
odis2010,Australia
odis2011,Afghanistan
odis2011,West Indies
odis2012,Bangladesh
odis2012,Pakistan
odis2013,Australia
odis2013,South Africa
odis2014,India
odis2014,Sri Lanka
odis2015,Ireland
odis2015,Zimbabwe
odis2016,England
odis2016,Australia
odis2017,India
odis2017,New Zealand
odis2018,Australia
odis2018,England
odis2019,England
odis2019,New Zealand
odis2020,Sri Lanka
odis2020,Bangladesh
odis2021,Sri Lanka
odis2021,Bangladesh
odis2022,Sri Lanka
odis2022,Bangladesh
odis2023,West Indies
odis2023,India
odis2024,West Indies
odis2024,India
odis2025,Oman
odis2025,Papua New Guinea
odis2026,West Indies
odis2026,India
odis2027,Scotland
odis2027,Oman
odis2028,Scotland
odis2028,Papua New Guinea
odis2029,Scotland
odis2029,Oman
odis2030,Scotland
odis2030,Papua New Guinea
odis2031,Oman
odis2031,Papua New Guinea
odis2032,West Indies
odis2032,Australia
odis2033,United States of America
odis2033,Papua New Guinea
odis2034,United States of America
odis2034,Namibia
odis2035,United States of America
odis2035,Papua New Guinea
odis2036,Namibia
odis2036,Papua New Guinea
odis2037,Namibia
odis2037,Papua New Guinea
odis2038,Pakistan
odis2038,Sri Lanka
odis2039,Pakistan
odis2039,Sri Lanka
odis2040,Australia
odis2040,Sri Lanka
odis2041,Australia
odis2041,Sri Lanka
odis2042,India
odis2042,South Africa
odis2043,Australia
odis2043,Sri Lanka
odis2044,India
odis2044,South Africa
odis2045,India
odis2045,South Africa
odis2046,West Indies
odis2046,India
odis2047,West Indies
odis2047,India
odis2048,Afghanistan
odis2048,West Indies
odis2049,Afghanistan
odis2049,West Indies
odis2050,Afghanistan
odis2050,West Indies
odis2051,United Arab Emirates
odis2051,United States of America
odis2052,England
odis2052,Pakistan
odis2053,Scotland
odis2053,United States of America
odis2054,England
odis2054,Pakistan
odis2055,United Arab Emirates
odis2055,United States of America
odis2056,England
odis2056,Pakistan
odis2057,Scotland
odis2057,United States of America
odis2058,United Arab Emirates
odis2058,Scotland
odis2059,India
odis2059,West Indies
odis2060,India
odis2060,West Indies
odis2061,India
odis2061,West Indies
odis2062,Oman
odis2062,United Arab Emirates
odis2063,Namibia
odis2063,United Arab Emirates
odis2064,West Indies
odis2064,Ireland
