key,team
t20s0522,Pakistan
t20s0523,Sri Lanka
t20s0523,Pakistan
t20s0524,Zimbabwe
t20s0524,New Zealand
t20s0525,South Africa
t20s0525,New Zealand
t20s0526,South Africa
t20s0526,New Zealand
t20s0527,Ireland
t20s0527,Australia
t20s0528,Ireland
t20s0528,Australia
t20s0529,Ireland
t20s0529,Australia
t20s0530,England
t20s0530,Australia
t20s0531,England
t20s0531,Australia
t20s0532,England
t20s0532,Australia
t20s0533,England
t20s0533,Australia
t20s0534,Zimbabwe
t20s0534,Pakistan
t20s0535,Zimbabwe
t20s0535,Pakistan
t20s0536,Pakistan
t20s0536,Bangladesh
t20s0537,Pakistan
t20s0537,Bangladesh
t20s0538,India
t20s0538,South Africa
t20s0539,India
t20s0539,South Africa
t20s0540,Zimbabwe
t20s0540,Afghanistan
t20s0541,Zimbabwe
t20s0541,Afghanistan
t20s0542,West Indies
t20s0542,Pakistan
t20s0543,Sri Lanka
t20s0543,West Indies
t20s0544,Sri Lanka
t20s0544,West Indies
t20s0545,Bangladesh
t20s0545,Zimbabwe
t20s0546,Bangladesh
t20s0546,Zimbabwe
t20s0547,Hong Kong
t20s0547,Oman
t20s0548,United Arab Emirates
t20s0548,Oman
t20s0549,Hong Kong
t20s0549,Oman
t20s0550,Hong Kong
t20s0550,Oman
t20s0551,England
t20s0551,Pakistan
t20s0552,England
t20s0552,Pakistan
t20s0553,Afghanistan
t20s0553,Oman
t20s0554,England
t20s0554,Pakistan
t20s0555,Bangladesh
t20s0555,Ireland
t20s0556,New Zealand
t20s0556,Sri Lanka
t20s0557,Afghanistan
t20s0557,Zimbabwe
t20s0558,Afghanistan
t20s0558,Zimbabwe
t20s0559,New Zealand
t20s0559,Sri Lanka
t20s0560,Bangladesh
t20s0560,Zimbabwe
t20s0561,New Zealand
t20s0561,Pakistan
t20s0562,Bangladesh
t20s0562,Zimbabwe
t20s0563,New Zealand
t20s0563,Pakistan
t20s0564,Bangladesh
t20s0564,Zimbabwe
t20s0565,Bangladesh
t20s0565,Zimbabwe
t20s0566,New Zealand
t20s0566,Pakistan
t20s0567,Australia
t20s0567,India
t20s0568,Australia
t20s0568,India
t20s0569,Australia
t20s0569,India
t20s0570,Hong Kong
t20s0570,Scotland
t20s0571,Hong Kong
t20s0571,Scotland
t20s0572,Australia
t20s0572,India
t20s0573,Australia
t20s0573,India
t20s0574,United Arab Emirates
t20s0574,Netherlands
t20s0575,United Arab Emirates
t20s0575,Scotland
t20s0576,Ireland
t20s0576,Papua New Guinea
t20s0577,India
t20s0577,Sri Lanka
t20s0578,Ireland
t20s0578,Papua New Guinea
t20s0579,India
t20s0579,Sri Lanka
t20s0580,India
t20s0580,Sri Lanka
t20s0581,United Arab Emirates
t20s0581,Ireland
t20s0582,United Arab Emirates
t20s0582,Ireland
t20s0583,South Africa
t20s0583,England
t20s0584,Hong Kong
t20s0584,Oman
t20s0585,Afghanistan
t20s0585,United Arab Emirates
t20s0586,South Africa
t20s0586,England
t20s0587,Afghanistan
t20s0587,Oman
t20s0588,Hong Kong
t20s0588,United Arab Emirates
t20s0589,South Africa
t20s0589,England
t20s0590,South Africa
t20s0590,England
t20s0591,Oman
t20s0591,United Arab Emirates
t20s0592,Afghanistan
t20s0592,Hong Kong
t20s0593,India
t20s0593,Bangladesh
t20s0594,Sri Lanka
t20s0594,United Arab Emirates
t20s0595,Bangladesh
t20s0595,United Arab Emirates
t20s0596,India
t20s0596,Pakistan
t20s0597,Bangladesh
t20s0597,Sri Lanka
t20s0598,Pakistan
t20s0598,United Arab Emirates
t20s0599,India
t20s0599,Sri Lanka
t20s0600,Bangladesh
t20s0600,Pakistan
t20s0601,India
t20s0601,United Arab Emirates
t20s0602,Pakistan
t20s0602,Sri Lanka
t20s0603,South Africa
t20s0603,West Indies
t20s0604,South Africa
t20s0604,Australia
t20s0605,Bangladesh
t20s0605,India
t20s0606,South Africa
t20s0606,Australia
t20s0607,Afghanistan
t20s0607,Scotland
t20s0608,Hong Kong
t20s0608,Zimbabwe
t20s0609,Ireland
t20s0609,Oman
