key,player_of_match
t20s2306,PD Salt
t20s2307,JI Rodrigues
t20s2308,Shamima Sultana
t20s2309,SW Bates
t20s2310,H Madavi
t20s2311,Tuba Hassan
t20s2312,ML Green
t20s2313,KL Rahul
t20s2314,DJ Malan
t20s2315,S Meghana
t20s2316,Sidra Ameen
t20s2317,JI Rodrigues
t20s2318,H Madavi
t20s2319,RR Rossouw
t20s2320,Theertha Satish
t20s2321,SFM Devine
t20s2322,AJ Finch
t20s2323,Nigar Sultana
t20s2324,N Chantam
t20s2325,ML Green
t20s2326,Nida Dar
t20s2327,T Putthawong
t20s2328,Mohammad Rizwan
t20s2329,DA Warner
t20s2330,Shafali Verma
t20s2331,M Shehani
t20s2332,Babar Azam
t20s2333,Aliya Riaz
t20s2334,N Koncharoenkai
t20s2335,MG Bracewell
t20s2336,AD Hales
t20s2337,Sneh Rana
t20s2338,I Ranaweera
t20s2339,K Kadowaki-Fleming
t20s2340,Umaima Sohail
t20s2341,IKEG Artawan
t20s2342,MG Bracewell
t20s2343,GD Phillips
t20s2344,DJ Malan
t20s2345,I Ranaweera
t20s2346,Shafali Verma
t20s2347,Mohammad Rizwan
t20s2348,Mohammad Nawaz (3)
t20s2350,K Kadowaki-Fleming
t20s2351,PR Surve
t20s2352,Renuka Singh
t20s2353,R Sakurano-Thomas
t20s2354,BFW de Leede
t20s2355,JN Frylinck
t20s2356,Sikandar Raza
t20s2357,HG Munsey
t20s2358,Alam Nakash
t20s2359,IKEG Artawan
t20s2360,P Nissanka
t20s2361,BFW de Leede
t20s2362,AS Joseph
t20s2363,C Campher
t20s2364,Waseem Muhammad
t20s2365,BKG Mendis
t20s2366,Sikandar Raza
t20s2367,GJ Delany
t20s2368,SM Curran
t20s2369,DP Conway
t20s2370,V Kohli
t20s2371,BKG Mendis
t20s2373,Taskin Ahmed
t20s2374,MP Stoinis
t20s2375,A Balbirnie
t20s2376,M Hill
t20s2377,Sikandar Raza
t20s2378,SA Yadav
t20s2379,RR Rossouw
t20s2380,Chan Ka Man
t20s2381,NT Miles
t20s2382,GD Phillips
t20s2383,Ruchitha Venkatesh
t20s2384,L Ngidi
t20s2385,Shadab Khan
t20s2386,Taskin Ahmed
t20s2387,AJ Finch
t20s2388,JC Buttler
t20s2389,PWH de Silva
t20s2390,V Kohli
t20s2391,MP O'Dowd
t20s2392,Shadab Khan
t20s2395,GJ Maxwell
t20s2396,KS Williamson
t20s2397,J van Heerden
t20s2398,Yasir Ali
t20s2399,AU Rashid
t20s2400,M Campopiano
t20s2401,Raja Adeel
t20s2402,SA Yadav
t20s2403,Shaheen Shah Afridi
t20s2404,CN Ackermann
t20s2405,Mohammad Rizwan
t20s2406,AD Hales
t20s2407,O Prendergast
t20s2408,NH Berejo
t20s2409,SM Curran
t20s2410,Saad Bin Zafar
t20s2411,Bilal Khan
t20s2412,A Brown-Carrera
t20s2413,Nida Dar
t20s2414,A Johnson
t20s2415,A Johnson
t20s2416,Sohail Ahmed
t20s2417,GH Lewis
t20s2418,GH Lewis
t20s2419,Zeeshan Maqsood
t20s2422,LM Gabriel
t20s2423,M Akayezu
t20s2424,SA Yadav
t20s2420,Zeeshan Maqsood
t20s2427,D Maisuria
t20s2428,E Sebareme
t20s2429,Zeeshan Maqsood
t20s2430,Ammar Khalid
t20s2431,Faisal Khan
t20s2432,A Johnson
t20s2433,SO Ngoche
t20s2434,P Koech
t20s2435,SA Yadav
t20s2436,JOA Gordon
t20s2437,Saad Khan
t20s2440,A Yon
t20s2441,D Maisuria
t20s2442,Mohammed Siraj
t20s2443,K Irakoze
t20s2444,CO Obuya
t20s2445,E Dusingizimana
t20s2446,Sami Sohail
t20s2448,P Koech
t20s2449,S Laomi
t20s2450,SL Kalis
t20s2451,T Sandeep
t20s2452,AA Onikoyi
t20s2453,HA Chohan
t20s2455,N Boochatham
t20s2456,F Damiao Couana
t20s2457,A Turay
t20s2458,F Damiao Couana
t20s2459,P Aho
t20s2460,N Chaiwai
t20s2462,II Selemani
t20s2463,A Shreshta
t20s2464,J Bulele
t20s2467,L Lamin
t20s2468,K Nassoro
t20s2469,YM Nkanya
t20s2470,G Ngegba
t20s2471,AR Patwa
t20s2473,J Bulele
t20s2475,OH Agbomadzie
t20s2476,BL Mooney
t20s2477,YM Nkanya
t20s2478,P Aho
t20s2479,Muhammed Manga
t20s2480,S Mandhana
t20s2481,LK Bell
t20s2482,AP Rajeevan
t20s2484,J Baguma
t20s2485,EA Perry
t20s2486,SIR Dunkley
t20s2487,I Liyanage
t20s2488,RG Mukasa
t20s2489,Bilal Hassun
t20s2490,Q Abel
t20s2491,Rizwan Haider
t20s2492,W Niyitanga
t20s2493,A Gardner
t20s2494,CE Dean
t20s2495,Virandeep Singh
t20s2496,Sarfaraz Ali
t20s2497,FO Kibasu
t20s2498,SA Jumbe
t20s2499,C Kyewuta
t20s2500,P Alako
t20s2501,CE Dean
t20s2502,Virandeep Singh
t20s2504,SA Jumbe
t20s2505,V Abuga
t20s2506,Bilal Hassun
t20s2507,K Nassoro
t20s2508,A Gardner
t20s2510,Rizwan Butt
t20s2511,E Anyipo
t20s2512,PZ Kamunya
t20s2514,Ahmed Faiz Mohammad Noor
t20s2515,S Sesazi
t20s2516,AM Kimote
t20s2517,FR Davies
t20s2518,Sohail Ahmed
t20s2519,Mohammad Rizlan
t20s2520,J Baguma
t20s2521,DJ Hooda
t20s2522,MD Shanaka
t20s2523,SA Yadav
t20s2524,RP Burl
t20s2525,GR Adair
t20s2526,RP Burl
t20s2527,AB Kaur
t20s2528,M Klaas
t20s2529,S Mandhana
t20s2530,ML Schutt
t20s2531,T Brits
t20s2532,BL Mooney
t20s2533,DJ Mitchell
t20s2535,SA Yadav
t20s2536,DB Sharma
t20s2537,Shubman Gill
t20s2538,CL Tryon
t20s2539,Shafina Mahesh
t20s2540,Shafina Mahesh
t20s2541,AC Jayangani
t20s2542,H Dhavina
t20s2543,A Gardner
t20s2544,NR Sciver
t20s2545,Vinu Kumar
t20s2546,H Madavi
t20s2547,JI Rodrigues
t20s2548,CL Tryon
t20s2549,A Capsey
t20s2550,G Wareham
t20s2551,Muneeba Ali
t20s2552,DB Sharma
t20s2553,Karim Janat
t20s2554,AJ Healy
t20s2555,HK Matthews
t20s2556,SW Bates
t20s2557,Waseem Muhammad
t20s2558,TM McGrath
t20s2559,NR Sciver
t20s2560,Karim Janat
t20s2561,AC Kerr
t20s2562,HK Matthews
t20s2563,S Mandhana
t20s2564,L Wolvaardt
t20s2565,NR Sciver
t20s2566,NR Sciver
t20s2568,A Gardner
t20s2570,T Brits
t20s2572,Mohammad Kamran
t20s2573,C Rumistrzewicz
t20s2571,KS Leverock
t20s2574,C Rumistrzewicz
t20s2575,DMW Rawlins
t20s2576,M Taylor
t20s2577,Atif Mehmood
t20s2578,Shafat Ali Syed
t20s2579,BL Mooney
t20s2580,KS Leverock
t20s2581,YSD Seneveratne
t20s2582,RA Sealy
t20s2583,LA Musiani
t20s2585,KS Leverock
t20s2586,Aizaz Khan
t20s2587,Virandeep Singh
t20s2588,Haroon Arshad
t20s2589,Muhammad Amir
t20s2590,Nazmul Hossain Shanto
t20s2591,Aizaz Khan
t20s2592,Imran Anwar
t20s2593,Yasim Murtaza
t20s2595,Mehedi Hasan Miraz
t20s2596,Liton Das
t20s2597,Mohammad Nabi
t20s2598,R Powell
t20s2599,Fazalhaq Farooqi
t20s2600,Q de Kock
t20s2601,Shadab Khan
t20s2602,Rony Talukdar
t20s2603,AS Joseph
t20s2604,Shakib Al Hasan
t20s2605,PR Stirling
t20s2606,KIC Asalanka
t20s2607,AF Milne
t20s2608,TL Seifert
t20s2609,Kuldeep
t20s2610,Azhar Andani
t20s2611,SP Gomes
t20s2612,Haris Rauf
t20s2613,Babar Azam
t20s2614,TWM Latham
t20s2616,MS Chapman
t20s2617,W Mwatile
t20s2618,Khushi Sharma
t20s2619,SM Mayers
t20s2620,M Hill
t20s2621,KA Green
t20s2622,C Aweko
t20s2623,N Boochatham
t20s2624,N Chantam
t20s2625,W Mwatile
t20s2627,C Aweko
t20s2628,Theertha Satish
t20s2629,S Nampiina
t20s2630,Sirajullah Khadim
t20s2631,KJ Stagno
t20s2632,F Stoman
t20s2633,IDM Latin
t20s2634,Kuldeep
t20s2635,L Bruce
t20s2636,Kuldeep
t20s2637,Suman Ghimire
t20s2638,Fazil Rahman
t20s2640,WK Dilhari
t20s2641,NND de Silva
t20s2642,SA Ahmad
t20s2643,ND Laegsgaard
t20s2644,HAM Shah
t20s2645,Choudry Share Ali
t20s2646,Raza Iqbal
t20s2647,Prashant Shukla
t20s2265,Akhil Anil
t20s2274,A Hunter
t20s2648,SK Ravuri
t20s2649,G Mallett
t20s2650,Nik Nur Atiela
t20s2651,Nik Nur Atiela
t20s2653,IY Mckeon
t20s2654,CM Gough
t20s2655,RC Belbashi
t20s2656,A Bester
t20s2657,CM Gough
t20s2658,PC McGeown
t20s2659,CM Gough
t20s2660,RC Belbashi
t20s2661,PC McGeown
t20s2662,CM Greechan
t20s2663,AS Withanage
t20s2664,WA Duraisingam
t20s2665,SR Magar
t20s2666,Ghulam Ahmadi
t20s2667,CO Obuya
t20s2668,S Wickramasekara
t20s2669,A Ashokan
t20s2670,V Ganesan
t20s2671,SO Ngoche
t20s2672,H Ssenyondo
t20s2673,Riazat Ali Shah
t20s2674,C Rububagumya
t20s2675,Vaishnave Mahesh
t20s2676,AR Ramjani
t20s2677,Sukhdeep Singh
t20s2678,V Balakrishnan
t20s2679,H Ssenyondo
t20s2680,LN Oluoch
t20s2681,H Ssenyondo
t20s2682,S Sesazi
t20s2683,E Rukiriza
t20s2684,H Ssenyondo
t20s2685,CO Obuya
t20s2686,DM Nakrani
t20s2687,MV Pavlovic
t20s2688,P Mishra
t20s2689,A Dizija
t20s2690,Zaid Soulat
t20s2691,M Sarenac
t20s2692,Muhammed Turkmen
t20s2695,BL Mooney
t20s2696,HK Matthews
t20s2697,DN Wyatt
t20s2698,HK Matthews
t20s2699,SW Bates
t20s2700,HK Matthews
t20s2701,A Capsey
t20s2702,H Kaur
t20s2704,Usman Khan
t20s2705,C Sutthiruang
t20s2706,LMM Tahuhu
t20s2707,SM Warnakulasuriya
t20s2708,Zeeshan Khan
t20s2709,HDJ Siegers
t20s2710,DB Sharma
t20s2711,Usman Khan
t20s2712,G Mckeon
t20s2713,E Jabarkhel
t20s2714,DEM Carter
t20s2715,AC Jayangani
t20s2716,L Canessane
t20s2717,Faheem Nazir
t20s2718,Fanyan Mughal
t20s2719,KE Bryce
t20s2720,Shamima Sultana
t20s2721,Osama Mahmood
t20s2722,Osama Mahmood
t20s2723,T Putthawong
t20s2724,Towhid Hridoy
t20s2725,Towhid Hridoy
t20s2726,Anoop Orsu
t20s2727,K Fletcher
t20s2728,V Vijh
t20s2730,Arjun Vinod
t20s2731,V Saini
t20s2732,Waqas Ahmad
t20s2733,Shakib Al Hasan
t20s2734,OJ Hairs
t20s2735,C Campher
t20s2736,NA Greenwood
t20s2737,MRJ Watt
t20s2738,J van Heerden
t20s2739,A Balbirnie
t20s2740,J Kariko
t20s2741,K Kadowaki-Fleming
t20s2742,K Kadowaki-Fleming
t20s2743,J van Heerden
t20s2744,WL Madsen
t20s2745,L Tucker
t20s2746,BJ McCarthy
t20s2747,ND Laegsgaard
t20s2748,OJ Hairs
t20s2749,SI Kamea
t20s2750,DC Smith
t20s2751,NA Greenwood
t20s2752,HG Munsey
t20s2753,HJ Manenti
t20s2754,Tashi Phuntsho
t20s2755,Syazrul Idrus
t20s2756,S Ravichandran
t20s2757,N Vanua
t20s2758,Virandeep Singh
t20s2759,N Senamontree
t20s2760,RD Berrington
t20s2761,J Coetzee
t20s2762,TP Ura
t20s2763,N Nipiko
t20s2764,BJ Currie
t20s2765,NA Greenwood
t20s2766,S di Bartolomeo
t20s2767,N Vanua
t20s2768,KDA Lukies
t20s2769,Ahmed Faiz Mohammad Noor
t20s2770,S Pradhan
t20s2771,Chen Zhuo Yue
t20s2772,Akshaykumar Yadav
t20s2773,S Vijay Unni
t20s2774,JO Holder
t20s2775,L Barnett
t20s2776,A Savvani
t20s2777,L Barnett
t20s2778,Sheikh Rasik
t20s2779,RL Blake
t20s2780,L Barnett
t20s2781,A Savvani
t20s2782,Sheikh Rasik
t20s2783,L Barnett
t20s2784,N Pooran
t20s2785,SA Yadav
t20s2786,YBK Jaiswal
t20s2787,R Shepherd
t20s2788,MWR Stokes
t20s2789,Fayaz Khan
t20s2790,AN Kelly
t20s2791,J Butler
t20s2792,L Delany
t20s2793,R Stokell
t20s2794,TG Southee
t20s2795,Washeem Abbas
t20s2796,JJ Bumrah
t20s2797,S Vashisht
t20s2798,Imran Ameer
t20s2799,Aayan Afzal Khan
t20s2800,K Waiswa
t20s2801,K Waiswa
t20s2802,R Satheesan
t20s2803,R Satheesan
t20s2804,RK Singh
t20s2805,WA Young
t20s2807,SR Magar
t20s2808,Ainna Hamizah Hashim
t20s2810,AR Ramjani
t20s2811,I Barma
t20s2812,M Hill
t20s2813,K Waiswa
t20s2814,RG Mukasa
t20s2815,IJR Zwilling
t20s2816,IJR Zwilling
t20s2817,KM Myat
t20s2818,Ainna Hamizah Hashim
t20s2819,Amna Tariq
t20s2820,AR Ramjani
t20s2821,M Yunusu Issa
t20s2823,SK Ravuri
t20s2824,K Dangol
t20s2825,Kanchan Rana
t20s2826,TT Soe
t20s2827,SA Jumbe
t20s2828,AR Ramjani
t20s2829,MPP San
t20s2830,R Andrew
t20s2832,AR Ramjani
t20s2833,V Langiatu
t20s2835,B Masaba
t20s2836,MR Marsh
t20s2837,BA Carse
t20s2838,Vaishnave Mahesh
t20s2839,HMD Rasangika
t20s2840,SR Magar
t20s2841,HMD Rasangika
t20s2842,SR Magar
t20s2843,YM Nkanya
t20s2844,S Sesazi
t20s2845,A Capsey
t20s2846,TM Faimalo
t20s2847,S Solman
t20s2848,Erika Oda
t20s2849,I Barma
t20s2850,KKN Egodage
t20s2850,KKN Egodage
t20s2851,D Wangmo
t20s2852,M Hill
t20s2853,T Brits
t20s2854,SA Abbott
t20s2855,JM Bairstow
t20s2856,A Fillie
t20s2857,P Cuinica
t20s2858,LL Dimba
t20s2859,Q Abel
t20s2860,Erika Oda
t20s2861,N Vare
t20s2862,AC Jayangani
t20s2863,MLN Sissako
t20s2864,Emma Kamara
t20s2865,S Mosweu
t20s2866,L Idambo
t20s2867,P Maya
t20s2868,KY Chan
t20s2869,ER Oza
t20s2870,Puja Mahato
t20s2871,Mas Elysa
t20s2872,Sidra Ameen
t20s2873,TM Head
t20s2874,FH Allen
t20s2875,Nonoha Yasumoto
t20s2876,NLKWR Dewi
t20s2877,R Andrew
t20s2878,S Jimmy
t20s2880,Chen Yue
t20s2881,Nur Dania Syuhada
t20s2882,I Barma
t20s2883,ER Oza
t20s2884,L Wolvaardt
t20s2879,R Andrew
t20s2885,ER Oza
t20s2886,L Wolvaardt
t20s2887,Q Abel
t20s2888,G Matome
t20s2889,AM Kamara
t20s2890,MLN Sissako
t20s2891,A Andriani
t20s2892,MJ Santner
t20s2893,A Andriani
t20s2894,MJ Santner
t20s2895,IJR Zwilling
t20s2896,Q Abel
t20s2897,S Mosweu
t20s2898,N Koncharoenkai
t20s2899,Zon Lin
t20s2900,AC Jayangani
t20s2901,EL Bartram
t20s2902,SL Kalis
t20s2903,RMAM Avery
t20s2904,Ritu Singh
t20s2905,K Arua
t20s2906,NLKWR Dewi
t20s2907,R Andrew
t20s2908,KE Bryce
t20s2909,IJR Zwilling
t20s2910,A Kolan
t20s2911,Amarpal Kaur
t20s2912,F Odhiambo
t20s2917,N Koncharoenkai
t20s2919,KKN Egodage
t20s2920,R Rijke
t20s2921,SJ Bryce
t20s2922,Ritu Singh
t20s2923,D Saxena
t20s2924,SJ Bryce
t20s2925,D Dhingra
t20s2926,RMAM Avery
t20s2927,R Rijke
t20s2928,KE Bryce
t20s2929,H Rathod
t20s2930,Adnan Idrees
t20s2931,Meet Bhavsar
t20s2932,Rizwan Butt
t20s2933,Adnan Mirza
t20s2934,Virandeep Singh
t20s2935,Rizwan Butt
t20s2936,TP Ura
t20s2937,Zahoor Khan
t20s2940,Virandeep Singh
t20s2941,Haider Butt
t20s2942,Haider Butt
t20s2943,J Kariko
t20s2944,Aqib Ilyas
t20s2947,Nasrulla Rana
t20s2950,Theertha Satish
t20s2951,Yasmeen Khan
t20s2953,R Sandaruwan
t20s2954,JA Diergaardt
t20s2956,V Hamunyela
t20s2957,L Bruce
t20s2958,KS Leverock
t20s2959,Bilal Masud
t20s2960,L Bruce
t20s2961,H Thaker
t20s2962,T Manders
t20s2963,Faisal Khan
t20s2964,Saqlain Arshad
t20s2965,HK Matthews
t20s2966,W Mwatile
t20s2967,Faisal Khan
t20s2968,R Sandaruwan
t20s2969,HK Matthews
t20s2970,KKN Egodage
t20s2971,DL Brangman
t20s2972,A Johnson
t20s2975,OH Agbomadzie
t20s2976,C Udekwe
t20s2977,DMW Rawlins
t20s2978,Pargat Singh
t20s2979,Meet Bhavsar
t20s2982,K Irakoze
t20s2983,Sulaimon Runsewe
t20s2984,BA Pai
t20s2985,BA Pai
t20s2986,Meet Bhavsar
t20s2987,Muhammad Tanveer
t20s2988,HK Matthews
t20s2989,Hamza Khan
t20s2990,P Aho
t20s2994,Kaleem Sana
t20s2998,Mohameed Taiwo
t20s3000,Sulaimon Runsewe
t20s3001,Sulaimon Runsewe
t20s3002,E Rukiriza
t20s3003,I Danladi
t20s1515,Taranjeet Singh
t20s1534,Bilal Muhammad
t20s1553,DM de Silva
t20s1557,Mohammad Hafeez
t20s1559,Nasum Ahmed
t20s1561,Afif Hossain
t20s1575,R Bakum
t20s1580,Amoluk Singh
t20s1584,Azhar Andani
t20s1585,F Overdijk
t20s1595,K Fraser
t20s1602,PR Stirling
t20s1603,Shakib Al Hasan
t20s1609,Asif Bevinje
t20s1616,CR Ervine
t20s1617,SFM Devine
t20s1632,AK Markram
t20s1633,S Nampiina
t20s1640,G Ishimwe
t20s1641,T Shamsi
t20s1642,FO Kibasu
t20s1647,Q de Kock
t20s1655,P Marange
t20s1666,Gurpratap Singh
t20s1670,J Butler
t20s1671,Zeeshan Sarwar
t20s1672,CG Williams
t20s1674,Waseem Muhammad
t20s1682,B Ward
t20s1692,C Campher
t20s1720,M Akayezu
t20s1735,H Lakov
t20s1737,KIC Asalanka
t20s1738,Mujeeb Ur Rahman
t20s1743,R Trumpelmann
t20s1753,IS Sodhi
t20s1855,Chirag Suri
t20s1856,A Balbirnie
t20s1861,KW Richardson
t20s1910,TP Ura
t20s1915,DM Nakrani
t20s1916,JJ Smit
t20s1943,A Kheterpal
t20s1979,V Ganesan
t20s2017,Vinu Kumar
t20s2018,K Kunwar
t20s2027,JI Rodrigues
t20s2042,DJ Hooda
t20s2044,Murid Ekrami
t20s2061,TP Ura
t20s2062,B George
t20s2064,R Powell
t20s2065,Namgay Thinley
t20s2073,N Pooran
t20s2076,Sasha Azmi
t20s2116,NR Johns-Wickberg
t20s2126,J Miyaji
t20s2127,A King
t20s2131,Hamid Mahmood
t20s2132,GD Phillips
t20s2135,Atif Rasheed
t20s2155,Razmal Shigiwal
t20s2162,RR Rossouw
t20s2179,T Shamsi
t20s2196,AR Patel
t20s2199,A Balbirnie
t20s2200,MJ Santner
t20s2201,J Little
t20s2202,GD Phillips
t20s2203,Rahmanullah Gurbaz
t20s2204,Mohamed Shafeeq
t20s2207,Rashid Khan
t20s2208,Shahrukh Quddus
t20s2210,Ehsan Khan
t20s2211,ED Silva
t20s2241,J Batinibulu
t20s2256,SM Mayers
t20s2262,T Ruma
t20s2264,K Ndlovu
t20s2279,J Maguire
t20s2296,SW Bates
t20s2297,H Madavi
t20s2298,Tuba Hassan
t20s2349,AS Joseph
t20s2372,Shadab Khan
t20s2393,AD Hales
t20s2394,O Prendergast
t20s2421,P Koech
t20s2438,T Sandeep
t20s2439,AA Onikoyi
t20s2447,N Chaiwai
t20s2454,L Lamin
t20s2465,P Aho
t20s2466,Muhammed Manga
t20s2472,EA Perry
t20s2474,I Liyanage
t20s2483,Sarfaraz Ali
t20s2503,AM Kimote
t20s2509,MD Shanaka
t20s2513,RP Burl
t20s2534,JI Rodrigues
t20s2567,KS Leverock
t20s2569,RA Sealy
t20s2584,Mohammad Nabi
t20s2594,AF Milne
t20s2615,Theertha Satish
t20s2652,SR Magar
t20s2693,LMM Tahuhu
t20s2694,SM Warnakulasuriya
t20s2703,L Canessane
t20s2729,K Kadowaki-Fleming
t20s2806,Amna Tariq
t20s2822,B Masaba
t20s2831,S Sesazi
t20s2834,S Solman
t20s2913,RMAM Avery
t20s2914,R Rijke
t20s2915,KE Bryce
t20s2916,H Rathod
t20s2918,Meet Bhavsar
t20s2938,Yasmeen Khan
t20s2945,KS Leverock
t20s2946,Bilal Masud
t20s2948,H Thaker
t20s2949,T Manders
t20s2952,HK Matthews
t20s2955,R Sandaruwan
t20s2973,Meet Bhavsar
t20s2974,Muhammad Tanveer
t20s2981,Kaleem Sana
t20s2991,IO Okpe
t20s2992,K Irakoze
t20s2996,AC Kerr
t20s3004,RK Paudel
t20s3005,T Rossi
t20s3006,Karan KC
t20s3007,Lucas Rossi
t20s3008,Kushal Malla
t20s3009,Zahoor Khan
t20s3010,GH Lewis
t20s3011,DS Airee
t20s3012,N Davin
t20s3013,SJ Bryce
t20s3014,Nahida Akter
t20s3015,Sikandar Raza
t20s3016,Babar Hayat
t20s3017,Shorna Akter
t20s3018,Sikandar Raza
t20s3019,Aayan Afzal Khan
t20s2626,Fazil Rahman
t20s2639,Nik Nur Atiela
t20s2809,M Yunusu Issa
t20s2939,Yasmeen Khan
t20s2993,K Irakoze
t20s2997,AC Kerr
t20s2999,I Danladi
t20s3020,Aayan Afzal Khan
t20s3021,Muneeba Ali
t20s3022,MG Erasmus
t20s3023,M Coetzee
t20s3024,Zeeshan Maqsood
t20s3025,K Bhurtel
t20s3026,Ali Naseer
t20s3027,JJ Smit
t20s3028,Ali Naseer
t20s3029,Kushal Malla
t20s3031,Aqib Ilyas
t20s3032,Usman Patel
t20s3033,Muhammad Amir
t20s3034,Basil Hameed
t20s3035,Shakeel Ahmed
t20s3036,Aasif Sheikh
t20s3037,Aqib Ilyas
t20s3038,KH Prajapati
