key,data_version,created,revision
ntb0434,0.91,2020-07-20,1
ntb0435,0.91,2020-07-20,1
ntb0436,0.91,2020-07-20,1
ntb0437,0.91,2020-07-20,1
ntb0438,0.91,2020-07-20,1
ntb0439,0.91,2020-07-20,1
ntb0440,0.91,2020-07-20,1
ntb0441,0.91,2020-07-20,1
ntb0442,0.91,2020-07-20,1
ntb0443,0.91,2020-07-20,1
ntb0444,0.91,2020-07-20,1
ntb0445,0.91,2020-07-20,1
ntb0446,0.91,2020-07-20,1
ntb0447,0.91,2020-07-20,1
ntb0448,0.91,2020-07-20,1
ntb0449,0.91,2020-07-20,1
ntb0450,0.91,2020-07-20,1
ntb0451,0.91,2020-07-20,1
ntb0452,0.91,2020-07-20,1
ntb0453,0.91,2020-07-20,1
ntb0454,0.91,2020-07-20,1
ntb0455,0.91,2020-07-20,1
ntb0456,0.91,2020-07-20,1
ntb0457,0.91,2020-07-20,1
ntb0458,0.91,2020-07-20,1
ntb0459,0.91,2020-07-20,1
ntb0460,0.91,2020-07-20,1
ntb0461,0.91,2020-07-20,1
ntb0462,0.91,2020-07-20,1
ntb0463,0.91,2020-07-20,1
ntb0464,0.91,2020-07-20,1
ntb0465,0.91,2020-07-20,1
ntb0466,0.91,2020-07-20,1
ntb0467,0.91,2020-07-20,1
ntb0468,0.91,2020-07-20,1
ntb0469,0.91,2020-07-20,1
ntb0470,0.91,2020-07-20,1
ntb0471,0.91,2020-07-20,1
ntb0472,0.91,2020-07-20,1
ntb0473,0.91,2020-07-20,1
ntb0474,0.91,2020-07-20,1
ntb0475,0.91,2020-07-20,1
ntb0476,0.91,2020-07-20,1
ntb0477,0.91,2020-07-20,1
ntb0478,0.91,2020-07-20,1
ntb0479,0.91,2020-07-20,1
ntb0480,0.91,2020-07-20,1
ntb0481,0.91,2020-07-20,1
ntb0482,0.91,2020-07-20,1
ntb0483,0.91,2020-07-20,1
ntb0484,0.91,2020-07-20,1
ntb0485,0.91,2020-07-20,1
ntb0486,0.91,2020-07-20,1
ntb0487,0.91,2020-07-20,1
ntb0488,0.91,2020-07-20,1
ntb0489,0.91,2020-06-17,1
ntb0490,0.91,2020-06-17,1
ntb0491,0.91,2020-06-16,1
ntb0492,0.91,2020-06-17,1
ntb0493,0.91,2020-06-17,1
ntb0494,0.91,2020-06-17,1
ntb0495,0.91,2020-06-18,1
ntb0496,0.91,2020-06-18,1
ntb0497,0.91,2020-06-18,1
ntb0498,0.91,2020-06-18,1
ntb0499,0.91,2020-06-18,1
ntb0500,0.91,2020-06-18,1
ntb0501,0.91,2020-06-18,1
ntb0502,0.91,2020-06-18,1
ntb0503,0.91,2020-06-22,1
ntb0504,0.91,2020-06-22,1
ntb0505,0.91,2020-06-22,1
ntb0506,0.91,2020-06-19,1
ntb0507,0.91,2020-06-19,1
ntb0508,0.91,2020-06-19,1
ntb0509,0.91,2020-06-18,1
ntb0510,0.91,2020-06-22,1
ntb0511,0.91,2020-06-22,1
ntb0512,0.91,2020-06-22,1
ntb0513,0.91,2020-06-22,1
ntb0514,0.91,2020-06-21,1
ntb0515,0.91,2020-06-22,1
ntb0516,0.91,2020-06-22,1
ntb0517,0.91,2020-06-22,1
ntb0518,0.91,2020-06-22,1
ntb0519,0.91,2020-06-22,1
ntb0520,0.91,2020-06-22,1
ntb0521,0.91,2020-06-22,1
ntb0522,0.91,2020-06-22,1
ntb0523,0.91,2020-06-22,1
ntb0524,0.91,2020-06-22,1
ntb0525,0.91,2020-06-22,1
ntb0526,0.91,2020-06-22,1
ntb0527,0.91,2020-06-22,1
ntb0528,0.91,2020-06-22,1
ntb0529,0.91,2020-06-22,1
ntb0530,0.91,2020-06-22,1
ntb0531,0.91,2020-06-21,1
ntb0532,0.91,2020-06-22,1
ntb0533,0.91,2020-06-22,1
ntb0534,0.91,2020-06-22,1
ntb0535,0.91,2020-06-22,1
ntb0536,0.91,2020-06-22,1
ntb0537,0.91,2020-06-22,1
ntb0538,0.91,2020-06-21,1
ntb0539,0.91,2020-06-22,1
ntb0540,0.91,2020-06-22,1
ntb0541,0.91,2020-06-21,1
ntb0542,0.91,2020-06-21,1
ntb0543,0.91,2020-06-22,1
ntb0544,0.91,2020-06-22,1
ntb0545,0.91,2020-06-22,1
ntb0546,0.91,2020-06-22,1
ntb0547,0.91,2020-06-21,1
ntb0548,0.91,2020-06-21,1
ntb0549,0.91,2020-06-22,1
ntb0550,0.91,2020-06-22,1
ntb0551,0.91,2020-06-22,1
ntb0552,0.91,2020-06-22,1
ntb0553,0.91,2020-06-22,1
ntb0554,0.91,2020-06-22,1
ntb0555,0.91,2020-06-22,1
ntb0556,0.91,2020-06-22,1
ntb0557,0.91,2020-06-22,1
ntb0558,0.91,2020-06-22,1
ntb0559,0.91,2020-06-22,1
ntb0560,0.91,2020-06-22,1
ntb0561,0.91,2020-06-22,1
ntb0562,0.91,2020-06-22,1
ntb0563,0.91,2020-06-22,1
ntb0564,0.91,2020-06-22,1
ntb0565,0.91,2020-06-22,1
ntb0566,0.91,2020-06-22,1
ntb0567,0.91,2020-06-22,1
ntb0568,0.91,2020-06-22,1
ntb0569,0.91,2020-06-22,1
ntb0570,0.91,2020-06-22,1
ntb0571,0.91,2020-06-22,1
ntb0572,0.91,2020-06-22,1
ntb0573,0.91,2020-06-22,1
ntb0574,0.91,2020-06-22,1
ntb0575,0.91,2020-06-22,1
ntb0576,0.91,2020-06-22,1
ntb0577,0.91,2020-06-22,1
ntb0578,0.91,2020-06-21,1
ntb0579,0.91,2020-06-22,1
ntb0580,0.91,2020-06-22,1
ntb0581,0.91,2020-06-22,1
ntb0582,0.91,2020-06-22,1
ntb0583,0.91,2020-06-22,1
ntb0584,0.91,2020-06-22,1
ntb0585,0.91,2020-06-22,1
ntb0586,0.91,2020-06-22,1
ntb0587,0.91,2020-06-22,1
ntb0588,0.91,2020-06-22,1
ntb0589,0.91,2020-06-22,1
ntb0590,0.91,2020-06-22,1
ntb0591,0.91,2020-06-22,1
ntb0592,0.91,2020-06-22,1
ntb0593,0.91,2020-06-21,1
ntb0594,0.91,2020-06-22,1
ntb0595,0.91,2020-06-22,1
ntb0596,0.91,2020-06-22,1
ntb0597,0.91,2020-06-23,1
ntb0598,0.91,2020-06-23,1
ntb0599,0.91,2020-06-23,1
ntb0600,0.91,2020-06-22,1
ntb0601,0.91,2020-06-23,1
ntb0602,0.91,2020-06-23,1
ntb0603,0.91,2020-06-23,1
ntb0604,0.91,2020-06-23,1
ntb0605,0.91,2020-06-23,1
ntb0606,0.91,2020-06-23,1
ntb0607,0.91,2020-06-23,1
ntb0608,0.91,2020-06-23,1
ntb0609,0.91,2020-06-23,1
ntb0610,0.91,2020-06-23,1
ntb0611,0.91,2020-06-23,1
ntb0612,0.91,2020-06-23,1
ntb0613,0.91,2020-06-23,1
ntb0614,0.91,2020-06-23,1
ntb0615,0.91,2019-12-24,1
ntb0616,0.91,2019-12-24,1
ntb0617,0.91,2019-12-24,1
ntb0618,0.91,2019-12-24,1
ntb0619,0.91,2019-12-24,1
ntb0620,0.91,2019-12-24,1
ntb0621,0.91,2019-12-24,1
ntb0622,0.91,2019-12-24,1
ntb0623,0.91,2019-12-25,1
ntb0624,0.91,2019-12-25,1
ntb0625,0.91,2019-12-24,1
ntb0626,0.91,2019-12-25,1
ntb0627,0.91,2019-12-25,1
ntb0628,0.91,2019-12-25,1
ntb0629,0.91,2019-12-25,1
ntb0630,0.91,2019-12-25,1
ntb0631,0.91,2019-12-25,1
ntb0632,0.91,2019-12-25,1
ntb0633,0.91,2019-12-25,1
ntb0634,0.91,2019-12-26,1
ntb0635,0.91,2019-12-26,1
ntb0636,0.91,2019-12-26,1
ntb0637,0.91,2019-12-26,1
ntb0638,0.91,2019-12-26,1
ntb0639,0.91,2019-12-26,1
ntb0640,0.91,2019-12-26,1
ntb0641,0.91,2019-12-25,1
ntb0642,0.91,2019-12-26,1
ntb0643,0.91,2019-12-26,1
ntb0644,0.91,2019-12-26,1
ntb0645,0.91,2019-12-26,1
ntb0646,0.91,2019-12-26,1
ntb0647,0.91,2019-12-26,1
ntb0648,0.91,2019-12-27,1
ntb0649,0.91,2019-12-27,1
ntb0650,0.91,2019-12-27,1
ntb0651,0.91,2019-12-27,1
ntb0652,0.91,2019-12-27,1
ntb0653,0.91,2019-12-27,1
ntb0654,0.91,2019-12-27,1
ntb0655,0.91,2019-12-27,1
ntb0656,0.91,2019-12-27,1
ntb0657,0.91,2019-12-27,1
ntb0658,0.91,2019-12-27,1
ntb0659,0.91,2019-12-27,1
ntb0660,0.91,2019-12-27,1
ntb0661,0.91,2019-12-27,2
ntb0662,0.91,2019-12-27,1
ntb0663,0.91,2019-12-27,1
ntb0664,0.91,2019-12-27,1
ntb0665,0.91,2019-12-27,1
ntb0666,0.91,2019-12-27,1
ntb0667,0.91,2019-12-27,1
ntb0668,0.91,2019-12-27,1
ntb0669,0.91,2019-12-27,1
ntb0670,0.91,2019-12-27,1
ntb0671,0.91,2019-12-27,1
ntb0672,0.91,2019-12-27,1
ntb0673,0.91,2019-12-27,1
ntb0674,0.91,2019-12-27,1
ntb0675,0.91,2019-12-27,1
ntb0676,0.91,2019-12-27,1
ntb0677,0.91,2019-12-27,1
ntb0678,0.91,2019-12-27,1
ntb0679,0.91,2019-12-28,1
ntb0680,0.91,2019-12-28,1
ntb0681,0.91,2019-12-28,1
ntb0682,0.91,2019-12-28,1
ntb0683,0.91,2019-12-28,1
ntb0684,0.91,2019-12-28,1
ntb0685,0.91,2019-12-28,1
ntb0686,0.91,2019-12-28,1
ntb0687,0.91,2019-12-28,1
ntb0688,0.91,2019-12-28,1
ntb0689,0.91,2019-12-28,1
ntb0690,0.91,2019-12-28,1
ntb0691,0.91,2019-12-28,1
ntb0692,0.91,2019-12-28,1
ntb0693,0.91,2019-12-28,1
ntb0694,0.91,2019-12-28,1
ntb0695,0.91,2019-12-28,1
ntb0696,0.91,2019-12-28,1
ntb0697,0.91,2019-12-28,1
ntb0698,0.91,2019-12-28,1
ntb0699,0.91,2019-12-28,1
ntb0700,0.91,2019-12-28,1
ntb0701,0.91,2019-12-28,1
ntb0702,0.91,2019-12-28,1
ntb0703,0.91,2019-12-28,1
ntb0704,0.91,2019-12-28,1
ntb0705,0.91,2019-12-28,1
ntb0706,0.91,2019-12-28,1
ntb0707,0.91,2019-12-28,1
ntb0708,0.91,2019-12-28,1
ntb0709,0.91,2019-12-28,1
ntb0710,0.91,2019-12-28,1
ntb0711,0.91,2019-12-28,1
ntb0712,0.91,2019-12-28,1
ntb0713,0.91,2019-12-28,1
ntb0714,0.91,2019-12-28,1
ntb0715,0.91,2019-12-28,1
ntb0716,0.91,2019-12-28,1
ntb0717,0.91,2019-12-28,1
ntb0718,0.91,2019-12-28,1
ntb0719,0.91,2019-12-28,1
ntb0720,0.91,2019-12-28,1
ntb0721,0.91,2019-12-28,1
ntb0722,0.91,2019-12-28,1
ntb0723,0.91,2019-12-28,1
ntb0724,0.91,2019-12-28,1
ntb0725,0.91,2019-12-28,1
ntb0726,0.91,2019-12-28,1
ntb0727,0.91,2020-08-29,1
ntb0728,0.91,2020-08-29,1
ntb0729,0.91,2020-08-29,1
ntb0730,0.91,2020-08-29,1
ntb0731,0.91,2020-09-01,1
ntb0732,0.91,2020-09-01,1
ntb0733,0.91,2020-09-01,1
ntb0734,0.91,2020-09-01,1
ntb0735,0.91,2020-09-01,1
