batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,replacements_match,runs_non_boundary,extras_type
Zawar Farid,R Powell,PR Stirling,0,1,1,9,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,legbyes
PR Stirling,R Powell,Zawar Farid,4,0,4,9,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,R Powell,Zawar Farid,1,0,1,9,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Zawar Farid,R Powell,PR Stirling,0,0,0,9,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Zawar Farid,R Powell,PR Stirling,0,0,0,9,6,Abu Dhabi Knight Riders,2,caught,Zawar Farid,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,Sikandar Raza,SP Narine,0,0,0,10,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,Sikandar Raza,SP Narine,1,0,1,10,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,Sikandar Raza,PR Stirling,1,0,1,10,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,Sikandar Raza,SP Narine,0,0,0,10,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,Sikandar Raza,SP Narine,1,0,1,10,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,Sikandar Raza,PR Stirling,0,0,0,10,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,R Powell,SP Narine,4,0,4,11,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,R Powell,SP Narine,1,0,1,11,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,R Powell,PR Stirling,2,0,2,11,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,R Powell,PR Stirling,1,0,1,11,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
PR Stirling,R Powell,SP Narine,0,0,0,11,5,Abu Dhabi Knight Riders,2,caught,PR Stirling,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,R Powell,SP Narine,1,0,1,11,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Sikandar Raza,SP Narine,1,0,1,12,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,Sikandar Raza,AD Russell,0,0,0,12,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
SP Narine,Sikandar Raza,AD Russell,0,0,0,12,3,Abu Dhabi Knight Riders,2,caught,SP Narine,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Sikandar Raza,AD Russell,1,0,1,12,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Sikandar Raza,C Esterhuizen,1,0,1,12,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Sikandar Raza,AD Russell,0,0,0,12,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Mujeeb Ur Rahman,C Esterhuizen,1,0,1,13,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Mujeeb Ur Rahman,AD Russell,1,0,1,13,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Mujeeb Ur Rahman,C Esterhuizen,0,0,0,13,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Mujeeb Ur Rahman,C Esterhuizen,1,0,1,13,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Mujeeb Ur Rahman,AD Russell,0,1,1,13,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,legbyes
AD Russell,Mujeeb Ur Rahman,C Esterhuizen,1,0,1,13,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Akif Raja,C Esterhuizen,4,0,4,14,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Akif Raja,C Esterhuizen,1,0,1,14,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Akif Raja,AD Russell,1,0,1,14,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Akif Raja,C Esterhuizen,1,0,1,14,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
C Esterhuizen,Akif Raja,AD Russell,0,0,0,14,5,Abu Dhabi Knight Riders,2,caught,C Esterhuizen,,,,,Dubai Capitals,ilt00001,,,,,,
AJ Hosein,Akif Raja,AD Russell,2,0,2,14,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Hazrat Luqman,AJ Hosein,0,0,0,15,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AD Russell,Hazrat Luqman,AJ Hosein,0,0,0,15,2,Abu Dhabi Knight Riders,2,caught,AD Russell,,,,,Dubai Capitals,ilt00001,,,,,,
Fahad Nawaz,Hazrat Luqman,AJ Hosein,1,0,1,15,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
AJ Hosein,Hazrat Luqman,Fahad Nawaz,1,0,1,15,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Fahad Nawaz,Hazrat Luqman,AJ Hosein,0,0,0,15,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Fahad Nawaz,Hazrat Luqman,AJ Hosein,0,0,0,15,6,Abu Dhabi Knight Riders,2,,,Abu Dhabi Knight Riders,SJA Taufel,Fahad Nawaz,upheld,Dubai Capitals,ilt00001,,,,,,
AJ Hosein,Mujeeb Ur Rahman,Fahad Nawaz,0,0,0,16,1,Abu Dhabi Knight Riders,2,caught,AJ Hosein,Dubai Capitals,RJ Tucker,AJ Hosein,upheld,Dubai Capitals,ilt00001,,,,,,
R Rampaul,Mujeeb Ur Rahman,Fahad Nawaz,0,0,0,16,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,Mujeeb Ur Rahman,Fahad Nawaz,1,0,1,16,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Fahad Nawaz,Mujeeb Ur Rahman,R Rampaul,0,0,0,16,4,Abu Dhabi Knight Riders,2,bowled,Fahad Nawaz,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Mujeeb Ur Rahman,R Rampaul,0,0,0,16,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Mujeeb Ur Rahman,R Rampaul,0,0,0,16,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,0,0,0,17,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,0,0,0,17,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,1,0,1,17,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,I Udana,R Rampaul,1,0,1,17,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,0,0,0,17,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,0,0,0,17,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Hazrat Luqman,R Rampaul,1,0,1,18,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,Hazrat Luqman,Ali Khan,1,0,1,18,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Hazrat Luqman,R Rampaul,0,0,0,18,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Hazrat Luqman,R Rampaul,1,0,1,18,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,Hazrat Luqman,Ali Khan,1,0,1,18,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,Hazrat Luqman,R Rampaul,1,0,1,18,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,I Udana,R Rampaul,0,0,0,19,1,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,I Udana,R Rampaul,0,0,0,19,2,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,I Udana,R Rampaul,1,0,1,19,3,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,1,0,1,19,4,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
Ali Khan,I Udana,R Rampaul,1,0,1,19,5,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
R Rampaul,I Udana,Ali Khan,1,0,1,19,6,Abu Dhabi Knight Riders,2,,,,,,,Dubai Capitals,ilt00001,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,2,0,2,0,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,0,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,0,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,0,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,0,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,0,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,0,0,0,1,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,0,0,0,1,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,0,2,2,1,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,legbyes
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,4,0,4,1,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,4,0,4,1,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,0,5,5,1,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,wides
Waseem Muhammad,Naveen-ul-Haq,WCF Smeed,1,0,1,1,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,WCF Smeed,4,0,4,2,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,WCF Smeed,1,0,1,2,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
WCF Smeed,CR Woakes,Waseem Muhammad,0,0,0,2,3,MI Emirates,1,caught,WCF Smeed,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,CR Woakes,Waseem Muhammad,0,0,0,2,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,CR Woakes,Waseem Muhammad,0,0,0,2,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,CR Woakes,Waseem Muhammad,1,0,1,2,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,0,0,3,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,0,0,3,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,1,1,3,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,legbyes
Waseem Muhammad,Junaid Siddique,ADS Fletcher,1,0,1,3,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,6,0,6,3,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,1,1,3,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,wides
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,0,0,3,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,ADS Fletcher,1,0,1,4,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Naveen-ul-Haq,Waseem Muhammad,0,4,4,4,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,legbyes
ADS Fletcher,Naveen-ul-Haq,Waseem Muhammad,0,0,0,4,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Naveen-ul-Haq,Waseem Muhammad,0,0,0,4,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Naveen-ul-Haq,Waseem Muhammad,1,0,1,4,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Naveen-ul-Haq,ADS Fletcher,0,0,0,4,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,0,0,5,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,0,0,0,5,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,4,0,4,5,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,4,0,4,5,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,4,0,4,5,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,Junaid Siddique,Waseem Muhammad,1,0,1,5,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,KP Meiyappan,Waseem Muhammad,1,0,1,6,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,KP Meiyappan,ADS Fletcher,6,0,6,6,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,KP Meiyappan,ADS Fletcher,0,0,0,6,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,KP Meiyappan,ADS Fletcher,6,0,6,6,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,KP Meiyappan,ADS Fletcher,0,0,0,6,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,KP Meiyappan,ADS Fletcher,1,0,1,6,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,ADS Fletcher,2,0,2,7,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,ADS Fletcher,0,0,0,7,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,ADS Fletcher,0,1,1,7,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,wides
Waseem Muhammad,CR Woakes,ADS Fletcher,0,0,0,7,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,CR Woakes,ADS Fletcher,1,0,1,7,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
ADS Fletcher,CR Woakes,Waseem Muhammad,0,0,0,7,5,MI Emirates,1,caught,ADS Fletcher,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,CR Woakes,Waseem Muhammad,1,0,1,7,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,0,0,0,8,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,1,0,1,8,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,0,0,0,8,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,1,0,1,8,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,1,0,1,8,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,0,0,0,8,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,1,0,1,9,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,JL Denly,N Pooran,1,0,1,9,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,1,0,1,9,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,JL Denly,N Pooran,1,0,1,9,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,0,1,1,9,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,byes
Waseem Muhammad,JL Denly,N Pooran,0,0,0,9,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,6,0,6,10,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,1,0,1,10,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,6,0,6,10,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,2,0,2,10,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,1,0,1,10,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,Waseem Muhammad,0,1,1,10,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,wides
N Pooran,Mohammad Nabi,Waseem Muhammad,1,0,1,10,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,6,0,6,11,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,1,0,1,11,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,JL Denly,N Pooran,1,0,1,11,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,0,0,0,11,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,0,0,0,11,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,JL Denly,Waseem Muhammad,4,0,4,11,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,MM Ali,N Pooran,6,0,6,12,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,MM Ali,N Pooran,4,0,4,12,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,MM Ali,N Pooran,2,0,2,12,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,MM Ali,N Pooran,1,0,1,12,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,MM Ali,Waseem Muhammad,4,0,4,12,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,MM Ali,Waseem Muhammad,1,0,1,12,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,Waseem Muhammad,1,0,1,13,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Junaid Siddique,N Pooran,2,0,2,13,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Junaid Siddique,N Pooran,1,0,1,13,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,Waseem Muhammad,0,0,0,13,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,Waseem Muhammad,6,0,6,13,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,Waseem Muhammad,2,0,2,13,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,4,0,4,14,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,6,0,6,14,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
Waseem Muhammad,Mohammad Nabi,N Pooran,0,0,0,14,3,MI Emirates,1,caught,Waseem Muhammad,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,Mohammad Nabi,N Pooran,1,0,1,14,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,KA Pollard,0,0,0,14,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Mohammad Nabi,KA Pollard,1,0,1,14,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Naveen-ul-Haq,KA Pollard,0,0,0,15,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Naveen-ul-Haq,KA Pollard,0,1,1,15,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,wides
N Pooran,Naveen-ul-Haq,KA Pollard,1,0,1,15,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,Naveen-ul-Haq,N Pooran,0,0,0,15,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,Naveen-ul-Haq,N Pooran,1,0,1,15,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Naveen-ul-Haq,KA Pollard,0,0,0,15,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Naveen-ul-Haq,KA Pollard,1,0,1,15,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,KA Pollard,6,0,6,16,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,KA Pollard,2,0,2,16,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
N Pooran,Junaid Siddique,KA Pollard,0,0,0,16,3,MI Emirates,1,caught,N Pooran,,,,,Sharjah Warriors,ilt00002,,,,,,
Najibullah Zadran,Junaid Siddique,KA Pollard,0,0,0,16,4,MI Emirates,1,caught,Najibullah Zadran,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Junaid Siddique,KA Pollard,0,0,0,16,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Junaid Siddique,KA Pollard,0,0,0,16,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,CR Woakes,DJ Bravo,1,0,1,17,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,CR Woakes,KA Pollard,1,0,1,17,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,CR Woakes,DJ Bravo,6,0,6,17,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,CR Woakes,DJ Bravo,1,0,1,17,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,CR Woakes,KA Pollard,1,0,1,17,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,CR Woakes,DJ Bravo,0,0,0,17,6,MI Emirates,1,,,Sharjah Warriors,Akbar Ali,KA Pollard,struck down,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Naveen-ul-Haq,KA Pollard,0,0,0,18,1,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Naveen-ul-Haq,KA Pollard,1,0,1,18,2,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
KA Pollard,Naveen-ul-Haq,DJ Bravo,1,0,1,18,3,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Naveen-ul-Haq,KA Pollard,4,0,4,18,4,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Naveen-ul-Haq,KA Pollard,4,0,4,18,5,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
DJ Bravo,Naveen-ul-Haq,KA Pollard,4,0,4,18,6,MI Emirates,1,,,,,,,Sharjah Warriors,ilt00002,,,,,,
