key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
bpl0136,Sylhet,Bangladesh Premier League,2017-11-07,male,T20,,20,MD Gunathilaka,Sylhet International Cricket Stadium
bpl0137,Sylhet,Bangladesh Premier League,2017-11-07,male,T20,,20,Mohammad Saifuddin,Sylhet International Cricket Stadium
bpl0138,Sylhet,Bangladesh Premier League,2017-11-08,male,T20,,20,Mahmudullah,Sylhet International Cricket Stadium
bpl0139,Sylhet,Bangladesh Premier League,2017-11-08,male,T20,,20,Taskin Ahmed,Sylhet International Cricket Stadium
bpl0140,Dhaka,Bangladesh Premier League,2017-11-11,male,T20,,20,Shahid Afridi,"Shere Bangla National Stadium, Mirpur"
bpl0141,Dhaka,Bangladesh Premier League,2017-11-11,male,T20,,20,Mominul Haque,"Shere Bangla National Stadium, Mirpur"
bpl0142,Dhaka,Bangladesh Premier League,2017-11-12,male,T20,,20,Rashid Khan,"Shere Bangla National Stadium, Mirpur"
bpl0143,Dhaka,Bangladesh Premier League,2017-11-12,male,T20,,20,Abu Jayed,"Shere Bangla National Stadium, Mirpur"
bpl0144,Dhaka,Bangladesh Premier League,2017-11-14,male,T20,,20,Imrul Kayes,"Shere Bangla National Stadium, Mirpur"
bpl0145,Dhaka,Bangladesh Premier League,2017-11-14,male,T20,,20,Jahurul Islam,"Shere Bangla National Stadium, Mirpur"
bpl0146,Dhaka,Bangladesh Premier League,2017-11-17,male,T20,,20,RR Rossouw,"Shere Bangla National Stadium, Mirpur"
bpl0147,Dhaka,Bangladesh Premier League,2017-11-17,male,T20,,20,Zakir Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0148,Dhaka,Bangladesh Premier League,2017-11-18,male,T20,,20,Mahedi Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0149,Dhaka,Bangladesh Premier League,2017-11-18,male,T20,,20,E Lewis,"Shere Bangla National Stadium, Mirpur"
bpl0150,Dhaka,Bangladesh Premier League,2017-11-20,male,T20,,20,CH Gayle,"Shere Bangla National Stadium, Mirpur"
