team_1,team_2,key
Bermuda,Bahamas,t20s01702
Pakistan,Australia,t20s01703
Argentina,United States of America,t20s01704
Argentina,Canada,t20s01705
Bahamas,United States of America,t20s01706
Belize,Bermuda,t20s01707
Panama,Bahamas,t20s01708
Canada,Panama,t20s01709
New Zealand,Australia,t20s01710
Nepal,Qatar,t20s01711
New Zealand,India,t20s01712
Nigeria,Tanzania,t20s01713
Kenya,Uganda,t20s01714
Uganda,Nigeria,t20s01715
Tanzania,Kenya,t20s01716
Nepal,Qatar,t20s01717
Nepal,Qatar,t20s01718
Tanzania,Uganda,t20s01719
Nigeria,Kenya,t20s01720
Tanzania,Kenya,t20s01721
Nigeria,Uganda,t20s01722
New Zealand,India,t20s01723
Bangladesh,Pakistan,t20s01724
Tanzania,Uganda,t20s01725
Kenya,Nigeria,t20s01726
Kenya,Uganda,t20s01727
Tanzania,Nigeria,t20s01728
Bangladesh,Pakistan,t20s01729
India,New Zealand,t20s01730
United Arab Emirates,Malaysia,t20s01731
Bhutan,Kuwait,t20s01732
Bangladesh,Pakistan,t20s01733
United Arab Emirates,Hong Kong,t20s01734
Malaysia,Kuwait,t20s01735
Bhutan,Nepal,t20s01736
United Arab Emirates,Bhutan,t20s01737
Kuwait,Nepal,t20s01738
Malaysia,Hong Kong,t20s01739
Hong Kong,Bhutan,t20s01740
Kuwait,United Arab Emirates,t20s01741
Hong Kong,Kuwait,t20s01742
United Arab Emirates,Nepal,t20s01743
Malaysia,Bhutan,t20s01744
Pakistan,West Indies,t20s01745
Pakistan,West Indies,t20s01746
West Indies,Pakistan,t20s01747
United States of America,Ireland,t20s01748
Ireland,United States of America,t20s01749
Malaysia,Bangladesh,t20s01750
Sri Lanka,Scotland,t20s01751
Bangladesh,Kenya,t20s01752
Scotland,Malaysia,t20s01753
England,Australia,t20s01754
Kenya,Sri Lanka,t20s01755
England,West Indies,t20s01756
England,Australia,t20s01757
Scotland,Kenya,t20s01758
Sri Lanka,Malaysia,t20s01759
Scotland,Bangladesh,t20s01760
Kenya,Malaysia,t20s01761
England,West Indies,t20s01762
Sri Lanka,Bangladesh,t20s01763
West Indies,England,t20s01764
England,West Indies,t20s01765
West Indies,England,t20s01766
New Zealand,India,t20s01767
Australia,Sri Lanka,t20s01768
Oman,Nepal,t20s01769
United Arab Emirates,Nepal,t20s01770
Oman,Ireland,t20s01771
Australia,Sri Lanka,t20s01772
United Arab Emirates,Ireland,t20s01773
United Arab Emirates,Oman,t20s01774
Ireland,Nepal,t20s01775
Sri Lanka,Australia,t20s01776
West Indies,India,t20s01777
Sri Lanka,Australia,t20s01778
India,West Indies,t20s01779
Nepal,Oman,t20s01780
Canada,Philippines,t20s01781
United Arab Emirates,Ireland,t20s01782
Germany,Bahrain,t20s01783
Ireland,Bahrain,t20s01784
United Arab Emirates,Germany,t20s01785
Canada,Oman,t20s01786
Nepal,Philippines,t20s01787
Australia,Sri Lanka,t20s01788
India,West Indies,t20s01789
Germany,Ireland,t20s01790
Bahrain,United Arab Emirates,t20s01791
Canada,Nepal,t20s01792
Philippines,Oman,t20s01793
Germany,Canada,t20s01794
Bahrain,Philippines,t20s01795
United Arab Emirates,Nepal,t20s01796
Ireland,Oman,t20s01797
Oman,Nepal,t20s01798
Ireland,United Arab Emirates,t20s01799
Bahrain,Canada,t20s01800
Philippines,Germany,t20s01801
India,Sri Lanka,t20s01802
Sri Lanka,India,t20s01803
Sri Lanka,India,t20s01804
Saudi Arabia,Kuwait,t20s01805
Qatar,United Arab Emirates,t20s01806
Oman,Saudi Arabia,t20s01807
United Arab Emirates,Kuwait,t20s01808
Qatar,Bahrain,t20s01809
Bahrain,Saudi Arabia,t20s01810
Qatar,Kuwait,t20s01811
United Arab Emirates,Oman,t20s01812
Oman,Kuwait,t20s01813
Saudi Arabia,United Arab Emirates,t20s01814
Qatar,Saudi Arabia,t20s01815
Kuwait,Bahrain,t20s01816
United Arab Emirates,Bahrain,t20s01817
Oman,Qatar,t20s01818
Nepal,Papua New Guinea,t20s01819
Malaysia,Papua New Guinea,t20s01820
Malaysia,Nepal,t20s01821
Nepal,Papua New Guinea,t20s01822
Malaysia,Papua New Guinea,t20s01823
Nepal,Malaysia,t20s01824
Nepal,Papua New Guinea,t20s01825
Pakistan,Australia,t20s01826
Uganda,Namibia,t20s01827
Namibia,Uganda,t20s01828
Namibia,Uganda,t20s01829
Zimbabwe,Namibia,t20s01830
Namibia,Uganda,t20s01831
Zimbabwe,Uganda,t20s01832
Zimbabwe,Uganda,t20s01833
Namibia,Zimbabwe,t20s01834
Namibia,Uganda,t20s01835
Zimbabwe,Uganda,t20s01836
Zimbabwe,Namibia,t20s01837
Uganda,Namibia,t20s01838
Namibia,Zimbabwe,t20s01839
Hong Kong,United Arab Emirates,t20s01840
United Arab Emirates,Hong Kong,t20s01841
United Arab Emirates,Hong Kong,t20s01842
Norway,Guernsey,t20s01843
Hong Kong,United Arab Emirates,t20s01844
Spain,Norway,t20s01845
Norway,Guernsey,t20s01846
Guernsey,Spain,t20s01847
Spain,Norway,t20s01848
Spain,Guernsey,t20s01849
Denmark,Finland,t20s01850
Denmark,Finland,t20s01851
Denmark,Finland,t20s01852
Gibraltar,Malta,t20s01853
Malta,Hungary,t20s01854
Gibraltar,Hungary,t20s01855
Romania,Malta,t20s01856
Czech Republic,Gibraltar,t20s01857
Hungary,Bulgaria,t20s01858
Malta,Czech Republic,t20s01859
Czech Republic,Bulgaria,t20s01860
Romania,Hungary,t20s01861
Bulgaria,Romania,t20s01862
Romania,Czech Republic,t20s01863
Gibraltar,Bulgaria,t20s01864
Bulgaria,Malta,t20s01865
Hungary,Czech Republic,t20s01866
Gibraltar,Romania,t20s01867
Romania,Malta,t20s01868
Gibraltar,Bulgaria,t20s01869
Czech Republic,Hungary,t20s01870
Uganda,Nepal,t20s01871
Zimbabwe,Namibia,t20s01872
Nepal,Uganda,t20s01873
Nepal,Uganda,t20s01874
Zimbabwe,Namibia,t20s01875
Nepal,Uganda,t20s01876
Jersey,Guernsey,t20s01877
Nepal,Uganda,t20s01878
Namibia,Zimbabwe,t20s01879
Zimbabwe,Namibia,t20s01880
Sri Lanka,Pakistan,t20s01881
Namibia,Zimbabwe,t20s01882
Sri Lanka,Pakistan,t20s01883
Sri Lanka,Pakistan,t20s01884
Ireland,South Africa,t20s01885
Ireland,South Africa,t20s01886
Sri Lanka,Australia,t20s01887
Ireland,South Africa,t20s01888
Sri Lanka,Australia,t20s01889
Rwanda,Uganda,t20s01890
Brazil,Nigeria,t20s01891
India,South Africa,t20s01892
Germany,Austria,t20s01893
Sweden,Germany,t20s01894
Austria,Sweden,t20s01895
Austria,Germany,t20s01896
Rwanda,Brazil,t20s01897
Tanzania,Botswana,t20s01898
Uganda,Kenya,t20s01899
Germany,Nigeria,t20s01900
Brazil,Germany,t20s01901
Uganda,Tanzania,t20s01902
Rwanda,Kenya,t20s01903
Botswana,Nigeria,t20s01904
Australia,Sri Lanka,t20s01905
Austria,Sweden,t20s01906
Germany,Sweden,t20s01907
India,South Africa,t20s01908
India,South Africa,t20s01909
Kenya,Brazil,t20s01910
Uganda,Germany,t20s01911
Botswana,Rwanda,t20s01912
Nigeria,Tanzania,t20s01913
Malaysia,Singapore,t20s01914
Nepal,Bhutan,t20s01915
Oman,United Arab Emirates,t20s01916
Bahrain,Kuwait,t20s01917
India,South Africa,t20s01918
Tanzania,Kenya,t20s01919
Singapore,United Arab Emirates,t20s01920
Hong Kong,Bhutan,t20s01921
Qatar,Malaysia,t20s01922
Nepal,Kuwait,t20s01923
India,South Africa,t20s01924
Bahrain,Hong Kong,t20s01925
Oman,Qatar,t20s01926
Bahrain,Nepal,t20s01927
Oman,Singapore,t20s01928
United Arab Emirates,Malaysia,t20s01929
Singapore,Qatar,t20s01930
Bhutan,Kuwait,t20s01931
Nepal,Hong Kong,t20s01932
Malaysia,Oman,t20s01933
Hong Kong,Kuwait,t20s01934
United Arab Emirates,Qatar,t20s01935
Bhutan,Bahrain,t20s01936
India,Sri Lanka,t20s01937
Serbia,Bulgaria,t20s01938
United Arab Emirates,Nepal,t20s01939
Malaysia,Hong Kong,t20s01940
Malaysia,United Arab Emirates,t20s01941
Jersey,Guernsey,t20s01942
Serbia,Bulgaria,t20s01943
Serbia,Bulgaria,t20s01944
Sri Lanka,India,t20s01945
Ireland,India,t20s01946
Serbia,Bulgaria,t20s01947
India,Sri Lanka,t20s01948
Netherlands,Namibia,t20s01949
India,Ireland,t20s01950
Gibraltar,Belgium,t20s01951
Malaysia,Singapore,t20s01952
Hungary,Belgium,t20s01953
Malaysia,Singapore,t20s01954
Israel,Spain,t20s01955
Portugal,Malta,t20s01956
Denmark,Gibraltar,t20s01957
Namibia,Netherlands,t20s01958
Netherlands,Namibia,t20s01959
Singapore,Malaysia,t20s01960
Netherlands,Namibia,t20s01961
Portugal,Spain,t20s01962
Hungary,Gibraltar,t20s01963
Malta,Israel,t20s01964
Belgium,Denmark,t20s01965
Malaysia,Bhutan,t20s01966
Singapore,Papua New Guinea,t20s01967
Belgium,Portugal,t20s01968
Bangladesh,West Indies,t20s01969
Denmark,Spain,t20s01970
West Indies,Bangladesh,t20s01971
Israel,Hungary,t20s01972
Gibraltar,Malta,t20s01973
Singapore,Papua New Guinea,t20s01974
Spain,Belgium,t20s01975
Portugal,Denmark,t20s01976
Thailand,Malaysia,t20s01977
Bhutan,Maldives,t20s01978
Thailand,Bhutan,t20s01979
Maldives,Malaysia,t20s01980
India,England,t20s01981
Bangladesh,West Indies,t20s01982
Bhutan,Maldives,t20s01983
Thailand,Malaysia,t20s01984
Luxembourg,Austria,t20s01985
Bulgaria,Serbia,t20s01986
Singapore,Malaysia,t20s01987
Luxembourg,Czech Republic,t20s01988
Maldives,Thailand,t20s01989
India,England,t20s01990
Bulgaria,Serbia,t20s01991
Bulgaria,Serbia,t20s01992
Malaysia,Singapore,t20s01993
Austria,Luxembourg,t20s01994
Bhutan,Thailand,t20s01995
Czech Republic,Austria,t20s01996
Austria,Czech Republic,t20s01997
Malaysia,Singapore,t20s01998
England,India,t20s01999
Czech Republic,Luxembourg,t20s02000
Zimbabwe,Singapore,t20s02001
Jersey,United States of America,t20s02002
Netherlands,Papua New Guinea,t20s02003
Hong Kong,Uganda,t20s02004
Bhutan,Malaysia,t20s02005
Uganda,Papua New Guinea,t20s02006
Zimbabwe,Jersey,t20s02007
Hong Kong,Netherlands,t20s02008
Finland,Sweden,t20s02009
Cyprus,Isle of Man,t20s02010
Romania,Turkey,t20s02011
United States of America,Singapore,t20s02012
Cyprus,Romania,t20s02013
Croatia,Sweden,t20s02014
Isle of Man,Serbia,t20s02015
Finland,Italy,t20s02016
Netherlands,Uganda,t20s02017
Papua New Guinea,Hong Kong,t20s02018
Zimbabwe,United States of America,t20s02019
Singapore,Hong Kong,t20s02020
United States of America,Netherlands,t20s02021
Zimbabwe,Papua New Guinea,t20s02022
Romania,Isle of Man,t20s02023
Croatia,Greece,t20s02024
Turkey,Serbia,t20s02025
Italy,Sweden,t20s02026
Uganda,Jersey,t20s02027
Pakistan,Australia,t20s02028
Romania,Serbia,t20s02029
Finland,Greece,t20s02030
Cyprus,Turkey,t20s02031
Italy,Croatia,t20s02032
Papua New Guinea,United States of America,t20s02033
Zimbabwe,Netherlands,t20s02034
Uganda,Hong Kong,t20s02035
Ireland,Australia,t20s02036
Singapore,Jersey,t20s02037
New Zealand,Ireland,t20s02038
Sweden,Greece,t20s02039
Cyprus,Serbia,t20s02040
Croatia,Finland,t20s02041
Isle of Man,Turkey,t20s02042
Pakistan,Ireland,t20s02043
Serbia,Croatia,t20s02044
Finland,Cyprus,t20s02045
Romania,Sweden,t20s02046
Isle of Man,Italy,t20s02047
New Zealand,Ireland,t20s02048
Australia,Ireland,t20s02049
South Africa,England,t20s02050
Ireland,New Zealand,t20s02051
South Africa,England,t20s02052
Pakistan,Australia,t20s02053
Austria,Luxembourg,t20s02054
Estonia,Norway,t20s02055
Guernsey,Bulgaria,t20s02056
France,Czech Republic,t20s02057
England,South Africa,t20s02058
Austria,Slovenia,t20s02059
France,Switzerland,t20s02060
Guernsey,Luxembourg,t20s02061
France,Norway,t20s02062
Switzerland,Estonia,t20s02063
Slovenia,Bulgaria,t20s02064
New Zealand,Scotland,t20s02065
England,South Africa,t20s02066
Guernsey,Austria,t20s02067
South Africa,England,t20s02068
Norway,Switzerland,t20s02069
Luxembourg,Bulgaria,t20s02070
Czech Republic,Estonia,t20s02071
Slovenia,Guernsey,t20s02072
India,Australia,t20s02073
Barbados,Pakistan,t20s02074
New Zealand,Scotland,t20s02075
India,West Indies,t20s02076
Zimbabwe,Bangladesh,t20s02077
Luxembourg,Slovenia,t20s02078
Sri Lanka,England,t20s02079
New Zealand,South Africa,t20s02080
Switzerland,Czech Republic,t20s02081
Pakistan,India,t20s02082
Zimbabwe,Bangladesh,t20s02083
Luxembourg,Switzerland,t20s02084
Norway,Austria,t20s02085
Bulgaria,Czech Republic,t20s02086
South Africa,England,t20s02087
Barbados,Australia,t20s02088
Guernsey,France,t20s02089
India,West Indies,t20s02090
England,South Africa,t20s02091
New Zealand,Sri Lanka,t20s02092
West Indies,India,t20s02093
Zimbabwe,Bangladesh,t20s02094
South Africa,Ireland,t20s02095
Australia,Pakistan,t20s02096
India,Barbados,t20s02097
Sri Lanka,South Africa,t20s02098
New Zealand,England,t20s02099
New Zealand,Netherlands,t20s02100
South Africa,Ireland,t20s02101
Netherlands,New Zealand,t20s02102
India,England,t20s02103
New Zealand,Australia,t20s02104
India,West Indies,t20s02105
England,New Zealand,t20s02106
Australia,India,t20s02107
India,West Indies,t20s02108
New Zealand,West Indies,t20s02109
New Zealand,West Indies,t20s02110
Kuwait,Bahrain,t20s02111
New Zealand,West Indies,t20s02112
Bahrain,Kuwait,t20s02113
Kuwait,Bahrain,t20s02114
Hong Kong,Singapore,t20s02115
United Arab Emirates,Kuwait,t20s02116
United Arab Emirates,Singapore,t20s02117
Kuwait,Hong Kong,t20s02118
Singapore,Kuwait,t20s02119
United Arab Emirates,Hong Kong,t20s02120
Kenya,Nepal,t20s02121
Pakistan,India,t20s02122
Kenya,Nepal,t20s02123
Kenya,Nepal,t20s02124
Nepal,Kenya,t20s02125
India,Hong Kong,t20s02126
Bangladesh,Sri Lanka,t20s02127
Pakistan,Hong Kong,t20s02128
India,Pakistan,t20s02129
Scotland,Ireland,t20s02130
Scotland,Ireland,t20s02131
India,Sri Lanka,t20s02132
Pakistan,Sri Lanka,t20s02133
India,England,t20s02134
Cook Islands,Fiji,t20s02135
Samoa,Vanuatu,t20s02136
Sri Lanka,Pakistan,t20s02137
Vanuatu,Cook Islands,t20s02138
Samoa,Fiji,t20s02139
Zimbabwe,United Arab Emirates,t20s02140
Vanuatu,Fiji,t20s02141
United States of America,United Arab Emirates,t20s02142
England,India,t20s02143
Samoa,Cook Islands,t20s02144
Samoa,Vanuatu,t20s02145
Fiji,Cook Islands,t20s02146
India,England,t20s02147
Botswana,Uganda,t20s02148
Fiji,Samoa,t20s02149
Vanuatu,Cook Islands,t20s02150
Ghana,Mozambique,t20s02151
Kenya,Tanzania,t20s02152
Botswana,Ghana,t20s02153
Scotland,United States of America,t20s02154
Uganda,Mozambique,t20s02155
Bangladesh,Ireland,t20s02156
United Arab Emirates,Thailand,t20s02157
Papua New Guinea,Zimbabwe,t20s02158
Thailand,Zimbabwe,t20s02159
Scotland,Bangladesh,t20s02160
Papua New Guinea,United Arab Emirates,t20s02161
United States of America,Ireland,t20s02162
Botswana,Mozambique,t20s02163
Cameroon,Kenya,t20s02164
Pakistan,England,t20s02165
India,Australia,t20s02166
Ghana,Uganda,t20s02167
Tanzania,Malawi,t20s02168
Zimbabwe,United Arab Emirates,t20s02169
Botswana,Tanzania,t20s02170
Kenya,Uganda,t20s02171
Ireland,Scotland,t20s02172
Bangladesh,United States of America,t20s02173
England,Pakistan,t20s02174
Tanzania,Uganda,t20s02175
Ireland,Zimbabwe,t20s02176
Scotland,United Arab Emirates,t20s02177
Bangladesh,Thailand,t20s02178
United States of America,Papua New Guinea,t20s02179
England,Pakistan,t20s02180
Australia,India,t20s02181
Pakistan,England,t20s02182
Scotland,Papua New Guinea,t20s02183
Bangladesh,United Arab Emirates,t20s02184
Bangladesh,Ireland,t20s02185
United States of America,United Arab Emirates,t20s02186
Australia,India,t20s02187
Zimbabwe,Thailand,t20s02188
Bangladesh,United Arab Emirates,t20s02189
West Indies,New Zealand,t20s02190
Pakistan,England,t20s02191
South Africa,India,t20s02192
Pakistan,England,t20s02193
Thailand,Bangladesh,t20s02194
India,Sri Lanka,t20s02195
West Indies,New Zealand,t20s02196
India,South Africa,t20s02197
West Indies,New Zealand,t20s02198
Malaysia,Pakistan,t20s02199
Sri Lanka,United Arab Emirates,t20s02200
England,Pakistan,t20s02201
Bangladesh,Pakistan,t20s02202
India,Malaysia,t20s02203
Sri Lanka,Thailand,t20s02204
India,United Arab Emirates,t20s02205
South Africa,India,t20s02206
New Zealand,West Indies,t20s02207
Malaysia,United Arab Emirates,t20s02208
West Indies,Australia,t20s02209
West Indies,New Zealand,t20s02210
Pakistan,Thailand,t20s02211
Bangladesh,Malaysia,t20s02212
Thailand,United Arab Emirates,t20s02213
Pakistan,India,t20s02214
Australia,West Indies,t20s02215
Pakistan,Bangladesh,t20s02216
New Zealand,Pakistan,t20s02217
India,Bangladesh,t20s02218
Sri Lanka,Malaysia,t20s02219
Thailand,Malaysia,t20s02220
Pakistan,United Arab Emirates,t20s02221
England,Australia,t20s02222
Bangladesh,New Zealand,t20s02223
Sri Lanka,Bangladesh,t20s02224
Thailand,India,t20s02225
Japan,Indonesia,t20s02226
Sri Lanka,Pakistan,t20s02227
Pakistan,New Zealand,t20s02228
Japan,Indonesia,t20s02229
England,Australia,t20s02230
New Zealand,Bangladesh,t20s02231
Bangladesh,Pakistan,t20s02232
Sri Lanka,Pakistan,t20s02233
India,Thailand,t20s02234
England,Australia,t20s02235
New Zealand,Pakistan,t20s02236
Japan,South Korea,t20s02237
Sri Lanka,India,t20s02238
Indonesia,South Korea,t20s02239
Namibia,Sri Lanka,t20s02240
United Arab Emirates,Netherlands,t20s02241
Indonesia,Japan,t20s02242
Scotland,West Indies,t20s02243
Zimbabwe,Ireland,t20s02244
Namibia,Netherlands,t20s02245
Sri Lanka,United Arab Emirates,t20s02246
Japan,Indonesia,t20s02247
South Korea,Indonesia,t20s02248
Scotland,Ireland,t20s02249
West Indies,Zimbabwe,t20s02250
Sri Lanka,Netherlands,t20s02251
United Arab Emirates,Namibia,t20s02252
West Indies,Ireland,t20s02253
Scotland,Zimbabwe,t20s02254
New Zealand,Australia,t20s02255
Ireland,Sri Lanka,t20s02256
Pakistan,India,t20s02257
Bangladesh,Netherlands,t20s02258
Zimbabwe,South Africa,t20s02259
Sri Lanka,Australia,t20s02260
Ireland,England,t20s02261
India,Netherlands,t20s02262
Zimbabwe,Pakistan,t20s02263
Japan,Hong Kong,t20s02264
South Africa,Bangladesh,t20s02265
Japan,Hong Kong,t20s02266
Hong Kong,Japan,t20s02267
New Zealand,Sri Lanka,t20s02268
Hong Kong,Japan,t20s02269
Bangladesh,Zimbabwe,t20s02270
Netherlands,Pakistan,t20s02271
India,South Africa,t20s02272
Australia,Ireland,t20s02273
England,New Zealand,t20s02274
Zimbabwe,Netherlands,t20s02275
India,Bangladesh,t20s02276
Pakistan,South Africa,t20s02277
Italy,Germany,t20s02278
Italy,Germany,t20s02279
New Zealand,Ireland,t20s02280
Sri Lanka,England,t20s02281
Italy,Spain,t20s02282
Germany,Spain,t20s02283
Netherlands,South Africa,t20s02284
Bangladesh,Pakistan,t20s02285
India,Zimbabwe,t20s02286
Spain,Germany,t20s02287
Italy,Spain,t20s02288
New Zealand,Pakistan,t20s02289
India,England,t20s02290
Pakistan,Ireland,t20s02291
Spain,Norway,t20s02292
Pakistan,England,t20s02293
Bahrain,Canada,t20s02294
Saudi Arabia,Oman,t20s02295
Ireland,Pakistan,t20s02296
Spain,Sweden,t20s02297
Canada,Saudi Arabia,t20s02298
Oman,Bahrain,t20s02299
Ireland,Pakistan,t20s02300
Bahrain,Saudi Arabia,t20s02301
Canada,Oman,t20s02302
Botswana,Rwanda,t20s02303
Lesotho,Mali,t20s02304
Kenya,St Helena,t20s02305
Botswana,Seychelles,t20s02306
Saudi Arabia,Oman,t20s02307
Canada,Bahrain,t20s02308
Kenya,Malawi,t20s02309
Seychelles,Mali,t20s02310
Rwanda,St Helena,t20s02311
Lesotho,Botswana,t20s02312
Canada,Saudi Arabia,t20s02313
Oman,Bahrain,t20s02314
India,New Zealand,t20s02315
Mali,Kenya,t20s02316
Rwanda,Kenya,t20s02317
Oman,Canada,t20s02318
Bahrain,Saudi Arabia,t20s02319
Oman,Canada,t20s02320
Kenya,Lesotho,t20s02321
Saudi Arabia,Bahrain,t20s02322
New Zealand,India,t20s02323
Mali,Botswana,t20s02324
St Helena,Lesotho,t20s02325
Seychelles,Malawi,t20s02326
Mali,Rwanda,t20s02327
St Helena,Malawi,t20s02328
Rwanda,Seychelles,t20s02329
Botswana,Kenya,t20s02330
Seychelles,Kenya,t20s02331
Rwanda,Lesotho,t20s02332
Netherlands,Thailand,t20s02333
Thailand,Netherlands,t20s02334
Sierra Leone,Tanzania,t20s02335
Mozambique,Nigeria,t20s02336
Gambia,Eswatini,t20s02337
Netherlands,Thailand,t20s02338
New Zealand,Bangladesh,t20s02339
Sierra Leone,Nigeria,t20s02340
Ghana,Mozambique,t20s02341
Cameroon,Sierra Leone,t20s02342
Eswatini,Mozambique,t20s02343
Thailand,Netherlands,t20s02344
Cameroon,Mozambique,t20s02345
Nigeria,Eswatini,t20s02346
Ghana,Tanzania,t20s02347
New Zealand,Bangladesh,t20s02348
Mozambique,Tanzania,t20s02349
Sierra Leone,Eswatini,t20s02350
Cameroon,Nigeria,t20s02351
Ghana,Sierra Leone,t20s02352
Tanzania,Eswatini,t20s02353
Gambia,Sierra Leone,t20s02354
Gambia,Tanzania,t20s02355
New Zealand,Bangladesh,t20s02356
Mozambique,Gambia,t20s02357
Nigeria,Tanzania,t20s02358
Ghana,Gambia,t20s02359
Tanzania,Cameroon,t20s02360
India,Australia,t20s02361
Gambia,Cameroon,t20s02362
Ghana,Nigeria,t20s02363
Australia,India,t20s02364
West Indies,England,t20s02365
Tanzania,Rwanda,t20s02366
England,West Indies,t20s02367
Australia,India,t20s02368
Uganda,Rwanda,t20s02369
Tanzania,Uganda,t20s02370
Qatar,Kenya,t20s02371
Uganda,Rwanda,t20s02372
Uganda,Tanzania,t20s02373
Singapore,Qatar,t20s02374
Qatar,Malaysia,t20s02375
Rwanda,Tanzania,t20s02376
Australia,India,t20s02377
England,West Indies,t20s02378
England,West Indies,t20s02379
Kenya,Uganda,t20s02380
Tanzania,Qatar,t20s02381
Uganda,Tanzania,t20s02382
Rwanda,Tanzania,t20s02383
Bahrain,Qatar,t20s02384
Malaysia,Singapore,t20s02385
Tanzania,Kenya,t20s02386
Uganda,Tanzania,t20s02387
Singapore,Qatar,t20s02388
Bahrain,Malaysia,t20s02389
Rwanda,Uganda,t20s02390
Australia,India,t20s02391
Tanzania,Rwanda,t20s02392
Tanzania,Qatar,t20s02393
Kenya,Uganda,t20s02394
Singapore,Bahrain,t20s02395
Malaysia,Qatar,t20s02396
West Indies,England,t20s02397
Tanzania,Rwanda,t20s02398
Uganda,Tanzania,t20s02399
Malaysia,Singapore,t20s02400
Bahrain,Qatar,t20s02401
Uganda,Rwanda,t20s02402
Singapore,Qatar,t20s02403
Malaysia,Bahrain,t20s02404
India,Sri Lanka,t20s02405
Sri Lanka,India,t20s02406
India,Sri Lanka,t20s02407
Ireland,Zimbabwe,t20s02408
Zimbabwe,Ireland,t20s02409
Ireland,Zimbabwe,t20s02410
India,South Africa,t20s02411
South Africa,West Indies,t20s02412
India,West Indies,t20s02413
Pakistan,Australia,t20s02414
West Indies,South Africa,t20s02415
Pakistan,Australia,t20s02416
New Zealand,India,t20s02417
India,South Africa,t20s02418
New Zealand,India,t20s02419
West Indies,India,t20s02420
India,New Zealand,t20s02421
India,South Africa,t20s02422
Singapore,Cambodia,t20s02423
Sri Lanka,South Africa,t20s02424
Cambodia,Singapore,t20s02425
West Indies,England,t20s02426
Australia,New Zealand,t20s02427
Cambodia,Singapore,t20s02428
Pakistan,India,t20s02429
Bangladesh,Sri Lanka,t20s02430
Cambodia,Singapore,t20s02431
Ireland,England,t20s02432
South Africa,New Zealand,t20s02433
Bangladesh,Australia,t20s02434
West Indies,India,t20s02435
Pakistan,Ireland,t20s02436
Sri Lanka,Australia,t20s02437
New Zealand,Bangladesh,t20s02438
Ireland,West Indies,t20s02439
England,India,t20s02440
South Africa,Australia,t20s02441
West Indies,Pakistan,t20s02442
New Zealand,Sri Lanka,t20s02443
India,Ireland,t20s02444
England,Pakistan,t20s02445
Bangladesh,South Africa,t20s02446
Argentina,Bermuda,t20s02447
Bermuda,Argentina,t20s02448
Australia,India,t20s02449
South Africa,England,t20s02450
Spain,Isle of Man,t20s02451
Bermuda,Cayman Islands,t20s02452
Isle of Man,Spain,t20s02453
Isle of Man,Spain,t20s02454
Panama,Argentina,t20s02455
Australia,South Africa,t20s02456
Isle of Man,Spain,t20s02457
Isle of Man,Spain,t20s02458
Panama,Bahamas,t20s02459
Bermuda,Argentina,t20s02460
Cayman Islands,Bahamas,t20s02461
Bermuda,Panama,t20s02462
Argentina,Bahamas,t20s02463
Cayman Islands,Panama,t20s02464
Bahamas,Bermuda,t20s02465
Argentina,Cayman Islands,t20s02466
Hong Kong,Bahrain,t20s02467
Kuwait,Malaysia,t20s02468
England,Bangladesh,t20s02469
Malaysia,Bahrain,t20s02470
Hong Kong,Kuwait,t20s02471
Kuwait,Bahrain,t20s02472
Malaysia,Hong Kong,t20s02473
England,Bangladesh,t20s02474
Bahrain,Kuwait,t20s02475
Hong Kong,Malaysia,t20s02476
Bangladesh,England,t20s02477
South Africa,West Indies,t20s02478
West Indies,South Africa,t20s02479
Rwanda,Ghana,t20s02480
Bangladesh,Ireland,t20s02481
West Indies,South Africa,t20s02482
Bangladesh,Ireland,t20s02483
Bangladesh,Ireland,t20s02484
Sri Lanka,New Zealand,t20s02485
Sri Lanka,New Zealand,t20s02486
Sri Lanka,New Zealand,t20s02487
Portugal,Gibraltar,t20s02488
Gibraltar,Portugal,t20s02489
Gibraltar,Portugal,t20s02490
Pakistan,New Zealand,t20s02491
Pakistan,New Zealand,t20s02492
New Zealand,Pakistan,t20s02493
New Zealand,Pakistan,t20s02494
Pakistan,New Zealand,t20s02495
Zimbabwe,Thailand,t20s02496
United Arab Emirates,Uganda,t20s02497
Namibia,Hong Kong,t20s02498
United Arab Emirates,Hong Kong,t20s02499
Hong Kong,Uganda,t20s02500
United Arab Emirates,Namibia,t20s02501
Zimbabwe,Thailand,t20s02502
Zimbabwe,Thailand,t20s02503
Namibia,Uganda,t20s02504
Namibia,United Arab Emirates,t20s02505
United Arab Emirates,Hong Kong,t20s02506
Namibia,Uganda,t20s02507
Uganda,Namibia,t20s02508
Gibraltar,Portugal,t20s02509
Portugal,Malta,t20s02510
Gibraltar,Malta,t20s02511
Portugal,Malta,t20s02512
Malta,Portugal,t20s02513
Gibraltar,Portugal,t20s02514
Gibraltar,Malta,t20s02515
Gibraltar,Portugal,t20s02516
Malta,Gibraltar,t20s02517
Sri Lanka,Bangladesh,t20s02518
Bangladesh,Sri Lanka,t20s02519
Sri Lanka,Bangladesh,t20s02520
Norway,Denmark,t20s02521
Denmark,Finland,t20s02522
Denmark,Sweden,t20s02523
Finland,Denmark,t20s02524
Finland,Norway,t20s02525
Sweden,Finland,t20s02526
France,Italy,t20s02527
Nepal,Malaysia,t20s02528
