balls_per_over,city,date,gender,match_type,match_type_number,overs,player_of_match,season,team_type,venue,key,supersubs,bowl_out,missing
6,Gaborone,2023-09-03,female,T20,1588,20,L Idambo,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02744,,,
6,Birmingham,2023-09-03,male,T20,2231,20,FH Allen,2023,international,"Edgbaston, Birmingham",t20s02745,,,
6,Kuala Lumpur,2023-09-03,female,T20,1586,20,KY Chan,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02746,,,
6,Kuala Lumpur,2023-09-03,female,T20,1585,20,ER Oza,2023,international,"Selangor Turf Club, Kuala Lumpur",t20s02747,,,
6,Bangi,2023-09-03,female,T20,1584,20,Puja Mahato,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02748,,,
6,Kuala Lumpur,2023-09-03,female,T20,1583,20,Mas Elysa,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02749,,,
6,Karachi,2023-09-03,female,T20,1592,20,Sidra Ameen,2023,international,"National Stadium, Karachi",t20s02750,,,['reviews']
6,Bangi,2023-09-03,female,T20,1587,20,P Maya,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02751,,,
6,Los Angeles,2023-09-04,female,T20,1604,20,M Hundal,2023,international,"Woodley Cricket Field, Los Angeles",t20s02752,,,
6,Los Angeles,2023-09-04,female,T20,1603,20,IM Vaghela,2023,international,"Woodley Cricket Field, Los Angeles",t20s02753,,,
6,Port Vila,2023-09-04,female,T20,1599,20,Nonoha Yasumoto,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02754,,,
6,Port Vila,2023-09-04,female,T20,1598,20,NLKWR Dewi,2023,international,Vanuatu Cricket Ground,t20s02755,,,
6,Port Vila,2023-09-04,female,T20,1593,20,R Andrew,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02756,,,
6,Karachi,2023-09-04,female,T20,1603,20,L Wolvaardt,2023,international,"National Stadium, Karachi",t20s02757,,,['reviews']
6,Kuala Lumpur,2023-09-04,female,T20,1601,20,,2023,international,"Selangor Turf Club, Kuala Lumpur",t20s02758,,,
6,Bangi,2023-09-04,female,T20,1600,20,Chen Yue,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02759,,,
6,Kuala Lumpur,2023-09-04,female,T20,1597,20,Nur Dania Syuhada,2023,international,"Selangor Turf Club, Kuala Lumpur",t20s02760,,,
6,Bangi,2023-09-04,female,T20,1596,20,I Barma,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02761,,,
6,Kuala Lumpur,2023-09-04,female,T20,1595,20,ER Oza,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02762,,,
6,Port Vila,2023-09-04,female,T20,1594,20,S Jimmy,2023,international,Vanuatu Cricket Ground,t20s02763,,,
6,Nottingham,2023-09-05,male,T20,2232,20,MJ Santner,2023,international,"Trent Bridge, Nottingham",t20s02764,,,
6,Los Angeles,2023-09-05,female,T20,1615,20,S Sriharsha,2023,international,"Woodley Cricket Field, Los Angeles",t20s02765,,,
6,Gaborone,2023-09-05,female,T20,1613,20,Q Abel,2023,international,"Botswana Cricket Association Oval 2, Gaborone",t20s02766,,,
6,Los Angeles,2023-09-05,female,T20,1616,20,D Saxena,2023,international,"Woodley Cricket Field, Los Angeles",t20s02767,,,
6,Gaborone,2023-09-05,female,T20,1611,20,AM Kamara,2023,international,"Botswana Cricket Association Oval 2, Gaborone",t20s02768,,,
6,Gaborone,2023-09-05,female,T20,1610,20,MLN Sissako,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02769,,,
6,Gaborone,2023-09-05,female,T20,1612,20,G Matome,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02770,,,
6,Port Vila,2023-09-05,female,T20,1608,20,A Andriani,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02771,,,
6,Derby,2023-09-06,female,T20,1624,20,AC Jayangani,2023,international,"County Ground, Derby",t20s02772,,,
6,Kuala Lumpur,2023-09-06,female,T20,1617,20,Zon Lin,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02773,,,
6,Bangi,2023-09-06,female,T20,1618,20,N Koncharoenkai,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02774,,,
6,Gaborone,2023-09-06,female,T20,1619,20,S Mosweu,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02775,,,
6,Gaborone,2023-09-06,female,T20,1621,20,Q Abel,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02776,,,
6,Almeria,2023-09-06,female,T20,1620,20,IJR Zwilling,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02777,,,
6,Los Angeles,2023-09-07,female,T20,1635,20,RMAM Avery,2023,international,"Woodley Cricket Field, Los Angeles",t20s02778,,,
6,Almeria,2023-09-07,female,T20,1633,20,EL Bartram,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02779,,,
6,Almeria,2023-09-07,female,T20,1630,20,SL Kalis,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02780,,,
6,Los Angeles,2023-09-07,female,T20,1634,20,RP Singh,2023,international,"Woodley Cricket Field, Los Angeles",t20s02781,,,
6,Port Vila,2023-09-07,female,T20,1625,20,NLKWR Dewi,2023,international,Vanuatu Cricket Ground,t20s02782,,,
6,Port Vila,2023-09-07,female,T20,1626,20,K Arua,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02783,,,
6,Port Vila,2023-09-07,female,T20,1628,20,R Andrew,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02784,,,
6,Kuala Lumpur,2023-09-08,female,T20,1638,20,,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02785,,,['player_of_match']
6,Bangi,2023-09-08,female,T20,1639,20,N Koncharoenkai,2023,international,"UKM-YSD Cricket Oval, Bangi",t20s02786,,,
6,Port Vila,2023-09-08,female,T20,1636,20,,2023,international,Vanuatu Cricket Ground,t20s02787,,,['player_of_match']
6,Port Vila,2023-09-08,female,T20,1637,20,,2023,international,Vanuatu Cricket Ground (Oval 2),t20s02788,,,['player_of_match']
6,Port Vila,2023-09-08,female,T20,1640,20,,2023,international,Vanuatu Cricket Ground,t20s02789,,,"['umpires', 'player_of_match']"
6,Gaborone,2023-09-08,female,T20,1643,20,,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02790,,,['player_of_match']
6,Gaborone,2023-09-08,female,T20,1645,20,F Odhiambo,2023,international,"Botswana Cricket Association Oval 1, Gaborone",t20s02791,,,
6,Los Angeles,2023-09-08,female,T20,1648,20,Amarpal Kaur,2023,international,"Woodley Cricket Field, Los Angeles",t20s02792,,,
6,Los Angeles,2023-09-08,female,T20,1649,20,A Kolan,2023,international,"Woodley Cricket Field, Los Angeles",t20s02793,,,
6,Almeria,2023-09-08,female,T20,1644,20,IJR Zwilling,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02794,,,
6,Almeria,2023-09-08,female,T20,1647,20,KE Bryce,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02795,,,
6,Kuala Lumpur,2023-09-09,female,T20,1650,20,KKN Egodage,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02796,,,
6,Almeria,2023-09-10,female,T20,1654,20,R Rijke,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02797,,,
6,Los Angeles,2023-09-10,female,T20,1656,20,RP Singh,2023,international,"Woodley Cricket Field, Los Angeles",t20s02798,,,
6,Almeria,2023-09-10,female,T20,1653,20,SJ Bryce,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02799,,,
6,Los Angeles,2023-09-10,female,T20,1655,20,D Saxena,2023,international,"Woodley Cricket Field, Los Angeles",t20s02800,,,
6,Los Angeles,2023-09-11,female,T20,1659,20,RMAM Avery,2023,international,"Woodley Cricket Field, Los Angeles",t20s02801,,,
6,Los Angeles,2023-09-11,female,T20,1660,20,D Dhingra,2023,international,"Woodley Cricket Field, Los Angeles",t20s02802,,,
6,Almeria,2023-09-11,female,T20,1658,20,SJ Bryce,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02803,,,
6,Almeria,2023-09-12,female,T20,1661,20,KE Bryce,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02804,,,
6,Almeria,2023-09-12,female,T20,1662,20,R Rijke,2023,international,"Desert Springs Cricket Ground, Almeria",t20s02805,,,
6,Doha,2023-09-15,male,T20,2233,20,Adnan Idrees,2023,international,"West End Park International Cricket Stadium, Doha",t20s02806,,,
6,Doha,2023-09-15,male,T20,2234,20,H Rathod,2023,international,"West End Park International Cricket Stadium, Doha",t20s02807,,,
6,Doha,2023-09-16,male,T20,2236,20,Meet Bhavsar,2023,international,"West End Park International Cricket Stadium, Doha",t20s02808,,,
6,Doha,2023-09-18,male,T20,2240,20,Rizwan Butt,2023,international,"West End Park International Cricket Stadium, Doha",t20s02809,,,
6,Doha,2023-09-18,male,T20,2239,20,Adnan Mirza,2023,international,"West End Park International Cricket Stadium, Doha",t20s02810,,,
6,Doha,2023-09-19,male,T20,2243,20,Rizwan Butt,2023,international,"West End Park International Cricket Stadium, Doha",t20s02811,,,
6,Kuala Lumpur,2023-09-19,male,T20,2241,20,Virandeep Singh,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02812,,,
6,Doha,2023-09-20,male,T20,2245,20,Zahoor Khan,2023,international,"West End Park International Cricket Stadium, Doha",t20s02813,,,
6,Kuala Lumpur,2023-09-20,male,T20,2244,20,TP Ura,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02814,,,
6,Hangzhou,2023-09-21,female,T20,1666,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02815,,,
6,Hangzhou,2023-09-22,female,T20,1667,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02816,,,
6,Doha,2023-09-22,male,T20,2250,20,Haider Butt,2023,international,"West End Park International Cricket Stadium, Doha",t20s02817,,,
6,Doha,2023-09-22,male,T20,2251,20,Ayan Khan,2023,international,"West End Park International Cricket Stadium, Doha",t20s02818,,,
6,Kuala Lumpur,2023-09-22,male,T20,2249,20,Virandeep Singh,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02819,,,
6,Doha,2023-09-23,male,T20,2253,20,Aqib Ilyas,2023,international,"West End Park International Cricket Stadium, Doha",t20s02820,,,
6,Kuala Lumpur,2023-09-23,male,T20,2252,20,J Kariko,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02821,,,
6,Hangzhou,2023-09-24,female,T20,1668,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02822,,,
6,Hangzhou,2023-09-24,female,T20,1669,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02823,,,
6,Kuala Lumpur,2023-09-24,male,T20,2254,20,Nasrulla Rana,2023,international,"Bayuemas Oval, Kuala Lumpur",t20s02824,,,
6,Hangzhou,2023-09-25,female,T20,1671,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02825,,,
6,Hangzhou,2023-09-25,female,T20,1670,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02826,,,
6,Dubai,2023-09-26,female,T20,1672,20,Theertha Satish,2023/24,international,Dubai International Cricket Stadium,t20s02827,,,
6,Dubai,2023-09-27,female,T20,1673,20,Yasmeen Khan,2023/24,international,Dubai International Cricket Stadium,t20s02828,,,
6,Hangzhou,2023-09-27,male,T20,2255,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02829,,,
6,Doha,2023-09-28,male,T20,2259,20,R Sandaruwan,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02830,,,
6,Dubai,2023-09-29,female,T20,1674,20,JA Diergaardt,2023/24,international,Dubai International Cricket Stadium,t20s02831,,,
6,Doha,2023-09-29,male,T20,2263,20,,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02832,,,
6,Dubai,2023-09-30,female,T20,1675,20,V Hamunyela,2023/24,international,Dubai International Cricket Stadium,t20s02833,,,
6,Gibraltar,2023-09-30,male,T20,2265,20,L Bruce,2023,international,Europa Sports Complex,t20s02834,,,
6,Gibraltar,2023-09-30,male,T20,2267,20,Bilal Masud,2023,international,Europa Sports Complex,t20s02835,,,
6,Hamilton,2023-09-30,male,T20,2266,20,KS Leverock,2023/24,international,"White Hill Field, Sandys Parish",t20s02836,,,
6,Hamilton,2023-09-30,male,T20,2268,20,A Morris,2023/24,international,"White Hill Field, Sandys Parish",t20s02837,,,
6,Hamilton,2023-10-01,male,T20,2273,20,T Manders,2023/24,international,"White Hill Field, Sandys Parish",t20s02838,,,
6,Hamilton,2023-10-01,male,T20,2274,20,H Thaker,2023/24,international,"White Hill Field, Sandys Parish",t20s02839,,,
6,Doha,2023-10-01,male,T20,2271,20,Saqlain Arshad,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02840,,,
6,Sydney,2023-10-01,female,T20,1676,20,HK Matthews,2023/24,international,"North Sydney Oval, Sydney",t20s02841,,,
6,Doha,2023-10-01,male,T20,2272,20,Faisal Khan,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02842,,,
6,Sydney,2023-10-02,female,T20,1678,20,HK Matthews,2023/24,international,"North Sydney Oval, Sydney",t20s02843,,,
6,Dubai,2023-10-02,female,T20,1677,20,W Mwatile,2023/24,international,Dubai International Cricket Stadium,t20s02844,,,
6,Doha,2023-10-02,male,T20,2276,20,R Sandaruwan,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02845,,,
6,Doha,2023-10-02,male,T20,2277,20,Faisal Khan,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02846,,,
6,Dubai,2023-10-03,female,T20,1679,20,KKN Egodage,2023/24,international,"ICC Academy, Dubai",t20s02847,,,
6,Hangzhou,2023-10-03,male,T20,2278,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02848,,,
6,Hangzhou,2023-10-03,male,T20,2279,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02849,,,
6,Hamilton,2023-10-03,male,T20,2280,20,A Johnson,2023/24,international,"National Stadium, Hamilton",t20s02850,,,
6,Hamilton,2023-10-03,male,T20,2281,20,DL Brangman,2023/24,international,"National Stadium, Hamilton",t20s02851,,,
6,Lagos,2023-10-04,male,T20,2288,20,OH Agbomadzie,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02852,,,
6,Hamilton,2023-10-04,male,T20,2289,20,DMW Rawlins,2023/24,international,"National Stadium, Hamilton",t20s02853,,,
6,Lagos,2023-10-04,male,T20,2285,20,C Udekwe,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02854,,,
6,Doha,2023-10-04,male,T20,2284,20,Meet Bhavsar,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02855,,,
6,Hangzhou,2023-10-04,male,T20,2283,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02856,,,
6,Hamilton,2023-10-04,male,T20,2287,20,Pargat Singh,2023/24,international,"National Stadium, Hamilton",t20s02857,,,
6,Lagos,2023-10-05,male,T20,2292,20,Sulaimon Runsewe,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02858,,,
6,Gibraltar,2023-10-05,male,T20,2294,20,BA Pai,2023/24,international,Europa Sports Complex,t20s02859,,,
6,Lagos,2023-10-05,male,T20,2295,20,K Irakoze,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02860,,,
6,Doha,2023-10-05,male,T20,2293,20,Meet Bhavsar,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02861,,,
6,Doha,2023-10-05,male,T20,2290,20,Muhammad Tanveer,2023/24,international,"West End Park International Cricket Stadium, Doha",t20s02862,,,
6,Brisbane,2023-10-05,female,T20,1680,20,HK Matthews,2023/24,international,"Allan Border Field, Brisbane",t20s02863,,,
6,Gibraltar,2023-10-05,male,T20,2291,20,BA Pai,2023/24,international,Europa Sports Complex,t20s02864,,,
6,Hangzhou,2023-10-06,male,T20,2296,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02865,,,
6,Lagos,2023-10-06,male,T20,2298,20,P Aho,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02866,,,
6,Lagos,2023-10-06,male,T20,2299,20,Hamza Khan,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02867,,,
6,Hangzhou,2023-10-07,male,T20,2300,20,,2023,international,Zhejiang University of Technology Cricket Field,t20s02868,,,
6,Hamilton,2023-10-07,male,T20,2305,20,Kaleem Sana,2023/24,international,"National Stadium, Hamilton",t20s02869,,,
6,Lagos,2023-10-07,male,T20,2302,20,,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02870,,,['player_of_match']
6,Lagos,2023-10-08,male,T20,2306,20,,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02871,,,['player_of_match']
6,East London,2023-10-08,female,T20,1681,20,,2023/24,international,"Buffalo Park, East London",t20s02872,,,['reviews']
6,Lagos,2023-10-08,male,T20,2305,20,Mohameed Taiwo,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02873,,,
6,Lagos,2023-10-10,male,T20,2307,20,Sulaimon Runsewe,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02874,,,
6,Lagos,2023-10-10,male,T20,2308,20,R Coker,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02875,,,
6,Lagos,2023-10-11,male,T20,2309,20,I Danladi,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02876,,,
6,Lagos,2023-10-11,male,T20,2310,20,E Rukiriza,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02877,,,
6,Lagos,2023-10-12,male,T20,2311,20,K Irakoze,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02878,,,
6,Lagos,2023-10-12,male,T20,2312,20,IO Okpe,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02879,,,
6,Benoni,2023-10-14,female,T20,1683,20,AC Kerr,2023/24,international,"Willowmoore Park, Benoni",t20s02880,,,
6,,2023-10-14,female,T20,1684,20,,2023/24,international,San Albano,t20s02881,,,
6,Lagos,2023-10-14,male,T20,2313,20,,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02882,,,
6,Lagos,2023-10-14,male,T20,2314,20,,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02883,,,
6,Lagos,2023-10-15,male,T20,2318,20,I Danladi,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02884,,,
6,Lagos,2023-10-15,male,T20,2316,20,,2023/24,international,"Tafawa Balewa Square Cricket Oval, Lagos",t20s02885,,,
6,Gibraltar,2023-10-15,male,T20,2317,20,,2023/24,international,Europa Sports Complex,t20s02886,,,['player_of_match']
6,,2023-10-15,female,T20,1686,20,,2023/24,international,San Albano,t20s02887,,,
6,Benoni,2023-10-15,female,T20,1685,20,M Klaas,2023/24,international,"Willowmoore Park, Benoni",t20s02888,,,
6,Gibraltar,2023-10-15,male,T20,2315,20,KJ Stagno,2023/24,international,Europa Sports Complex,t20s02889,,,
6,Kathmandu,2023-10-18,male,T20,2319,20,RK Paudel,2023/24,international,Mulpani Cricket Ground,t20s02890,,,
6,,2023-10-18,male,T20,2320,20,Shashikant Laxman,2023/24,international,St Georges Quilmes,t20s02891,,,
6,Kathmandu,2023-10-19,male,T20,2321,20,Karan KC,2023/24,international,Mulpani Cricket Ground,t20s02892,,,
6,,2023-10-19,male,T20,2322,20,T Rossi,2023/24,international,St Georges Quilmes,t20s02893,,,
6,,2023-10-20,male,T20,2323,20,Lucas Rossi,2023/24,international,St Georges Quilmes,t20s02894,,,
6,Kathmandu,2023-10-21,male,T20,2324,20,Kushal Malla,2023/24,international,Mulpani Cricket Ground,t20s02895,,,
6,Kathmandu,2023-10-22,male,T20,2325,20,Zahoor Khan,2023/24,international,Mulpani Cricket Ground,t20s02896,,,
6,Almeria,2023-10-23,female,T20,1387,20,GH Lewis,2023/24,international,"Desert Springs Cricket Ground, Almeria",t20s02897,,,
6,Kathmandu,2023-10-23,male,T20,2326,20,DS Airee,2023/24,international,Mulpani Cricket Ground,t20s02898,,,
6,Almeria,2023-10-24,female,T20,1688,20,SJ Bryce,2023/24,international,"Desert Springs Cricket Ground, Almeria",t20s02899,,,
6,Windhoek,2023-10-24,male,T20,2327,20,N Davin,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02900,,,
6,Windhoek,2023-10-25,male,T20,2329,20,Sikandar Raza,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02901,,,
6,Chattogram,2023-10-25,female,T20,1689,20,Nahida Akter,2023/24,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02902,,,
6,Kathmandu,2023-10-25,male,T20,2328,20,Babar Hayat,2023/24,international,Mulpani Cricket Ground,t20s02903,,,
6,Kirtipur,2023-10-27,male,T20,2330,20,Aayan Afzal Khan,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02904,,,
6,Chattogram,2023-10-27,female,T20,1690,20,Shorna Akter,2023/24,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02905,,,
6,Windhoek,2023-10-27,male,T20,2331,20,Sikandar Raza,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02906,,,
6,Chattogram,2023-10-29,female,T20,1691,20,Muneeba Ali,2023/24,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02907,,,
6,Windhoek,2023-10-29,male,T20,2332,20,MG Erasmus,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02908,,,
6,Kathmandu,2023-10-30,male,T20,2336,20,M Coetzee,2023/24,international,Mulpani Cricket Ground,t20s02909,,,
6,Kirtipur,2023-10-30,male,T20,2335,20,Zeeshan Maqsood,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02910,,,
6,Windhoek,2023-10-30,male,T20,2337,20,JJ Smit,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02911,,,
6,Kathmandu,2023-10-30,male,T20,2333,20,Ali Naseer,2023/24,international,Mulpani Cricket Ground,t20s02912,,,
6,Kirtipur,2023-10-30,male,T20,2334,20,K Bhurtel,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02913,,,
6,Kirtipur,2023-10-31,male,T20,2338,20,Aqib Ilyas,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02914,,,
6,Kathmandu,2023-10-31,male,T20,2339,20,,2023/24,international,Mulpani Cricket Ground,t20s02915,,,['player_of_match']
6,Kirtipur,2023-10-31,male,T20,2340,20,Kushal Malla,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02916,,,
6,Kathmandu,2023-10-31,male,T20,2341,20,Ali Naseer,2023/24,international,Mulpani Cricket Ground,t20s02917,,,
6,Kirtipur,2023-11-02,male,T20,2342,20,Shakeel Ahmed,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02918,,,
6,Kathmandu,2023-11-02,male,T20,2343,20,Basil Hameed,2023/24,international,Mulpani Cricket Ground,t20s02919,,,
6,Kirtipur,2023-11-02,male,T20,2344,20,Muhammad Amir,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02920,,,
6,Kathmandu,2023-11-02,male,T20,2345,20,Usman Patel,2023/24,international,Mulpani Cricket Ground,t20s02921,,,
6,Kirtipur,2023-11-03,male,T20,2346,20,Aqib Ilyas,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02922,,,
6,Kathmandu,2023-11-03,male,T20,2347,20,Aasif Sheikh,2023/24,international,Mulpani Cricket Ground,t20s02923,,,
6,Kirtipur,2023-11-05,male,T20,2348,20,KH Prajapati,2023/24,international,"Tribhuvan University International Cricket Ground, Kirtipur",t20s02924,,,
6,Wong Nai Chung Gap,2023-11-15,female,T20,1692,20,SF Jerome,2023/24,international,Hong Kong Cricket Club,t20s02925,,,
6,Wong Nai Chung Gap,2023-11-15,female,T20,1693,20,KY Chan,2023/24,international,Hong Kong Cricket Club,t20s02926,,,
6,Wong Nai Chung Gap,2023-11-16,female,T20,1694,20,S Mtae,2023/24,international,Hong Kong Cricket Club,t20s02927,,,
6,Wong Nai Chung Gap,2023-11-16,female,T20,1695,20,Iqra Sahar,2023/24,international,Hong Kong Cricket Club,t20s02928,,,
6,Wong Nai Chung Gap,2023-11-18,female,T20,1696,20,Sangita Rai,2023/24,international,Hong Kong Cricket Club,t20s02929,,,
6,Wong Nai Chung Gap,2023-11-18,female,T20,1697,20,M Hill,2023/24,international,Hong Kong Cricket Club,t20s02930,,,
6,Wong Nai Chung Gap,2023-11-19,female,T20,1698,20,Puja Mahato,2023/24,international,Hong Kong Cricket Club,t20s02931,,,
6,Wong Nai Chung Gap,2023-11-19,female,T20,1699,20,M Hill,2023/24,international,Hong Kong Cricket Club,t20s02932,,,
6,Bali,2023-11-20,male,T20,2350,20,GA Priandana,2023/24,international,Udayana Cricket Ground,t20s02933,,,
6,Bali,2023-11-20,male,T20,2349,20,PR Surve,2023/24,international,Udayana Cricket Ground,t20s02934,,,
6,Bali,2023-11-21,male,T20,2352,20,KC Ramamoorthy,2023/24,international,Udayana Cricket Ground,t20s02935,,,
6,Bali,2023-11-21,male,T20,2351,20,RR Sharan,2023/24,international,Udayana Cricket Ground,t20s02936,,,
6,Bali,2023-11-22,male,T20,2353,20,US Hathinjar,2023/24,international,Udayana Cricket Ground,t20s02937,,,
6,Windhoek,2023-11-22,male,T20,2354,20,IA Karim,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02938,,,
6,Windhoek,2023-11-22,male,T20,2355,20,Riazat Ali Shah,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02939,,,
6,Windhoek,2023-11-22,male,T20,2356,20,N Davin,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02940,,,
6,Visakhapatnam,2023-11-23,male,T20,2360,20,SA Yadav,2023/24,international,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",t20s02941,,,
6,Windhoek,2023-11-23,male,T20,2358,20,P Useni,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02942,,,
6,Windhoek,2023-11-23,male,T20,2359,20,R Ngarava,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02943,,,
6,Bali,2023-11-23,male,T20,2357,20,,2023/24,international,Udayana Cricket Ground,t20s02944,,,
6,Windhoek,2023-11-24,male,T20,2361,20,,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02945,,,
6,Windhoek,2023-11-24,male,T20,2362,20,D Wiese,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02946,,,
6,Windhoek,2023-11-25,male,T20,2363,20,CO Obuya,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02947,,,
6,Windhoek,2023-11-25,male,T20,2364,20,N Davin,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02948,,,
6,Windhoek,2023-11-26,male,T20,2365,20,Riazat Ali Shah,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02949,,,
6,Thiruvananthapuram,2023-11-26,male,T20,2367,20,YBK Jaiswal,2023/24,international,"Greenfield International Stadium, Thiruvananthapuram",t20s02950,,,
6,Windhoek,2023-11-26,male,T20,2366,20,P Useni,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02951,,,
6,Windhoek,2023-11-27,male,T20,2369,20,Sikandar Raza,2023/24,international,"Wanderers Cricket Ground, Windhoek",t20s02952,,,
6,Windhoek,2023-11-27,male,T20,2368,20,JN Frylinck,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02953,,,
6,Windhoek,2023-11-27,male,T20,2370,20,DM Nakrani,2023/24,international,"United Cricket Club Ground, Windhoek",t20s02954,,,
