key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
ipl0197,Chandigarh,IPL,2011-04-21,male,T20,,20,SE Marsh,"Punjab Cricket Association Stadium, Mohali"
ipl0198,Kolkata,IPL,2011-04-22,male,T20,,20,CH Gayle,Eden Gardens
ipl0199,Mumbai,IPL,2011-04-22,male,T20,,20,Harbhajan Singh,Wankhede Stadium
ipl0200,Delhi,IPL,2011-04-23,male,T20,,20,DA Warner,Feroz Shah Kotla
ipl0201,Jaipur,IPL,2011-04-24,male,T20,,20,SK Warne,Sawai Mansingh Stadium
ipl0202,Hyderabad,IPL,2011-04-24,male,T20,,20,SL Malinga,"Rajiv Gandhi International Stadium, Uppal"
ipl0203,Chennai,IPL,2011-04-25,male,T20,,20,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
ipl0204,Delhi,IPL,2011-04-26,male,T20,,20,V Kohli,Feroz Shah Kotla
ipl0205,Kochi,IPL,2011-04-27,male,T20,,20,I Sharma,Nehru Stadium
ipl0206,Mumbai,IPL,2011-04-27,male,T20,,20,DE Bollinger,Dr DY Patil Sports Academy
ipl0207,Delhi,IPL,2011-04-28,male,T20,,20,MK Tiwary,Feroz Shah Kotla
ipl0208,Bangalore,IPL,2011-04-29,male,T20,,20,V Kohli,M Chinnaswamy Stadium
ipl0209,Jaipur,IPL,2011-04-29,male,T20,,20,J Botha,Sawai Mansingh Stadium
ipl0210,Kolkata,IPL,2011-04-30,male,T20,,20,Iqbal Abdulla,Eden Gardens
ipl0211,Kochi,IPL,2011-04-30,male,T20,,20,V Sehwag,Nehru Stadium
ipl0212,Chennai,IPL,2011-05-01,male,T20,,20,JA Morkel,"MA Chidambaram Stadium, Chepauk"
ipl0213,Jaipur,IPL,2011-05-01,male,T20,,20,LRPL Taylor,Sawai Mansingh Stadium
ipl0214,Delhi,IPL,2011-05-02,male,T20,,20,P Parameswaran,Feroz Shah Kotla
ipl0215,Mumbai,IPL,2011-05-02,male,T20,,20,KA Pollard,Wankhede Stadium
ipl0216,Hyderabad,IPL,2011-05-03,male,T20,,20,YK Pathan,"Rajiv Gandhi International Stadium, Uppal"
ipl0217,Mumbai,IPL,2011-05-04,male,T20,,20,R Sharma,Dr DY Patil Sports Academy
ipl0218,Chennai,IPL,2011-05-04,male,T20,,20,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
ipl0219,Hyderabad,IPL,2011-05-05,male,T20,,20,V Sehwag,"Rajiv Gandhi International Stadium, Uppal"
ipl0220,Kochi,IPL,2011-05-05,male,T20,,20,BJ Hodge,Nehru Stadium
ipl0221,Bangalore,IPL,2011-05-06,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0222,Mumbai,IPL,2011-05-07,male,T20,,20,AT Rayudu,Wankhede Stadium
ipl0223,Kolkata,IPL,2011-05-07,male,T20,,20,Iqbal Abdulla,Eden Gardens
ipl0224,Chandigarh,IPL,2011-05-08,male,T20,,20,R Sharma,"Punjab Cricket Association Stadium, Mohali"
ipl0225,Bangalore,IPL,2011-05-08,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0226,Jaipur,IPL,2011-05-09,male,T20,,20,M Vijay,Sawai Mansingh Stadium
ipl0227,Chandigarh,IPL,2011-05-10,male,T20,,20,BA Bhatt,"Punjab Cricket Association Stadium, Mohali"
ipl0228,Hyderabad,IPL,2011-05-10,male,T20,,20,MR Marsh,"Rajiv Gandhi International Stadium, Uppal"
ipl0229,Jaipur,IPL,2011-05-11,male,T20,,20,S Aravind,Sawai Mansingh Stadium
ipl0230,Chennai,IPL,2011-05-12,male,T20,,20,MS Dhoni,"MA Chidambaram Stadium, Chepauk"
ipl0231,Indore,IPL,2011-05-13,male,T20,,20,KD Karthik,Holkar Cricket Stadium
ipl0232,Mumbai,IPL,2011-05-14,male,T20,,20,A Mishra,Wankhede Stadium
ipl0233,Bangalore,IPL,2011-05-14,male,T20,,20,CH Gayle,M Chinnaswamy Stadium
ipl0234,Indore,IPL,2011-05-15,male,T20,,20,BJ Hodge,Holkar Cricket Stadium
ipl0235,Dharamsala,IPL,2011-05-15,male,T20,,20,PP Chawla,Himachal Pradesh Cricket Association Stadium
ipl0236,Mumbai,IPL,2011-05-16,male,T20,,20,A Mishra,Dr DY Patil Sports Academy
ipl0237,Dharamsala,IPL,2011-05-17,male,T20,,20,AC Gilchrist,Himachal Pradesh Cricket Association Stadium
ipl0238,Chennai,IPL,2011-05-18,male,T20,,20,WP Saha,"MA Chidambaram Stadium, Chepauk"
ipl0239,Mumbai,IPL,2011-05-19,male,T20,,20,YK Pathan,Dr DY Patil Sports Academy
ipl0240,Mumbai,IPL,2011-05-20,male,T20,,20,SR Watson,Wankhede Stadium
