key,inning_no,batting_team,delivery_no,batter,bowler,non_striker,runs_batter,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,over,ball
msl0001,2,Tshwane Spartans,11.1,RR Rossouw,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,11,1
msl0001,2,Tshwane Spartans,11.2,AB de Villiers,Mohammad Nawaz (3),RR Rossouw,4,0,0,4,,,,,,11,2
msl0001,2,Tshwane Spartans,11.3,AB de Villiers,Mohammad Nawaz (3),RR Rossouw,1,0,0,1,,,,,,11,3
msl0001,2,Tshwane Spartans,11.4,RR Rossouw,Mohammad Nawaz (3),AB de Villiers,2,0,0,2,,,,,,11,4
msl0001,2,Tshwane Spartans,11.5,RR Rossouw,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,11,5
msl0001,2,Tshwane Spartans,11.6,AB de Villiers,Mohammad Nawaz (3),RR Rossouw,1,0,0,1,,,,,,11,6
msl0001,2,Tshwane Spartans,12.1,AB de Villiers,A Nortje,RR Rossouw,0,1,0,1,,,,legbyes,1.0,12,1
msl0001,2,Tshwane Spartans,12.2,RR Rossouw,A Nortje,AB de Villiers,2,0,0,2,,,,,,12,2
msl0001,2,Tshwane Spartans,12.3,RR Rossouw,A Nortje,AB de Villiers,4,0,0,4,,,,,,12,3
msl0001,2,Tshwane Spartans,12.4,RR Rossouw,A Nortje,AB de Villiers,1,0,0,1,,,,,,12,4
msl0001,2,Tshwane Spartans,12.5,AB de Villiers,A Nortje,RR Rossouw,1,0,0,1,,,,,,12,5
msl0001,2,Tshwane Spartans,12.6,RR Rossouw,A Nortje,AB de Villiers,0,1,0,1,,,,legbyes,1.0,12,6
msl0001,2,Tshwane Spartans,13.1,RR Rossouw,GF Linde,AB de Villiers,1,0,0,1,,,,,,13,1
msl0001,2,Tshwane Spartans,13.2,AB de Villiers,GF Linde,RR Rossouw,1,0,0,1,,,,,,13,2
msl0001,2,Tshwane Spartans,13.3,RR Rossouw,GF Linde,AB de Villiers,0,0,0,0,,,,,,13,3
msl0001,2,Tshwane Spartans,13.4,RR Rossouw,GF Linde,AB de Villiers,1,0,0,1,,,,,,13,4
msl0001,2,Tshwane Spartans,13.5,AB de Villiers,GF Linde,RR Rossouw,6,0,0,6,,,,,,13,5
msl0001,2,Tshwane Spartans,13.6,AB de Villiers,GF Linde,RR Rossouw,1,0,0,1,,,,,,13,6
msl0001,2,Tshwane Spartans,14.1,AB de Villiers,FD Adams,RR Rossouw,6,0,0,6,,,,,,14,1
msl0001,2,Tshwane Spartans,14.2,AB de Villiers,FD Adams,RR Rossouw,0,0,0,0,,,,,,14,2
msl0001,2,Tshwane Spartans,14.3,AB de Villiers,FD Adams,RR Rossouw,0,0,0,0,A Nortje,caught,AB de Villiers,,,14,3
msl0001,2,Tshwane Spartans,14.4,RR Rossouw,FD Adams,R Frylinck,0,0,0,0,,bowled,RR Rossouw,,,14,4
msl0001,2,Tshwane Spartans,14.5,S von Berg,FD Adams,R Frylinck,0,0,0,0,,,,,,14,5
msl0001,2,Tshwane Spartans,14.6,S von Berg,FD Adams,R Frylinck,1,0,0,1,,,,,,14,6
msl0001,2,Tshwane Spartans,15.1,S von Berg,Mohammad Nawaz (3),R Frylinck,1,0,0,1,,,,,,15,1
msl0001,2,Tshwane Spartans,15.2,R Frylinck,Mohammad Nawaz (3),S von Berg,1,0,0,1,,,,,,15,2
msl0001,2,Tshwane Spartans,15.3,S von Berg,Mohammad Nawaz (3),R Frylinck,1,0,0,1,,,,,,15,3
msl0001,2,Tshwane Spartans,15.4,R Frylinck,Mohammad Nawaz (3),S von Berg,0,0,0,0,,bowled,R Frylinck,,,15,4
